"departure","arrival","departure_y","departure_x","arrival_y","arrival_x","departure_in_DHZW","arrival_in_DHZW","time_total","time_walk","time_transit_bus","time_transit_train","time_waiting","n_changes","distance_total","distance_walk","distance_bus","distance_train","stop_PC6"
"2533H","2678",52.0487012158308,4.29070086181086,51.9747721628374,4.25569533881159,1,0,68.8,22.9,24.2,6,15.7,2,22.4,1.4,12.6,8.4,"2533SR"
"2541G","2573",52.0404321384295,4.26716988682793,52.0653736707086,4.2841344796241,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1"
"2573","2541G",52.0653736707086,4.2841344796241,52.0404321384295,4.26716988682793,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1"
"2675","2545H",52.0055330973802,4.23563920128332,52.0436878110164,4.28273156391466,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1"
"2594","2545A",52.093431355981,4.34178752222537,52.0530226817073,4.26308177456596,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1"
"2545G","2672",52.0492425239982,4.27529335026369,51.9922995632842,4.21613977114378,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1"
"2545G","1083",52.0492425239982,4.27529335026369,52.3304219142353,4.88814721022007,1,0,88.3,35.8,12,37,3.5,1,58.5,2.5,4.6,51.4,"2545NW"
"2724","2546X",52.0652502495821,4.5086779829363,52.0607363175907,4.27761287481445,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1"
"2546X","2724",52.0607363175907,4.27761287481445,52.0652502495821,4.5086779829363,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1"
"2533B","2593",52.0486872890598,4.28410221908171,52.085306948222,4.3427389060951,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1"
"2551","2533J",52.0589853083542,4.23732742561337,52.0509015842924,4.29388139874333,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1"
"1083","2545H",52.3304219142353,4.88814721022007,52.0436878110164,4.28273156391466,0,1,79.8,22.1,10.8,40,6.9,2,58.7,1.6,4.5,52.7,"2545NW"
"2533V","4284",52.0502735545728,4.28958147252202,51.8000291677563,5.00859961380942,1,0,147,19.6,38.2,63,26.3,3,88.1,1.3,20.5,66.3,"2533SR"
"2274","2533A",52.0738713798387,4.35034918290678,52.0536330532777,4.27865212084885,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1"
"2533J","2724",52.0509015842924,4.29388139874333,52.0652502495821,4.5086779829363,1,0,64.2,34.1,18.6,6,5.4,2,19.9,2.4,13.7,3.8,"2532CP"
"2542W","1083",52.0340586165648,4.26188960211193,52.3304219142353,4.88814721022007,1,0,98,42,15.6,37,3.5,1,60.2,3,5.8,51.4,"2543SW"
"1083","2542W",52.3304219142353,4.88814721022007,52.0340586165648,4.26188960211193,0,1,85.2,22.2,16.1,40,6.9,2,60.6,1.6,6.4,52.7,"2543GB"
"2541G","2282",52.0404321384295,4.26716988682793,52.0518955896257,4.33464709821156,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1"
"2282","2541G",52.0518955896257,4.33464709821156,52.0404321384295,4.26716988682793,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1"
"2541G","2286",52.0404321384295,4.26716988682793,52.0237443373109,4.31552541913377,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1"
"2286","2541G",52.0237443373109,4.31552541913377,52.0404321384295,4.26716988682793,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1"
"2675","2533J",52.0055330973802,4.23563920128332,52.0509015842924,4.29388139874333,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1"
"1118","2546B",52.3066504723126,4.76059463211953,52.0591161365999,4.27399671521609,0,1,67,18.4,18.1,28,2.5,1,48.4,1.2,6.3,40.8,"0"
"2274","2533J",52.0738713798387,4.35034918290678,52.0509015842924,4.29388139874333,0,1,38.4,19.5,8,3,7.8,1,6.4,1.4,3.3,1.7,"2533SR"
"2672","2533A",51.9922995632842,4.21613977114378,52.0536330532777,4.27865212084885,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1"
"3072","2544L",51.902110213157,4.48910082781826,52.0351167857076,4.25190836738485,0,1,78.9,30.4,24.1,18,6.4,2,34.8,1.7,10.3,22.8,"2543GB"
"2517","2546E",52.0872564188756,4.2856091847331,52.0580559213753,4.27115759168931,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1"
"2544G","2572",52.0425265562463,4.25954339365026,52.0644318387081,4.29356013529868,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1"
"2282","2543S",52.0518955896257,4.33464709821156,52.0403612649755,4.26585945503325,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1"
"2685","2545N",52.0262423327723,4.22355741094208,52.0478918255789,4.27889515568648,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1"
"2541G","2554",52.0404321384295,4.26716988682793,52.0649874429837,4.21969140039765,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1"
"2554","2541G",52.0649874429837,4.21969140039765,52.0404321384295,4.26716988682793,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1"
"2545C","2295",52.0564072356305,4.26594900581208,52.0137311658712,4.26179539095076,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1"
"2546B","2492",52.0591161365999,4.27399671521609,52.0661871645066,4.40916858931185,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1"
"2533J","2678",52.0509015842924,4.29388139874333,51.9747721628374,4.25569533881159,1,0,64.6,18.7,24.2,6,15.7,2,22.1,1.1,12.6,8.4,"2533SR"
"3068","2545H",51.9581411079165,4.55172827526754,52.0436878110164,4.28273156391466,0,1,72.4,25.7,10.8,27,8.9,2,38.8,1.7,4.5,32.7,"2545NW"
"2545H","3068",52.0436878110164,4.28273156391466,51.9581411079165,4.55172827526754,1,0,73,24.3,12,28,8.7,2,39,1.7,4.6,32.7,"2545NW"
"1083","2545N",52.3304219142353,4.88814721022007,52.0478918255789,4.27889515568648,0,1,78,20.3,10.8,40,6.9,2,58.6,1.4,4.5,52.7,"2545NW"
"2543A","1083",52.0434639733693,4.26411809103701,52.3304219142353,4.88814721022007,1,0,93.2,37.1,15.6,37,3.5,1,59.8,2.6,5.8,51.4,"2543SW"
"2672","2546V",51.9922995632842,4.21613977114378,52.0596909931168,4.27556636437299,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1"
"2274","2545N",52.0738713798387,4.35034918290678,52.0478918255789,4.27889515568648,0,1,41.1,19.4,10.9,3,7.8,1,7.5,1.4,4.5,1.7,"2545NW"
"2546B","2724",52.0591161365999,4.27399671521609,52.0652502495821,4.5086779829363,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1"
"2541G","2521",52.0404321384295,4.26716988682793,52.0632798215765,4.31842696216324,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1"
"2521","2541G",52.0632798215765,4.31842696216324,52.0404321384295,4.26716988682793,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1"
"2672","2533G",51.9922995632842,4.21613977114378,52.0481019628413,4.28904693155921,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1"
"2572","2544N",52.0644318387081,4.29356013529868,52.0342293799336,4.24498616242454,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1"
"2543A","2724",52.0434639733693,4.26411809103701,52.0652502495821,4.5086779829363,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1"
"2543B","2274",52.0408197781465,4.2614617830182,52.0738713798387,4.35034918290678,1,0,47,25,15.6,3,3.5,1,9.2,1.7,5.8,1.7,"2543SW"
"2713","2533B",52.0543751405353,4.48419861156592,52.0486872890598,4.28410221908171,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1"
"2543B","2595",52.0408197781465,4.2614617830182,52.0808715256637,4.33453210497774,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1"
"2295","2533B",52.0137311658712,4.26179539095076,52.0486872890598,4.28410221908171,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1"
"2541G","2564",52.0404321384295,4.26716988682793,52.0681123354441,4.25800296323022,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1"
"2564","2541G",52.0681123354441,4.25800296323022,52.0404321384295,4.26716988682793,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1"
"2724","2545N",52.0652502495821,4.5086779829363,52.0478918255789,4.27889515568648,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1"
"2583","2533H",52.0925355087995,4.25688384666547,52.0487012158308,4.29070086181086,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1"
"2713","2533L",52.0543751405353,4.48419861156592,52.0524663644024,4.29612770686802,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1"
"2295","2545H",52.0137311658712,4.26179539095076,52.0436878110164,4.28273156391466,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1"
"2554","2543V",52.0649874429837,4.21969140039765,52.039653035803,4.25997191228478,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1"
"2594","2542J",52.093431355981,4.34178752222537,52.0385335010829,4.25810585554739,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1"
"3068","2533A",51.9581411079165,4.55172827526754,52.0536330532777,4.27865212084885,0,1,83.2,26,8.9,31,17.3,2,35.6,1.8,3.2,30.6,"2532CP"
"2533A","3068",52.0536330532777,4.27865212084885,51.9581411079165,4.55172827526754,1,0,74.7,25.6,10.8,26,12.4,2,34,1.8,3.4,28.8,"2533AM"
"2542J","2685",52.0385335010829,4.25810585554739,52.0262423327723,4.22355741094208,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1"
"2545N","4284",52.0478918255789,4.27889515568648,51.8000291677563,5.00859961380942,1,0,148,17.7,41,63,26.3,3,89.1,1.2,21.7,66.3,"2545NW"
"2671","2546A",51.9933244328362,4.20896630586213,52.0577480548941,4.27572687830032,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1"
"2543V","2724",52.039653035803,4.25997191228478,52.0652502495821,4.5086779829363,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1"
"2803","2544L",52.0245462687257,4.69054133547768,52.0351167857076,4.25190836738485,0,1,82,20.8,33.1,18,10.1,2,40.7,1.4,11.4,28,"2543GB"
"2678","2544G",51.9747721628374,4.25569533881159,52.0425265562463,4.25954339365026,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1"
"2544G","2678",52.0425265562463,4.25954339365026,51.9747721628374,4.25569533881159,1,0,77.2,24.9,30.6,6,15.7,2,25,1.6,15,8.4,"2543SW"
"2675","2546B",52.0055330973802,4.23563920128332,52.0591161365999,4.27399671521609,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1"
"2616","2541R",52.0198745770101,4.37823030636127,52.0430329074203,4.28099566871628,0,1,55.9,23.8,17.6,7,7.6,2,14,1.5,6.2,6.3,"2532CP"
"2672","2533S",51.9922995632842,4.21613977114378,52.0553882189754,4.28645029912797,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1"
"2719","2544G",52.0426661772932,4.47134297808995,52.0425265562463,4.25954339365026,0,1,69.1,20.6,24.2,13,11.3,2,19.8,1.2,7.4,11.3,"2543BG"
"2545C","2724",52.0564072356305,4.26594900581208,52.0652502495821,4.5086779829363,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1"
"2542G","2554",52.0347841517119,4.26643166834011,52.0649874429837,4.21969140039765,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1"
"2554","2542G",52.0649874429837,4.21969140039765,52.0347841517119,4.26643166834011,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1"
"2546E","2282",52.0580559213753,4.27115759168931,52.0518955896257,4.33464709821156,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1"
"3068","2533B",51.9581411079165,4.55172827526754,52.0486872890598,4.28410221908171,0,1,72.7,26.6,4.6,31,10.6,2,34,1.9,1.6,30.6,"2532CP"
"2533G","2685",52.0481019628413,4.28904693155921,52.0262423327723,4.22355741094208,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1"
"1101","2546B",52.3069032482141,4.9418116804695,52.0591161365999,4.27399671521609,0,1,94.6,28.5,18.1,41,6.9,2,64.1,2,6.3,55.8,"0"
"1083","2533C",52.3304219142353,4.88814721022007,52.0487353984816,4.29328303683979,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2724","2545C",52.0652502495821,4.5086779829363,52.0564072356305,4.26594900581208,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1"
"2543A","1118",52.0434639733693,4.26411809103701,52.3066504723126,4.76059463211953,1,0,70,21.9,15.6,29,3.5,1,49.7,1.4,5.8,42.5,"2543SW"
"2533B","2252",52.0486872890598,4.28410221908171,52.117272427586,4.42545410839709,1,0,65.3,27.4,20.2,11,6.8,1,18.3,1.9,6.8,9.6,"2545NW"
"2595","2544H",52.0808715256637,4.33453210497774,52.0457978448674,4.26058713725417,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1"
"2672","2533L",51.9922995632842,4.21613977114378,52.0524663644024,4.29612770686802,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1"
"2545C","2262",52.0564072356305,4.26594900581208,52.0911473228537,4.38725290301983,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1"
"2533S","4284",52.0553882189754,4.28645029912797,51.8000291677563,5.00859961380942,1,0,150.2,22.8,38.2,63,26.3,3,88.4,1.6,20.5,66.3,"2533SR"
"2544H","1816",52.0457978448674,4.26058713725417,52.633510599681,4.72021420216175,1,0,149.3,40.5,22.1,76,10.7,2,104.4,2.7,7.2,94.5,"2544WB"
"2596","2544G",52.0927435368403,4.31950877266799,52.0425265562463,4.25954339365026,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1"
"2533L","2517",52.0524663644024,4.29612770686802,52.0872564188756,4.2856091847331,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1"
"2262","2533B",52.0911473228537,4.38725290301983,52.0486872890598,4.28410221908171,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1"
"2544J","2909",52.0450156297235,4.25830282422894,51.9141299066694,4.54510425380612,1,0,88.1,26.4,26.2,23,12.5,4,32,1.5,10,20.5,"2545JT"
"2713","2546T",52.0543751405353,4.48419861156592,52.0592568478597,4.27600442135472,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1"
"2541G","2555",52.0404321384295,4.26716988682793,52.0609982076522,4.2254911744316,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1"
"2555","2541G",52.0609982076522,4.2254911744316,52.0404321384295,4.26716988682793,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1"
"2553","2546E",52.0449285994492,4.22159102541476,52.0580559213753,4.27115759168931,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1"
"2546A","2282",52.0577480548941,4.27572687830032,52.0518955896257,4.33464709821156,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1"
"3511","2543A",52.0883196690366,5.11598760040687,52.0434639733693,4.26411809103701,0,1,93.9,17.5,22.9,39,14.5,2,68.4,1.2,7,60.3,"2544GA"
"4284","2545C",51.8000291677563,5.00859961380942,52.0564072356305,4.26594900581208,0,1,135.5,16.1,36.1,63,20.2,5,84,1,18.8,64.2,"2532CP"
"2554","2544L",52.0649874429837,4.21969140039765,52.0351167857076,4.25190836738485,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1"
"2543A","3068",52.0434639733693,4.26411809103701,51.9581411079165,4.55172827526754,1,0,82.4,25.9,15.6,27,13.9,2,40.3,1.9,5.8,32.7,"2543SW"
"2711","2543B",52.0616101118219,4.49215069360475,52.0408197781465,4.2614617830182,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1"
"2541G","2283",52.0404321384295,4.26716988682793,52.0464276462276,4.32210601534733,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1"
"2283","2541G",52.0464276462276,4.32210601534733,52.0404321384295,4.26716988682793,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1"
"2282","2545C",52.0518955896257,4.33464709821156,52.0564072356305,4.26594900581208,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1"
"2672","2545C",51.9922995632842,4.21613977114378,52.0564072356305,4.26594900581208,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1"
"2542J","1951",52.0385335010829,4.25810585554739,52.4748426768023,4.61578159682318,1,0,139.1,50.6,49.9,34,4.6,2,68,3.8,20.2,44,"2544CM"
"2554","2544H",52.0649874429837,4.21969140039765,52.0457978448674,4.26058713725417,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1"
"3068","2546A",51.9581411079165,4.55172827526754,52.0577480548941,4.27572687830032,0,1,78,22.6,7,31,17.3,2,34.7,1.6,2.5,30.6,"2532CP"
"2675","2544J",52.0055330973802,4.23563920128332,52.0450156297235,4.25830282422894,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1"
"2544J","2678",52.0450156297235,4.25830282422894,51.9747721628374,4.25569533881159,1,0,79.3,27,30.6,6,15.7,2,25.1,1.7,15,8.4,"2543SW"
"2546B","2681",52.0591161365999,4.27399671521609,52.0315882057369,4.1854653999259,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1"
"2295","2533J",52.0137311658712,4.26179539095076,52.0509015842924,4.29388139874333,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1"
"2515","2546V",52.0726973931787,4.32119223162575,52.0596909931168,4.27556636437299,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1"
"2282","2545A",52.0518955896257,4.33464709821156,52.0530226817073,4.26308177456596,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1"
"2742","2533L",52.0448020296029,4.62517612709865,52.0524663644024,4.29612770686802,0,1,86.3,37.4,39.9,2,7.1,2,32.6,2.8,28.2,1.7,"2533SR"
"2282","2545N",52.0518955896257,4.33464709821156,52.0478918255789,4.27889515568648,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1"
"2678","2533B",51.9747721628374,4.25569533881159,52.0486872890598,4.28410221908171,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1"
"2545C","2333",52.0564072356305,4.26594900581208,52.1681642892725,4.4680488050241,1,0,56.1,23.6,17.9,12,2.6,1,22.4,1.7,5.5,15.2,"2545CZ"
"2262","2533S",52.0911473228537,4.38725290301983,52.0553882189754,4.28645029912797,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1"
"2545C","2672",52.0564072356305,4.26594900581208,51.9922995632842,4.21613977114378,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1"
"2533V","1101",52.0502735545728,4.28958147252202,52.3069032482141,4.9418116804695,1,0,87.3,17.3,35.2,29,5.9,2,64.4,1,20.9,42.5,"2533SR"
"2545C","2252",52.0564072356305,4.26594900581208,52.117272427586,4.42545410839709,1,0,55.8,21.5,17.9,11,5.4,1,16.6,1.6,5.5,9.6,"2545CZ"
"2533L","1034",52.0524663644024,4.29612770686802,52.4082508647364,4.91687058579526,1,0,102.1,27.2,26.6,37,11.3,3,66.9,1.4,14.1,51.4,"2533SR"
"3068","2533V",51.9581411079165,4.55172827526754,52.0502735545728,4.28958147252202,0,1,68.8,25,7.9,27,8.9,2,37.6,1.6,3.3,32.7,"2533SR"
"2545A","2282",52.0530226817073,4.26308177456596,52.0518955896257,4.33464709821156,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1"
"3511","2533J",52.0883196690366,5.11598760040687,52.0509015842924,4.29388139874333,0,1,82.3,20.4,15.9,40,6,1,67,1.3,5.4,60.3,"2533SR"
"2545H","2295",52.0436878110164,4.28273156391466,52.0137311658712,4.26179539095076,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1"
"2492","2544J",52.0661871645066,4.40916858931185,52.0450156297235,4.25830282422894,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1"
"2333","2544N",52.1681642892725,4.4680488050241,52.0342293799336,4.24498616242454,0,1,67.3,20.1,31.7,9,6.5,2,26.7,1.4,11.6,13.7,"2544NL"
"2533J","2553",52.0509015842924,4.29388139874333,52.0449285994492,4.22159102541476,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1"
"2515","2533J",52.0726973931787,4.32119223162575,52.0509015842924,4.29388139874333,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1"
"2533J","2515",52.0509015842924,4.29388139874333,52.0726973931787,4.32119223162575,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1"
"2282","2546T",52.0518955896257,4.33464709821156,52.0592568478597,4.27600442135472,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1"
"2262","2545C",52.0911473228537,4.38725290301983,52.0564072356305,4.26594900581208,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1"
"2517","2546B",52.0872564188756,4.2856091847331,52.0591161365999,4.27399671521609,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1"
"2533V","2262",52.0502735545728,4.28958147252202,52.0911473228537,4.38725290301983,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1"
"2544N","2551",52.0342293799336,4.24498616242454,52.0589853083542,4.23732742561337,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1"
"2533H","3511",52.0487012158308,4.29070086181086,52.0883196690366,5.11598760040687,1,0,85.2,22.2,17.3,37,8.7,1,67.5,1.6,5.7,60.3,"2533SR"
"2541R","2616",52.0430329074203,4.28099566871628,52.0198745770101,4.37823030636127,1,0,59.1,23.5,19.8,7,8.8,2,14.8,1.4,7.1,6.3,"2532CP"
"2545S","2262",52.0474238438796,4.27219725060486,52.0911473228537,4.38725290301983,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1"
"2678","2546A",51.9747721628374,4.25569533881159,52.0577480548941,4.27572687830032,0,1,66.7,18.9,26,7,14.7,2,19,1.1,11.5,6.3,"2532CP"
"2551","2544G",52.0589853083542,4.23732742561337,52.0425265562463,4.25954339365026,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1"
"2533H","2719",52.0487012158308,4.29070086181086,52.0426661772932,4.47134297808995,1,0,61.1,28.1,17.3,12,3.7,1,18.7,1.8,5.7,11.3,"2533SR"
"2544J","1118",52.0450156297235,4.25830282422894,52.3066504723126,4.76059463211953,1,0,75.6,18,28.1,26,3.5,1,50.9,1.2,8.8,40.8,"2544WB"
"2544L","2516",52.0351167857076,4.25190836738485,52.067825882664,4.33840078455919,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1"
"2516","2544L",52.067825882664,4.33840078455919,52.0351167857076,4.25190836738485,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1"
"2544P","2665",52.0299337341961,4.25081471133695,52.0225666626143,4.53454781516022,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1"
"2665","2544P",52.0225666626143,4.53454781516022,52.0299337341961,4.25081471133695,0,1,93.8,37.5,31.1,18,7.3,2,28.1,2.7,11.4,14.1,"2543GB"
"2542K","2665",52.0364390701642,4.26312437750577,52.0225666626143,4.53454781516022,1,0,79.9,25.6,27.5,17,9.8,2,26,1.8,10.1,14.1,"2543SW"
"3316","2544L",51.7703317733928,4.63699057537182,52.0351167857076,4.25190836738485,0,1,100.4,21.9,31.1,37,10.4,2,57.6,1.5,13.6,42.6,"2543GB"
"2544L","3316",52.0351167857076,4.25190836738485,51.7703317733928,4.63699057537182,1,0,123.5,31.7,34.7,47,10.2,3,56.3,2.3,13.6,40.5,"2532CP"
"2651","2542J",52.0023695961451,4.47092944934279,52.0385335010829,4.25810585554739,0,1,91.2,34,40.3,2,14.9,3,26.8,2.1,23,1.7,"2543GB"
"2542J","2651",52.0385335010829,4.25810585554739,52.0023695961451,4.47092944934279,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1"
"2544P","2597",52.0299337341961,4.25081471133695,52.1075811993067,4.31333725310012,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1"
"2597","2544P",52.1075811993067,4.31333725310012,52.0299337341961,4.25081471133695,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1"
"2628","2544P",52.0016877358709,4.37567931349905,52.0299337341961,4.25081471133695,0,1,75.8,34.8,22.4,7,11.6,2,18.7,2.2,8.2,8.4,"2543GB"
"2544P","2585",52.0299337341961,4.25081471133695,52.0948730770626,4.29696375867616,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1"
"2585","2544P",52.0948730770626,4.29696375867616,52.0299337341961,4.25081471133695,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1"
"2382","2542N",52.1277601470763,4.52252326308057,52.0331301458607,4.25975908904229,0,1,95.4,38.5,34.1,12,10.9,2,30.1,2.8,12,15.4,"2543GB"
"2543A","3316",52.0434639733693,4.26411809103701,51.7703317733928,4.63699057537182,1,0,114.6,31.6,29.2,44,9.8,3,52.9,2.3,12,38.7,"2545JT"
"2544P","2628",52.0299337341961,4.25081471133695,52.0016877358709,4.37567931349905,1,0,78.2,34.6,28.1,6,9.7,3,20.2,2.3,9.5,8.4,"2543EB"
"3316","2545H",51.7703317733928,4.63699057537182,52.0436878110164,4.28273156391466,0,1,93.6,20.4,25.8,37,10.4,2,55.6,1.3,11.7,42.6,"2545NW"
"2532R","3011",52.048497984816,4.29502486962034,51.9186808511441,4.48752217709765,1,0,47.2,11.7,2,28,5.5,1,23.8,0.7,0.8,22.3,"2532CP"
"2544P","3011",52.0299337341961,4.25081471133695,51.9186808511441,4.48752217709765,1,0,79.9,24.8,19.5,28,7.7,2,30.3,1.8,6.2,22.3,"2532CP"
"3011","2544P",51.9186808511441,4.48752217709765,52.0299337341961,4.25081471133695,0,1,76.2,28.5,12.8,26,8.9,2,28.9,2,4.6,22.3,"2532CP"
"2583","2533B",52.0925355087995,4.25688384666547,52.0486872890598,4.28410221908171,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1"
"2544P","2555",52.0299337341961,4.25081471133695,52.0609982076522,4.2254911744316,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1"
"2555","2544P",52.0609982076522,4.2254911744316,52.0299337341961,4.25081471133695,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1"
"2652","2542J",51.990957546483,4.46054246453324,52.0385335010829,4.25810585554739,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"-1"
