"departure","arrival","departure_y","departure_x","arrival_y","arrival_x","departure_in_DHZW","arrival_in_DHZW"
"2542J","2562",52.0385335010829,4.25810585554739,52.0747265798835,4.28192580723319,1,0
"2514","2533V",52.0852307270459,4.30898661979684,52.0502735545728,4.28958147252202,0,1
"2595","2533C",52.0808715256637,4.33453210497774,52.0487353984816,4.29328303683979,0,1
"2616","2541G",52.0198745770101,4.37823030636127,52.0404321384295,4.26716988682793,0,1
"2533E","2547",52.0527763542252,4.29327791610092,52.0609273355566,4.26676183185173,1,0
"2275","2542J",52.0628271752404,4.35271576940429,52.0385335010829,4.25810585554739,0,1
"2291","2543B",52.0194843486131,4.27701732485039,52.0408197781465,4.2614617830182,0,1
"2533S","2616",52.0553882189754,4.28645029912797,52.0198745770101,4.37823030636127,1,0
"2518","2545H",52.0811391704393,4.29422163398023,52.0436878110164,4.28273156391466,0,1
"3171","2544J",51.8549780764941,4.39920958999336,52.0450156297235,4.25830282422894,0,1
"2245","2533A",52.1212697387586,4.39936927067405,52.0536330532777,4.27865212084885,0,1
"2555","2545N",52.0609982076522,4.2254911744316,52.0478918255789,4.27889515568648,0,1
"2542N","2554",52.0331301458607,4.25975908904229,52.0649874429837,4.21969140039765,1,0
"3072","2543A",51.902110213157,4.48910082781826,52.0434639733693,4.26411809103701,0,1
"2516","2533H",52.067825882664,4.33840078455919,52.0487012158308,4.29070086181086,0,1
"2597","2544J",52.1075811993067,4.31333725310012,52.0450156297235,4.25830282422894,0,1
"2585","2544J",52.0948730770626,4.29696375867616,52.0450156297235,4.25830282422894,0,1
"3072","2542J",51.902110213157,4.48910082781826,52.0385335010829,4.25810585554739,0,1
"2722","2533L",52.0534861981297,4.5131635276735,52.0524663644024,4.29612770686802,0,1
"2513","2545H",52.078800201194,4.30238606088434,52.0436878110164,4.28273156391466,0,1
"2566","2545H",52.0807850576839,4.25230755076599,52.0436878110164,4.28273156391466,0,1
"2533V","2564",52.0502735545728,4.28958147252202,52.0681123354441,4.25800296323022,1,0
"2517","2542T",52.0872564188756,4.2856091847331,52.0387486365841,4.27284350201484,0,1
"2544N","2552",52.0342293799336,4.24498616242454,52.0545866758473,4.2477894574147,1,0
"2533A","3072",52.0536330532777,4.27865212084885,51.902110213157,4.48910082781826,1,0
"2545N","2253",52.0478918255789,4.27889515568648,52.1385666406112,4.45177543682077,1,0
"2544N","2333",52.0342293799336,4.24498616242454,52.1681642892725,4.4680488050241,1,0
"2596","2544N",52.0927435368403,4.31950877266799,52.0342293799336,4.24498616242454,0,1
"2909","2544N",51.9141299066694,4.54510425380612,52.0342293799336,4.24498616242454,0,1
"2573","2545J",52.0653736707086,4.2841344796241,52.0501761443925,4.27390518499308,0,1
"2544M","2516",52.0396112782528,4.25129396965672,52.067825882664,4.33840078455919,1,0
"2544H","2562",52.0457978448674,4.26058713725417,52.0747265798835,4.28192580723319,1,0
"2563","2544N",52.0726961183115,4.27055559115989,52.0342293799336,4.24498616242454,0,1
"2571","2533A",52.069368236282,4.28691784001684,52.0536330532777,4.27865212084885,0,1
"2722","2545A",52.0534861981297,4.5131635276735,52.0530226817073,4.26308177456596,0,1
"2533V","2516",52.0502735545728,4.28958147252202,52.067825882664,4.33840078455919,1,0
"3521","2545G",52.0833123706544,5.10940578791336,52.0492425239982,4.27529335026369,0,1
"2544E","2564",52.0464828004557,4.25028829153627,52.0681123354441,4.25800296323022,1,0
"2275","2543B",52.0628271752404,4.35271576940429,52.0408197781465,4.2614617830182,0,1
"2515","2544G",52.0726973931787,4.32119223162575,52.0425265562463,4.25954339365026,0,1
"2595","2542E",52.0808715256637,4.33453210497774,52.0358716120214,4.26738012702625,0,1
"2544N","2573",52.0342293799336,4.24498616242454,52.0653736707086,4.2841344796241,1,0
"2542E","2616",52.0358716120214,4.26738012702625,52.0198745770101,4.37823030636127,1,0
"2711","2544G",52.0616101118219,4.49215069360475,52.0425265562463,4.25954339365026,0,1
"2533S","2627",52.0553882189754,4.28645029912797,51.9853213032094,4.37184025404182,1,0
"2291","2543A",52.0194843486131,4.27701732485039,52.0434639733693,4.26411809103701,0,1
"2545A","2564",52.0530226817073,4.26308177456596,52.0681123354441,4.25800296323022,1,0
"2525","2545G",52.0623766403396,4.3033052949289,52.0492425239982,4.27529335026369,0,1
"2516","2533J",52.067825882664,4.33840078455919,52.0509015842924,4.29388139874333,0,1
"2275","2543A",52.0628271752404,4.35271576940429,52.0434639733693,4.26411809103701,0,1
"2624","2533A",51.9951639454664,4.35577193846277,52.0536330532777,4.27865212084885,0,1
"2545C","3012",52.0564072356305,4.26594900581208,51.9186125299546,4.47619254402734,1,0
"2525","2545A",52.0623766403396,4.3033052949289,52.0530226817073,4.26308177456596,0,1
"2533B","2521",52.0486872890598,4.28410221908171,52.0632798215765,4.31842696216324,1,0
"1119","2533A",52.2821571917182,4.76035698526118,52.0536330532777,4.27865212084885,0,1
"2563","2544L",52.0726961183115,4.27055559115989,52.0351167857076,4.25190836738485,0,1
"2593","2542K",52.085306948222,4.3427389060951,52.0364390701642,4.26312437750577,0,1
"2596","2545J",52.0927435368403,4.31950877266799,52.0501761443925,4.27390518499308,0,1
"2542T","2552",52.0387486365841,4.27284350201484,52.0545866758473,4.2477894574147,1,0
"2566","2533A",52.0807850576839,4.25230755076599,52.0536330532777,4.27865212084885,0,1
"2562","2533V",52.0747265798835,4.28192580723319,52.0502735545728,4.28958147252202,0,1
"1816","2545G",52.633510599681,4.72021420216175,52.0492425239982,4.27529335026369,0,1
"2546X","2492",52.0607363175907,4.27761287481445,52.0661871645066,4.40916858931185,1,0
"2275","2542E",52.0628271752404,4.35271576940429,52.0358716120214,4.26738012702625,0,1
"2518","2533H",52.0811391704393,4.29422163398023,52.0487012158308,4.29070086181086,0,1
"2275","2533A",52.0628271752404,4.35271576940429,52.0536330532777,4.27865212084885,0,1
"2548","2543B",52.0294425012506,4.29039874619047,52.0408197781465,4.2614617830182,0,1
"2555","2544H",52.0609982076522,4.2254911744316,52.0457978448674,4.26058713725417,0,1
"1119","2544H",52.2821571917182,4.76035698526118,52.0457978448674,4.26058713725417,0,1
"2546S","9711",52.0578707378872,4.27105525072026,53.2162755049971,6.56936779297269,1,0
"2544J","2516",52.0450156297235,4.25830282422894,52.067825882664,4.33840078455919,1,0
"2545N","2573",52.0478918255789,4.27889515568648,52.0653736707086,4.2841344796241,1,0
"2518","2543A",52.0811391704393,4.29422163398023,52.0434639733693,4.26411809103701,0,1
"2512","2545N",52.073458639956,4.30476166899274,52.0478918255789,4.27889515568648,0,1
"2542E","2562",52.0358716120214,4.26738012702625,52.0747265798835,4.28192580723319,1,0
"2545J","2492",52.0501761443925,4.27390518499308,52.0661871645066,4.40916858931185,1,0
"2245","2533L",52.1212697387586,4.39936927067405,52.0524663644024,4.29612770686802,0,1
"1435","2543A",52.2594488242524,4.70233605661364,52.0434639733693,4.26411809103701,0,1
"2554","2533E",52.0649874429837,4.21969140039765,52.0527763542252,4.29327791610092,0,1
"2533H","2275",52.0487012158308,4.29070086181086,52.0628271752404,4.35271576940429,1,0
"2545C","2245",52.0564072356305,4.26594900581208,52.1212697387586,4.39936927067405,1,0
"2543A","2245",52.0434639733693,4.26411809103701,52.1212697387586,4.39936927067405,1,0
"2546B","2515",52.0591161365999,4.27399671521609,52.0726973931787,4.32119223162575,1,0
"2544G","2573",52.0425265562463,4.25954339365026,52.0653736707086,4.2841344796241,1,0
"2511","2544L",52.0785132585966,4.31753919740833,52.0351167857076,4.25190836738485,0,1
"2742","2543B",52.0448020296029,4.62517612709865,52.0408197781465,4.2614617830182,0,1
"2514","2533L",52.0852307270459,4.30898661979684,52.0524663644024,4.29612770686802,0,1
"2742","2543A",52.0448020296029,4.62517612709865,52.0434639733693,4.26411809103701,0,1
"2742","2544L",52.0448020296029,4.62517612709865,52.0351167857076,4.25190836738485,0,1
"2597","2545H",52.1075811993067,4.31333725310012,52.0436878110164,4.28273156391466,0,1
"2545G","2625",52.0492425239982,4.27529335026369,51.9916140258425,4.33937626669465,1,0
"3171","2545N",51.8549780764941,4.39920958999336,52.0478918255789,4.27889515568648,0,1
"2573","2545A",52.0653736707086,4.2841344796241,52.0530226817073,4.26308177456596,0,1
"2717","2533V",52.0746386021589,4.47426957541903,52.0502735545728,4.28958147252202,0,1
"2565","2533J",52.0754314285111,4.2585719682278,52.0509015842924,4.29388139874333,0,1
"2545A","2628",52.0530226817073,4.26308177456596,52.0016877358709,4.37567931349905,1,0
"2515","2533V",52.0726973931787,4.32119223162575,52.0502735545728,4.28958147252202,0,1
"3171","2543A",51.8549780764941,4.39920958999336,52.0434639733693,4.26411809103701,0,1
"2909","2533G",51.9141299066694,4.54510425380612,52.0481019628413,4.28904693155921,0,1
"2562","2544M",52.0747265798835,4.28192580723319,52.0396112782528,4.25129396965672,0,1
"2533L","2573",52.0524663644024,4.29612770686802,52.0653736707086,4.2841344796241,1,0
"2595","2544N",52.0808715256637,4.33453210497774,52.0342293799336,4.24498616242454,0,1
"2543V","3521",52.039653035803,4.25997191228478,52.0833123706544,5.10940578791336,1,0
"2533V","2492",52.0502735545728,4.28958147252202,52.0661871645066,4.40916858931185,1,0
"2572","2533C",52.0644318387081,4.29356013529868,52.0487353984816,4.29328303683979,0,1
"2565","2533A",52.0754314285111,4.2585719682278,52.0536330532777,4.27865212084885,0,1
"2624","2545N",51.9951639454664,4.35577193846277,52.0478918255789,4.27889515568648,0,1
"2542T","2584",52.0387486365841,4.27284350201484,52.1025819138378,4.2792955317052,1,0
"2555","2533C",52.0609982076522,4.2254911744316,52.0487353984816,4.29328303683979,0,1
"2572","2533H",52.0644318387081,4.29356013529868,52.0487012158308,4.29070086181086,0,1
"2288","2544G",52.0327667740991,4.33716640779124,52.0425265562463,4.25954339365026,0,1
"2542J","2512",52.0385335010829,4.25810585554739,52.073458639956,4.30476166899274,1,0
"2518","2533J",52.0811391704393,4.29422163398023,52.0509015842924,4.29388139874333,0,1
"2275","2545C",52.0628271752404,4.35271576940429,52.0564072356305,4.26594900581208,0,1
"3171","2543B",51.8549780764941,4.39920958999336,52.0408197781465,4.2614617830182,0,1
"2544M","2681",52.0396112782528,4.25129396965672,52.0315882057369,4.1854653999259,1,0
"2544G","2564",52.0425265562463,4.25954339365026,52.0681123354441,4.25800296323022,1,0
"2543A","3015",52.0434639733693,4.26411809103701,51.9120311058262,4.46838871612835,1,0
"2624","2545B",51.9951639454664,4.35577193846277,52.0438369470538,4.274959863301,0,1
"2544H","2554",52.0457978448674,4.26058713725417,52.0649874429837,4.21969140039765,1,0
"2544D","2552",52.0493517376306,4.25167124379522,52.0545866758473,4.2477894574147,1,0
"2564","2545N",52.0681123354441,4.25800296323022,52.0478918255789,4.27889515568648,0,1
"2511","2542N",52.0785132585966,4.31753919740833,52.0331301458607,4.25975908904229,0,1
"2518","2545A",52.0811391704393,4.29422163398023,52.0530226817073,4.26308177456596,0,1
"2516","2542J",52.067825882664,4.33840078455919,52.0385335010829,4.25810585554739,0,1
"2545V","2245",52.0500362790353,4.26839997997919,52.1212697387586,4.39936927067405,1,0
"2543B","3521",52.0408197781465,4.2614617830182,52.0833123706544,5.10940578791336,1,0
"2516","2533B",52.067825882664,4.33840078455919,52.0486872890598,4.28410221908171,0,1
"2566","2543A",52.0807850576839,4.25230755076599,52.0434639733693,4.26411809103701,0,1
"2545V","2521",52.0500362790353,4.26839997997919,52.0632798215765,4.31842696216324,1,0
"2533C","2552",52.0487353984816,4.29328303683979,52.0545866758473,4.2477894574147,1,0
"3012","2533V",51.9186125299546,4.47619254402734,52.0502735545728,4.28958147252202,0,1
"2245","2542N",52.1212697387586,4.39936927067405,52.0331301458607,4.25975908904229,0,1
"2512","2544H",52.073458639956,4.30476166899274,52.0457978448674,4.26058713725417,0,1
"2624","2545J",51.9951639454664,4.35577193846277,52.0501761443925,4.27390518499308,0,1
"2573","2543B",52.0653736707086,4.2841344796241,52.0408197781465,4.2614617830182,0,1
"2548","2542J",52.0294425012506,4.29039874619047,52.0385335010829,4.25810585554739,0,1
"2545G","2628",52.0492425239982,4.27529335026369,52.0016877358709,4.37567931349905,1,0
"2285","2545G",52.0380685703102,4.3025510911246,52.0492425239982,4.27529335026369,0,1
"2563","2545H",52.0726961183115,4.27055559115989,52.0436878110164,4.28273156391466,0,1
"2533L","2521",52.0524663644024,4.29612770686802,52.0632798215765,4.31842696216324,1,0
"2547","2542T",52.0609273355566,4.26676183185173,52.0387486365841,4.27284350201484,0,1
"3012","2542N",51.9186125299546,4.47619254402734,52.0331301458607,4.25975908904229,0,1
"2565","2545P",52.0754314285111,4.2585719682278,52.0486991606871,4.28003531328865,0,1
"2544J","2564",52.0450156297235,4.25830282422894,52.0681123354441,4.25800296323022,1,0
"2288","2545H",52.0327667740991,4.33716640779124,52.0436878110164,4.28273156391466,0,1
"2565","2533V",52.0754314285111,4.2585719682278,52.0502735545728,4.28958147252202,0,1
"2596","2533A",52.0927435368403,4.31950877266799,52.0536330532777,4.27865212084885,0,1
"2573","2544M",52.0653736707086,4.2841344796241,52.0396112782528,4.25129396965672,0,1
"2544J","2584",52.0450156297235,4.25830282422894,52.1025819138378,4.2792955317052,1,0
"3015","2544J",51.9120311058262,4.46838871612835,52.0450156297235,4.25830282422894,0,1
"2533V","2521",52.0502735545728,4.28958147252202,52.0632798215765,4.31842696216324,1,0
"2566","2533C",52.0807850576839,4.25230755076599,52.0487353984816,4.29328303683979,0,1
"2554","2542J",52.0649874429837,4.21969140039765,52.0385335010829,4.25810585554739,0,1
"3171","2544G",51.8549780764941,4.39920958999336,52.0425265562463,4.25954339365026,0,1
"2516","2542N",52.067825882664,4.33840078455919,52.0331301458607,4.25975908904229,0,1
"2533L","2563",52.0524663644024,4.29612770686802,52.0726961183115,4.27055559115989,1,0
"2275","2544G",52.0628271752404,4.35271576940429,52.0425265562463,4.25954339365026,0,1
"2909","2542J",51.9141299066694,4.54510425380612,52.0385335010829,4.25810585554739,0,1
"2624","2544G",51.9951639454664,4.35577193846277,52.0425265562463,4.25954339365026,0,1
"2544G","2571",52.0425265562463,4.25954339365026,52.069368236282,4.28691784001684,1,0
"1118","2544G",52.3066504723126,4.76059463211953,52.0425265562463,4.25954339365026,0,1
"3171","2542E",51.8549780764941,4.39920958999336,52.0358716120214,4.26738012702625,0,1
"2548","2533J",52.0294425012506,4.29039874619047,52.0509015842924,4.29388139874333,0,1
"1119","2545G",52.2821571917182,4.76035698526118,52.0492425239982,4.27529335026369,0,1
"2718","2543B",52.0390097565011,4.49760847654277,52.0408197781465,4.2614617830182,0,1
"2253","2545G",52.1385666406112,4.45177543682077,52.0492425239982,4.27529335026369,0,1
"2545J","2722",52.0501761443925,4.27390518499308,52.0534861981297,4.5131635276735,1,0
"2511","2533J",52.0785132585966,4.31753919740833,52.0509015842924,4.29388139874333,0,1
"2516","2533A",52.067825882664,4.33840078455919,52.0536330532777,4.27865212084885,0,1
"2544G","2291",52.0425265562463,4.25954339365026,52.0194843486131,4.27701732485039,1,0
"2566","2533B",52.0807850576839,4.25230755076599,52.0486872890598,4.28410221908171,0,1
"1012","2545G",52.3745419294806,4.89602329086313,52.0492425239982,4.27529335026369,0,1
"1435","2545H",52.2594488242524,4.70233605661364,52.0436878110164,4.28273156391466,0,1
"2909","2543A",51.9141299066694,4.54510425380612,52.0434639733693,4.26411809103701,0,1
"2564","2533S",52.0681123354441,4.25800296323022,52.0553882189754,4.28645029912797,0,1
"2545H","2573",52.0436878110164,4.28273156391466,52.0653736707086,4.2841344796241,1,0
"2544N","2571",52.0342293799336,4.24498616242454,52.069368236282,4.28691784001684,1,0
"3511","2543B",52.0883196690366,5.11598760040687,52.0408197781465,4.2614617830182,0,1
"3521","2545N",52.0833123706544,5.10940578791336,52.0478918255789,4.27889515568648,0,1
"2542J","2616",52.0385335010829,4.25810585554739,52.0198745770101,4.37823030636127,1,0
"2518","2542J",52.0811391704393,4.29422163398023,52.0385335010829,4.25810585554739,0,1
"2909","2533A",51.9141299066694,4.54510425380612,52.0536330532777,4.27865212084885,0,1
"2722","2543A",52.0534861981297,4.5131635276735,52.0434639733693,4.26411809103701,0,1
"2543V","2564",52.039653035803,4.25997191228478,52.0681123354441,4.25800296323022,1,0
"2542N","2512",52.0331301458607,4.25975908904229,52.073458639956,4.30476166899274,1,0
"2566","2533J",52.0807850576839,4.25230755076599,52.0509015842924,4.29388139874333,0,1
"2545H","1118",52.0436878110164,4.28273156391466,52.3066504723126,4.76059463211953,1,0
"2597","2543B",52.1075811993067,4.31333725310012,52.0408197781465,4.2614617830182,0,1
"2711","2545H",52.0616101118219,4.49215069360475,52.0436878110164,4.28273156391466,0,1
"2511","2533L",52.0785132585966,4.31753919740833,52.0524663644024,4.29612770686802,0,1
"2544L","2573",52.0351167857076,4.25190836738485,52.0653736707086,4.2841344796241,1,0
"3072","2545A",51.902110213157,4.48910082781826,52.0530226817073,4.26308177456596,0,1
"2544J","9711",52.0450156297235,4.25830282422894,53.2162755049971,6.56936779297269,1,0
"2512","2533J",52.073458639956,4.30476166899274,52.0509015842924,4.29388139874333,0,1
"2596","2545H",52.0927435368403,4.31950877266799,52.0436878110164,4.28273156391466,0,1
"2572","2543A",52.0644318387081,4.29356013529868,52.0434639733693,4.26411809103701,0,1
"2518","2543V",52.0811391704393,4.29422163398023,52.039653035803,4.25997191228478,0,1
"3511","2533S",52.0883196690366,5.11598760040687,52.0553882189754,4.28645029912797,0,1
"2593","2542E",52.085306948222,4.3427389060951,52.0358716120214,4.26738012702625,0,1
"2491","2545H",52.0673407591443,4.38468846564852,52.0436878110164,4.28273156391466,0,1
"2291","2544C",52.0194843486131,4.27701732485039,52.0467546104116,4.25338619540227,0,1
"2533B","2596",52.0486872890598,4.28410221908171,52.0927435368403,4.31950877266799,1,0
"2542C","3072",52.0375620253995,4.26942353312512,51.902110213157,4.48910082781826,1,0
"2541X","2525",52.0541032153245,4.27432718219758,52.0623766403396,4.3033052949289,1,0
"2595","2545J",52.0808715256637,4.33453210497774,52.0501761443925,4.27390518499308,0,1
"2544J","2245",52.0450156297235,4.25830282422894,52.1212697387586,4.39936927067405,1,0
"2542C","2517",52.0375620253995,4.26942353312512,52.0872564188756,4.2856091847331,1,0
"2572","2543B",52.0644318387081,4.29356013529868,52.0408197781465,4.2614617830182,0,1
"2678","2544J",51.9747721628374,4.25569533881159,52.0450156297235,4.25830282422894,0,1
"3521","2543A",52.0833123706544,5.10940578791336,52.0434639733693,4.26411809103701,0,1
"2512","2533A",52.073458639956,4.30476166899274,52.0536330532777,4.27865212084885,0,1
"2285","2533S",52.0380685703102,4.3025510911246,52.0553882189754,4.28645029912797,0,1
"2533H","2552",52.0487012158308,4.29070086181086,52.0545866758473,4.2477894574147,1,0
"3072","2533G",51.902110213157,4.48910082781826,52.0481019628413,4.28904693155921,0,1
"2585","2533S",52.0948730770626,4.29696375867616,52.0553882189754,4.28645029912797,0,1
"2595","2533J",52.0808715256637,4.33453210497774,52.0509015842924,4.29388139874333,0,1
"2565","2542J",52.0754314285111,4.2585719682278,52.0385335010829,4.25810585554739,0,1
"2596","2542K",52.0927435368403,4.31950877266799,52.0364390701642,4.26312437750577,0,1
"2544L","2547",52.0351167857076,4.25190836738485,52.0609273355566,4.26676183185173,1,0
"1118","2544J",52.3066504723126,4.76059463211953,52.0450156297235,4.25830282422894,0,1
"2593","2533J",52.085306948222,4.3427389060951,52.0509015842924,4.29388139874333,0,1
"2522","2543B",52.0603806984478,4.32727437307002,52.0408197781465,4.2614617830182,0,1
"2545J","2516",52.0501761443925,4.27390518499308,52.067825882664,4.33840078455919,1,0
"2291","2545J",52.0194843486131,4.27701732485039,52.0501761443925,4.27390518499308,0,1
"1012","2544H",52.3745419294806,4.89602329086313,52.0457978448674,4.26058713725417,0,1
"2624","2543S",51.9951639454664,4.35577193846277,52.0403612649755,4.26585945503325,0,1
"2597","2533B",52.1075811993067,4.31333725310012,52.0486872890598,4.28410221908171,0,1
"2512","2533C",52.073458639956,4.30476166899274,52.0487353984816,4.29328303683979,0,1
"2542T","2521",52.0387486365841,4.27284350201484,52.0632798215765,4.31842696216324,1,0
"2542C","2573",52.0375620253995,4.26942353312512,52.0653736707086,4.2841344796241,1,0
"2533J","2563",52.0509015842924,4.29388139874333,52.0726961183115,4.27055559115989,1,0
"2546S","2681",52.0578707378872,4.27105525072026,52.0315882057369,4.1854653999259,1,0
"2542T","2288",52.0387486365841,4.27284350201484,52.0327667740991,4.33716640779124,1,0
"2573","2533G",52.0653736707086,4.2841344796241,52.0481019628413,4.28904693155921,0,1
"2514","2545N",52.0852307270459,4.30898661979684,52.0478918255789,4.27889515568648,0,1
"2544H","2552",52.0457978448674,4.26058713725417,52.0545866758473,4.2477894574147,1,0
"2542E","2511",52.0358716120214,4.26738012702625,52.0785132585966,4.31753919740833,1,0
"2543A","2513",52.0434639733693,4.26411809103701,52.078800201194,4.30238606088434,1,0
"2546C","2517",52.0566592189878,4.27346932211107,52.0872564188756,4.2856091847331,1,0
"2565","2533L",52.0754314285111,4.2585719682278,52.0524663644024,4.29612770686802,0,1
"2545J","1012",52.0501761443925,4.27390518499308,52.3745419294806,4.89602329086313,1,0
"2253","2544H",52.1385666406112,4.45177543682077,52.0457978448674,4.26058713725417,0,1
"2518","2545P",52.0811391704393,4.29422163398023,52.0486991606871,4.28003531328865,0,1
"2546E","2627",52.0580559213753,4.27115759168931,51.9853213032094,4.37184025404182,1,0
"2542T","2571",52.0387486365841,4.27284350201484,52.069368236282,4.28691784001684,1,0
"2544H","2572",52.0457978448674,4.26058713725417,52.0644318387081,4.29356013529868,1,0
"2596","2533S",52.0927435368403,4.31950877266799,52.0553882189754,4.28645029912797,0,1
"2333","2533V",52.1681642892725,4.4680488050241,52.0502735545728,4.28958147252202,0,1
"2544C","2571",52.0467546104116,4.25338619540227,52.069368236282,4.28691784001684,1,0
"2288","2533L",52.0327667740991,4.33716640779124,52.0524663644024,4.29612770686802,0,1
"2573","2542N",52.0653736707086,4.2841344796241,52.0331301458607,4.25975908904229,0,1
"2545B","2552",52.0438369470538,4.274959863301,52.0545866758473,4.2477894574147,1,0
"3072","2545P",51.902110213157,4.48910082781826,52.0486991606871,4.28003531328865,0,1
"2711","2545N",52.0616101118219,4.49215069360475,52.0478918255789,4.27889515568648,0,1
"2253","2545J",52.1385666406112,4.45177543682077,52.0501761443925,4.27390518499308,0,1
"2542N","2616",52.0331301458607,4.25975908904229,52.0198745770101,4.37823030636127,1,0
"2541X","2282",52.0541032153245,4.27432718219758,52.0518955896257,4.33464709821156,1,0
"3511","2544G",52.0883196690366,5.11598760040687,52.0425265562463,4.25954339365026,0,1
"2565","2545J",52.0754314285111,4.2585719682278,52.0501761443925,4.27390518499308,0,1
"2563","2533A",52.0726961183115,4.27055559115989,52.0536330532777,4.27865212084885,0,1
"2533S","2624",52.0553882189754,4.28645029912797,51.9951639454664,4.35577193846277,1,0
"2545J","2525",52.0501761443925,4.27390518499308,52.0623766403396,4.3033052949289,1,0
"2566","2543B",52.0807850576839,4.25230755076599,52.0408197781465,4.2614617830182,0,1
"2722","2542E",52.0534861981297,4.5131635276735,52.0358716120214,4.26738012702625,0,1
"2542K","2562",52.0364390701642,4.26312437750577,52.0747265798835,4.28192580723319,1,0
"2541X","2555",52.0541032153245,4.27432718219758,52.0609982076522,4.2254911744316,1,0
"2511","2544C",52.0785132585966,4.31753919740833,52.0467546104116,4.25338619540227,0,1
"2542T","2512",52.0387486365841,4.27284350201484,52.073458639956,4.30476166899274,1,0
"2564","2533G",52.0681123354441,4.25800296323022,52.0481019628413,4.28904693155921,0,1
"2544J","2718",52.0450156297235,4.25830282422894,52.0390097565011,4.49760847654277,1,0
"2554","2533L",52.0649874429837,4.21969140039765,52.0524663644024,4.29612770686802,0,1
"2333","2533A",52.1681642892725,4.4680488050241,52.0536330532777,4.27865212084885,0,1
"2275","2545J",52.0628271752404,4.35271576940429,52.0501761443925,4.27390518499308,0,1
"2533B","1816",52.0486872890598,4.28410221908171,52.633510599681,4.72021420216175,1,0
"2541R","2291",52.0430329074203,4.28099566871628,52.0194843486131,4.27701732485039,1,0
"2624","2545C",51.9951639454664,4.35577193846277,52.0564072356305,4.26594900581208,0,1
"2585","2544G",52.0948730770626,4.29696375867616,52.0425265562463,4.25954339365026,0,1
"3072","2545C",51.902110213157,4.48910082781826,52.0564072356305,4.26594900581208,0,1
"2717","2544E",52.0746386021589,4.47426957541903,52.0464828004557,4.25028829153627,0,1
"2545V","2562",52.0500362790353,4.26839997997919,52.0747265798835,4.28192580723319,1,0
"2554","2545A",52.0649874429837,4.21969140039765,52.0530226817073,4.26308177456596,0,1
"2514","2533C",52.0852307270459,4.30898661979684,52.0487353984816,4.29328303683979,0,1
"2275","2533J",52.0628271752404,4.35271576940429,52.0509015842924,4.29388139874333,0,1
"2518","2544M",52.0811391704393,4.29422163398023,52.0396112782528,4.25129396965672,0,1
"2595","2533A",52.0808715256637,4.33453210497774,52.0536330532777,4.27865212084885,0,1
"2545B","2547",52.0438369470538,4.274959863301,52.0609273355566,4.26676183185173,1,0
"2521","2543A",52.0632798215765,4.31842696216324,52.0434639733693,4.26411809103701,0,1
"2514","2544J",52.0852307270459,4.30898661979684,52.0450156297235,4.25830282422894,0,1
"2521","2533A",52.0632798215765,4.31842696216324,52.0536330532777,4.27865212084885,0,1
"2245","2545P",52.1212697387586,4.39936927067405,52.0486991606871,4.28003531328865,0,1
"2545V","2571",52.0500362790353,4.26839997997919,52.069368236282,4.28691784001684,1,0
"3012","2542J",51.9186125299546,4.47619254402734,52.0385335010829,4.25810585554739,0,1
"2525","2542J",52.0623766403396,4.3033052949289,52.0385335010829,4.25810585554739,0,1
"2562","2533S",52.0747265798835,4.28192580723319,52.0553882189754,4.28645029912797,0,1
"2544D","2511",52.0493517376306,4.25167124379522,52.0785132585966,4.31753919740833,1,0
"2545V","2616",52.0500362790353,4.26839997997919,52.0198745770101,4.37823030636127,1,0
"2564","2542J",52.0681123354441,4.25800296323022,52.0385335010829,4.25810585554739,0,1
"3171","2533C",51.8549780764941,4.39920958999336,52.0487353984816,4.29328303683979,0,1
"2542K","2552",52.0364390701642,4.26312437750577,52.0545866758473,4.2477894574147,1,0
"2562","2544C",52.0747265798835,4.28192580723319,52.0467546104116,4.25338619540227,0,1
"2333","2545C",52.1681642892725,4.4680488050241,52.0564072356305,4.26594900581208,0,1
"2595","2543B",52.0808715256637,4.33453210497774,52.0408197781465,4.2614617830182,0,1
"2564","2545J",52.0681123354441,4.25800296323022,52.0501761443925,4.27390518499308,0,1
"2544K","2552",52.0441502180298,4.25828520254179,52.0545866758473,4.2477894574147,1,0
"2544K","2521",52.0441502180298,4.25828520254179,52.0632798215765,4.31842696216324,1,0
"2545G","2284",52.0492425239982,4.27529335026369,52.0411506488136,4.31303831421197,1,0
"2284","2544H",52.0411506488136,4.31303831421197,52.0457978448674,4.26058713725417,0,1
"2544R","2516",52.0399609296029,4.25012156605765,52.067825882664,4.33840078455919,1,0
"2544R","2284",52.0399609296029,4.25012156605765,52.0411506488136,4.31303831421197,1,0
"2544R","2584",52.0399609296029,4.25012156605765,52.1025819138378,4.2792955317052,1,0
"2544R","2713",52.0399609296029,4.25012156605765,52.0543751405353,4.48419861156592,1,0
"2544V","2585",52.0454790140349,4.25995965447312,52.0948730770626,4.29696375867616,1,0
"2544V","2671",52.0454790140349,4.25995965447312,51.9933244328362,4.20896630586213,1,0
"3171","2545J",51.8549780764941,4.39920958999336,52.0501761443925,4.27390518499308,0,1
"2544K","2597",52.0441502180298,4.25828520254179,52.1075811993067,4.31333725310012,1,0
"2544G","2597",52.0425265562463,4.25954339365026,52.1075811993067,4.31333725310012,1,0
"2544S","2525",52.0416822739541,4.25091669844794,52.0623766403396,4.3033052949289,1,0
