"departure","arrival","departure_longitude","departure_latitude","arrival_longitude","arrival_latitude"
"2555","2542A",4.225491,52.061,4.27217308405889,52.0402034601915
"2548","2545J",4.290399,52.02944,4.273905,52.05018
"2542R","2542K",4.27804423244381,52.0384996683252,4.2631243803594,52.0364390679773
"2542K","2542R",4.2631243803594,52.0364390679773,4.27804423244381,52.0384996683252
"2542R","2543A",4.27804423244381,52.0384996683252,4.264118,52.04346
"2543A","2542R",4.264118,52.04346,4.27804423244381,52.0384996683252
"2542T","2555",4.27284350266041,52.0387486362612,4.225491,52.061
"2555","2542T",4.225491,52.061,4.27284350266041,52.0387486362612
"2542X","2546B",4.25986820953879,52.0334239044573,4.273997,52.05912
"2546B","2542X",4.273997,52.05912,4.25986820953879,52.0334239044573
"2544L","2596",4.251908,52.03512,4.319509,52.09274
"2542C","2675",4.2694235333011,52.037562025501,4.235639,52.00553
"2675","2681",4.235639,52.00553,4.185465,52.03159
"2616","2548",4.37823,52.01987,4.290399,52.02944
"2291","2525",4.277017,52.01948,4.303305,52.06238
"2542K","3072",4.2631243803594,52.0364390679773,4.489101,51.90211
"2551","2565",4.237327,52.05899,4.258572,52.07543
"2542V","2333",4.266266,52.03701,4.468049,52.16816
"2333","2542V",4.468049,52.16816,4.26626571682129,52.0370134256435
"2542V","2546A",4.26626571682129,52.0370134256435,4.275727,52.05775
"2546A","2542V",4.275727,52.05775,4.26626571682129,52.0370134256435
"2545G","2295",4.275293,52.04924,4.261795,52.01373
"2542H","2533S",4.26757165854597,52.0349695854683,4.28645030227064,52.0553882157222
"2533S","2542H",4.28645030227064,52.0553882157222,4.26757165854597,52.0349695854683
"2295","2542H",4.261795,52.01373,4.267572,52.03497
"2741","2533J",4.666907,52.03917,4.29388139893284,52.0509015842679
"2533J","2542N",4.29388139893284,52.0509015842679,4.25975908922716,52.0331301455693
"2542A","2724",4.27217308405889,52.0402034601915,4.508678,52.06525
"2724","2542A",4.508678,52.06525,4.27217308405889,52.0402034601915
"2542A","2284",4.272173,52.0402,4.313038,52.04115
"2284","2542A",4.313038,52.04115,4.27217308405889,52.0402034601915
"2542C","2554",4.2694235333011,52.037562025501,4.219691,52.06499
"2554","2542C",4.219691,52.06499,4.2694235333011,52.037562025501
"2284","2565",4.313038,52.04115,4.258572,52.07543
"2542P","2533H",4.26804608780532,52.0353382713537,4.29070086231003,52.048701215451
"2533H","2542P",4.29070086231003,52.048701215451,4.26804608780532,52.0353382713537
"2542V","2741",4.26626571682129,52.0370134256435,4.666907,52.03917
"2741","2542V",4.666907,52.03917,4.26626571682129,52.0370134256435
"2542E","3068",4.26738012750464,52.0358716118828,4.551728,51.95814
"1083","2542A",4.888147,52.33042,4.27217308405889,52.0402034601915
"2542B","2511",4.2668716246971,52.0380578146185,4.317539,52.07851
"2511","2542B",4.317539,52.07851,4.2668716246971,52.0380578146185
"2542B","2295",4.2668716246971,52.0380578146185,4.261795,52.01373
"2295","2544H",4.261795,52.01373,4.260587,52.0458
"2542P","2545J",4.26804608780532,52.0353382713537,4.273905,52.05018
"2545J","2542P",4.273905,52.05018,4.26804608780532,52.0353382713537
"2542B","2533E",4.2668716246971,52.0380578146185,4.29327791722145,52.0527763545566
"2533E","2542B",4.29327791722145,52.0527763545566,4.2668716246971,52.0380578146185
"2542P","2521",4.26804608780532,52.0353382713537,4.318427,52.06328
"2521","2542P",4.318427,52.06328,4.268046,52.03534
"2595","2548",4.334532,52.08087,4.290399,52.02944
"2542X","2544C",4.25986820953879,52.0334239044573,4.253386,52.04675
"2544C","2542X",4.253386,52.04675,4.25986820953879,52.0334239044573
"2542B","2713",4.2668716246971,52.0380578146185,4.484199,52.05438
"2713","2542B",4.484199,52.05438,4.266872,52.03806
"2542V","2544H",4.26626571682129,52.0370134256435,4.260587,52.0458
"2544H","2542V",4.260587,52.0458,4.26626571682129,52.0370134256435
"2547","2542V",4.266762,52.06093,4.26626571682129,52.0370134256435
"2681","2542T",4.185465,52.03159,4.27284350266041,52.0387486362612
"2291","3066",4.277017,52.01948,4.54946,51.93467
"2542N","2724",4.25975908922716,52.0331301455693,4.508678,52.06525
"2542A","2543V",4.27217308405889,52.0402034601915,4.259972,52.03965
"2543V","2542A",4.259972,52.03965,4.27217308405889,52.0402034601915
"2542C","2544E",4.269424,52.03756,4.250288,52.04648
"2544E","2542C",4.250288,52.04648,4.2694235333011,52.037562025501
"2542V","2544N",4.266266,52.03701,4.244986,52.03423
"2544N","2542V",4.244986,52.03423,4.266266,52.03701
"2542H","1075",4.26757165854597,52.0349695854683,4.859065,52.35212
"1075","2543B",4.859065,52.35212,4.261462,52.04082
"1075","2545J",4.859065,52.35212,4.273905,52.05018
"2548","2542H",4.290399,52.02944,4.26757165854597,52.0349695854683
"1075","2542H",4.859065,52.35212,4.26757165854597,52.0349695854683
"2542A","2596",4.27217308405889,52.0402034601915,4.319509,52.09274
"2596","2542A",4.319509,52.09274,4.272173,52.0402
"2517","4284",4.285609,52.08726,5.0086,51.80003
"2542V","2571",4.26626571682129,52.0370134256435,4.286918,52.06937
"2571","2542V",4.286918,52.06937,4.266266,52.03701
"2542X","2533V",4.259868,52.03342,4.28958147243358,52.0502735545442
"2291","1951",4.277017,52.01948,4.615782,52.47484
"2542E","2545J",4.26738,52.03587,4.273905,52.05018
"2542H","2593",4.267572,52.03497,4.342739,52.08531
"2593","2542H",4.342739,52.08531,4.267572,52.03497
"2545N","2262",4.278895,52.04789,4.387253,52.09115
"2542G","2512",4.266432,52.03478,4.304762,52.07346
"2512","2542G",4.304762,52.07346,4.26643166906346,52.0347841515116
"2521","2542C",4.318427,52.06328,4.2694235333011,52.037562025501
"2542A","2672",4.272173,52.0402,4.21614,51.9923
"2672","2542A",4.21614,51.9923,4.27217308405889,52.0402034601915
"1075","2533H",4.859065,52.35212,4.29070086231003,52.048701215451
"1075","2544J",4.859065,52.35212,4.258303,52.04502
"2533A","2545H",4.27865212266017,52.0536330505633,4.282732,52.04369
"2541G","2533E",4.26716988621573,52.0404321380296,4.29327791722145,52.0527763545566
"2533E","2541G",4.29327791722145,52.0527763545566,4.26716988621573,52.0404321380296
"2685","2551",4.223557,52.02624,4.237327,52.05899
"2551","2685",4.237327,52.05899,4.223557,52.02624
"2685","2525",4.223557,52.02624,4.303305,52.06238
"2542L","2545J",4.26237314949094,52.0321711365312,4.273905,52.05018
"2545J","2542L",4.273905,52.05018,4.26237314949094,52.0321711365312
"2542L","1083",4.26237314949094,52.0321711365312,4.888147,52.33042
"1083","2542L",4.888147,52.33042,4.26237314949094,52.0321711365312
"2515","2533H",4.321192,52.0727,4.29070086231003,52.048701215451
"2546B","2542B",4.273997,52.05912,4.2668716246971,52.0380578146185
"2541G","2544C",4.26716988621573,52.0404321380296,4.253386,52.04675
"2544C","2541G",4.253386,52.04675,4.26716988621573,52.0404321380296
"2542A","2544L",4.272173,52.0402,4.251908,52.03512
"2541G","2562",4.26716988621573,52.0404321380296,4.281926,52.07473
"2562","2541G",4.281926,52.07473,4.26716988621573,52.0404321380296
"2541G","2533L",4.26716988621573,52.0404321380296,4.29612770676405,52.0524663641949
"2533L","2541G",4.29612770676405,52.0524663641949,4.26716988621573,52.0404321380296
"2542N","2671",4.259759,52.03313,4.208966,51.99332
"2671","2542N",4.208966,51.99332,4.259759,52.03313
"2521","2596",4.318427,52.06328,4.319509,52.09274
"2542N","2262",4.25975908922716,52.0331301455693,4.387253,52.09115
"2262","2542N",4.387253,52.09115,4.259759,52.03313
"2542A","2544C",4.272173,52.0402,4.253386,52.04675
"2544C","2542A",4.253386,52.04675,4.27217308405889,52.0402034601915
"2533V","2542L",4.28958147243358,52.0502735545442,4.26237314949094,52.0321711365312
"2533V","2542C",4.28958147243358,52.0502735545442,4.2694235333011,52.037562025501
"1075","2262",4.859065,52.35212,4.387253,52.09115
"2542C","2544H",4.269424,52.03756,4.260587,52.0458
"2544H","2542C",4.260587,52.0458,4.269424,52.03756
"2542E","2681",4.26738012750464,52.0358716118828,4.185465,52.03159
"2542E","2526",4.26738012750464,52.0358716118828,4.307563,52.06804
"2543A","2541R",4.264118,52.04346,4.28099566875055,52.0430329074651
"2542H","2533B",4.26757165854597,52.0349695854683,4.28410222266534,52.0486872844722
"2533B","2542H",4.28410222266534,52.0486872844722,4.267572,52.03497
"2542X","2545J",4.25986820953879,52.0334239044573,4.273905,52.05018
"2545J","2542X",4.273905,52.05018,4.25986820953879,52.0334239044573
"2542A","4284",4.27217308405889,52.0402034601915,5.0086,51.80003
"2542C","2545N",4.269424,52.03756,4.278895,52.04789
"2545N","2542C",4.278895,52.04789,4.269424,52.03756
"2541G","2545N",4.26716988621573,52.0404321380296,4.278895,52.04789
"2545N","2541G",4.278895,52.04789,4.26716988621573,52.0404321380296
"2542E","2333",4.26738,52.03587,4.468049,52.16816
"2512","4284",4.304762,52.07346,5.0086,51.80003
"2542N","2675",4.25975908922716,52.0331301455693,4.235639,52.00553
"2675","2542N",4.235639,52.00553,4.25975908922716,52.0331301455693
"2542W","2671",4.26189,52.03406,4.208966,51.99332
"2671","2542W",4.208966,51.99332,4.26188960245965,52.0340586164312
"2713","2542V",4.484199,52.05438,4.266266,52.03701
"2542V","2544L",4.26626571682129,52.0370134256435,4.251908,52.03512
"2544L","2542V",4.251908,52.03512,4.266266,52.03701
"2262","1101",4.387253,52.09115,4.941812,52.3069
"3194","2551",4.371524,51.87004,4.237327,52.05899
"1083","2724",4.888147,52.33042,4.508678,52.06525
"2542A","2554",4.272173,52.0402,4.219691,52.06499
"2554","2542A",4.219691,52.06499,4.272173,52.0402
"2542W","2333",4.26188960245965,52.0340586164312,4.468049,52.16816
"2333","2542W",4.468049,52.16816,4.26188960245965,52.0340586164312
"2542X","2545A",4.259868,52.03342,4.263082,52.05302
"2545A","2542X",4.263082,52.05302,4.25986820953879,52.0334239044573
"2541R","2541R",4.28099566875055,52.0430329074651,4.28099566875055,52.0430329074651
"2525","2526",4.303305,52.06238,4.307563,52.06804
"2542P","2525",4.26804608780532,52.0353382713537,4.303305,52.06238
"2525","2542P",4.303305,52.06238,4.26804608780532,52.0353382713537
"2542P","2295",4.26804608780532,52.0353382713537,4.261795,52.01373
"2295","2542P",4.261795,52.01373,4.26804608780532,52.0353382713537
"2295","2543B",4.261795,52.01373,4.261462,52.04082
"2543B","2295",4.261462,52.04082,4.261795,52.01373
"2545S","2542E",4.272197,52.04742,4.26738,52.03587
"2571","2542P",4.286918,52.06937,4.268046,52.03534
"2542B","2671",4.2668716246971,52.0380578146185,4.208966,51.99332
"2671","2542B",4.208966,51.99332,4.2668716246971,52.0380578146185
"2282","2515",4.334647,52.0519,4.321192,52.0727
"2515","2542C",4.321192,52.0727,4.269424,52.03756
"2681","2562",4.185465,52.03159,4.281926,52.07473
"2533H","2562",4.29070086231003,52.048701215451,4.281926,52.07473
"2545N","2543A",4.278895,52.04789,4.264118,52.04346
"2542X","2274",4.25986820953879,52.0334239044573,4.350349,52.07387
"2274","2542X",4.350349,52.07387,4.25986820953879,52.0334239044573
"1118","2262",4.760595,52.30665,4.387253,52.09115
"2542X","2544L",4.25986820953879,52.0334239044573,4.251908,52.03512
"2544L","2542X",4.251908,52.03512,4.25986820953879,52.0334239044573
"2542X","2544N",4.25986820953879,52.0334239044573,4.244986,52.03423
"2544N","2542X",4.244986,52.03423,4.259868,52.03342
"2547","2542C",4.266762,52.06093,4.2694235333011,52.037562025501
"2542X","1083",4.25986820953879,52.0334239044573,4.888147,52.33042
"1083","2542X",4.888147,52.33042,4.25986820953879,52.0334239044573
"2542H","2678",4.26757165854597,52.0349695854683,4.255695,51.97477
"2678","2542H",4.255695,51.97477,4.267572,52.03497
"2542H","2533A",4.26757165854597,52.0349695854683,4.27865212266017,52.0536330505633
"2533A","2542H",4.27865212266017,52.0536330505633,4.267572,52.03497
"2542H","2533H",4.26757165854597,52.0349695854683,4.29070086231003,52.048701215451
"2533H","2542H",4.29070086231003,52.048701215451,4.26757165854597,52.0349695854683
"2533J","2741",4.29388139893284,52.0509015842679,4.666907,52.03917
"2542V","2533B",4.26626571682129,52.0370134256435,4.28410222266534,52.0486872844722
"2533B","2252",4.28410222266534,52.0486872844722,4.425454,52.11727
"2548","2533J",4.290399,52.02944,4.29388139893284,52.0509015842679
"2542A","2593",4.27217308405889,52.0402034601915,4.342739,52.08531
"2593","2542A",4.342739,52.08531,4.27217308405889,52.0402034601915
"3068","2544H",4.551728,51.95814,4.260587,52.0458
"1083","2511",4.888147,52.33042,4.317539,52.07851
"2542E","2533A",4.26738,52.03587,4.27865212266017,52.0536330505633
"2533A","2542E",4.27865212266017,52.0536330505633,4.26738,52.03587
"2542R","2526",4.27804423244381,52.0384996683252,4.307563,52.06804
"2526","2542R",4.307563,52.06804,4.27804423244381,52.0384996683252
"2542R","2543B",4.27804423244381,52.0384996683252,4.261462,52.04082
"2543B","2542R",4.261462,52.04082,4.27804423244381,52.0384996683252
"2542R","2681",4.27804423244381,52.0384996683252,4.185465,52.03159
"2681","2542R",4.185465,52.03159,4.27804423244381,52.0384996683252
"4284","2541R",5.0086,51.80003,4.28099566875055,52.0430329074651
"2542P","2545S",4.268046,52.03534,4.272197,52.04742
"2545S","2542P",4.272197,52.04742,4.268046,52.03534
"2511","2542P",4.317539,52.07851,4.268046,52.03534
"2542B","2724",4.266872,52.03806,4.508678,52.06525
"2724","2542B",4.508678,52.06525,4.266872,52.03806
"2724","1083",4.508678,52.06525,4.888147,52.33042
"2515","2545N",4.321192,52.0727,4.278895,52.04789
"2675","2291",4.235639,52.00553,4.277017,52.01948
"2542P","1083",4.26804608780532,52.0353382713537,4.888147,52.33042
"1083","2542P",4.888147,52.33042,4.268046,52.03534
"2295","2542B",4.261795,52.01373,4.266872,52.03806
"2262","2295",4.387253,52.09115,4.261795,52.01373
"2542B","2546V",4.266872,52.03806,4.275566,52.05969
"2546V","2542B",4.275566,52.05969,4.266872,52.03806
"2295","2542K",4.261795,52.01373,4.2631243803594,52.0364390679773
"2542C","1118",4.2694235333011,52.037562025501,4.760595,52.30665
"2533V","2542X",4.28958147243358,52.0502735545442,4.259868,52.03342
"2542R","2571",4.27804423244381,52.0384996683252,4.286918,52.06937
"2571","2542R",4.286918,52.06937,4.27804423244381,52.0384996683252
"2542R","2533S",4.278044,52.0385,4.28645030227064,52.0553882157222
"2533S","2542R",4.28645030227064,52.0553882157222,4.27804423244381,52.0384996683252
"2542R","2533V",4.27804423244381,52.0384996683252,4.28958147243358,52.0502735545442
"2533V","2542R",4.28958147243358,52.0502735545442,4.27804423244381,52.0384996683252
"2542R","4284",4.27804423244381,52.0384996683252,5.0086,51.80003
"2542C","2543S",4.2694235333011,52.037562025501,4.265859,52.04036
"2543S","2542C",4.265859,52.04036,4.2694235333011,52.037562025501
"2542X","2554",4.25986820953879,52.0334239044573,4.219691,52.06499
"2554","2542X",4.219691,52.06499,4.25986820953879,52.0334239044573
"2542V","2545H",4.266266,52.03701,4.282732,52.04369
"2545H","2542V",4.282732,52.04369,4.266266,52.03701
"2548","2546B",4.290399,52.02944,4.273997,52.05912
"2542P","1101",4.26804608780532,52.0353382713537,4.941812,52.3069
"1101","2542P",4.941812,52.3069,4.268046,52.03534
"1118","2291",4.760595,52.30665,4.277017,52.01948
"3072","2542X",4.489101,51.90211,4.25986820953879,52.0334239044573
"2542B","2672",4.266872,52.03806,4.21614,51.9923
"2672","4284",4.21614,51.9923,5.0086,51.80003
"2672","2542B",4.21614,51.9923,4.266872,52.03806
"2542X","2542T",4.25986820953879,52.0334239044573,4.27284350266041,52.0387486362612
"2542T","2542X",4.27284350266041,52.0387486362612,4.259868,52.03342
"2542H","2545C",4.26757165854597,52.0349695854683,4.265949,52.05641
"2545C","4284",4.265949,52.05641,5.0086,51.80003
"2542H","2544H",4.26757165854597,52.0349695854683,4.260587,52.0458
"2544H","2542H",4.260587,52.0458,4.267572,52.03497
"2542H","2571",4.26757165854597,52.0349695854683,4.286918,52.06937
"2542H","2533V",4.26757165854597,52.0349695854683,4.28958147243358,52.0502735545442
"2542W","2548",4.26188960245965,52.0340586164312,4.290399,52.02944
"2548","2542W",4.290399,52.02944,4.26189,52.03406
"2542W","2512",4.26189,52.03406,4.304762,52.07346
"2512","2542W",4.304762,52.07346,4.26188960245965,52.0340586164312
"2542E","2555",4.26738,52.03587,4.225491,52.061
"2542B","2541R",4.2668716246971,52.0380578146185,4.28099566875055,52.0430329074651
"2541R","2542B",4.28099566875055,52.0430329074651,4.2668716246971,52.0380578146185
"2542B","2533V",4.266872,52.03806,4.28958147243358,52.0502735545442
"2543V","2542B",4.259972,52.03965,4.266872,52.03806
"2547","2594",4.266762,52.06093,4.341788,52.09343
"2542P","2543V",4.26804608780532,52.0353382713537,4.259972,52.03965
"2595","2262",4.334532,52.08087,4.387253,52.09115
"2262","2595",4.387253,52.09115,4.334532,52.08087
"2542P","2544H",4.26804608780532,52.0353382713537,4.260587,52.0458
"2544H","2542P",4.260587,52.0458,4.26804608780532,52.0353382713537
"2572","2681",4.29356,52.06443,4.185465,52.03159
"2545G","3068",4.275293,52.04924,4.551728,51.95814
"2542P","2555",4.26804608780532,52.0353382713537,4.225491,52.061
"2555","2542P",4.225491,52.061,4.268046,52.03534
"2542P","2511",4.268046,52.03534,4.317539,52.07851
"2681","2724",4.185465,52.03159,4.508678,52.06525
"2542C","2596",4.2694235333011,52.037562025501,4.319509,52.09274
"2596","2542C",4.319509,52.09274,4.269424,52.03756
"2541G","2541G",4.26716988621573,52.0404321380296,4.26716988621573,52.0404321380296
"2542C","2526",4.2694235333011,52.037562025501,4.307563,52.06804
"2333","2542C",4.468049,52.16816,4.269424,52.03756
"2724","2545G",4.508678,52.06525,4.275293,52.04924
"2671","4284",4.208966,51.99332,5.0086,51.80003
"2542C","2533L",4.2694235333011,52.037562025501,4.29612770676405,52.0524663641949
"2533L","2542C",4.29612770676405,52.0524663641949,4.2694235333011,52.037562025501
"2543A","2282",4.264118,52.04346,4.334647,52.0519
"2542C","2713",4.269424,52.03756,4.484199,52.05438
"2713","2542C",4.484199,52.05438,4.2694235333011,52.037562025501
"2545H","2282",4.282732,52.04369,4.334647,52.0519
"2554","2533S",4.219691,52.06499,4.28645030227064,52.0553882157222
"2554","2541R",4.219691,52.06499,4.28099566875055,52.0430329074651
"4284","2533S",5.0086,51.80003,4.28645030227064,52.0553882157222
"2542X","2675",4.259868,52.03342,4.235639,52.00553
"2675","2542X",4.235639,52.00553,4.25986820953879,52.0334239044573
"2542W","2284",4.26188960245965,52.0340586164312,4.313038,52.04115
"2543A","2542W",4.264118,52.04346,4.26188960245965,52.0340586164312
"2284","2542W",4.313038,52.04115,4.26188960245965,52.0340586164312
"2542W","2543B",4.26189,52.03406,4.261462,52.04082
"2543B","2542W",4.261462,52.04082,4.26188960245965,52.0340586164312
"2542C","2545J",4.269424,52.03756,4.273905,52.05018
"2545J","2542C",4.273905,52.05018,4.269424,52.03756
"2542P","2593",4.26804608780532,52.0353382713537,4.342739,52.08531
"2593","2542P",4.342739,52.08531,4.26804608780532,52.0353382713537
"2675","2542L",4.235639,52.00553,4.26237314949094,52.0321711365312
"2544H","3068",4.260587,52.0458,4.551728,51.95814
"3068","2544C",4.551728,51.95814,4.253386,52.04675
"2542G","2571",4.266432,52.03478,4.286918,52.06937
"2571","2542G",4.286918,52.06937,4.266432,52.03478
"2543A","2542G",4.264118,52.04346,4.26643166906346,52.0347841515116
"2681","2512",4.185465,52.03159,4.304762,52.07346
"2542T","2544E",4.27284350266041,52.0387486362612,4.250288,52.04648
"2542W","2595",4.26188960245965,52.0340586164312,4.334532,52.08087
"2595","2542W",4.334532,52.08087,4.26188960245965,52.0340586164312
"2542W","2511",4.26188960245965,52.0340586164312,4.317539,52.07851
"2511","2542W",4.317539,52.07851,4.26188960245965,52.0340586164312
"2542W","2291",4.26188960245965,52.0340586164312,4.277017,52.01948
"2291","2542W",4.277017,52.01948,4.26188960245965,52.0340586164312
"2542C","2515",4.269424,52.03756,4.321192,52.0727
"2717","2544J",4.47427,52.07464,4.258303,52.04502
"2544G","2717",4.259543,52.04253,4.47427,52.07464
"2547","2252",4.266762,52.06093,4.425454,52.11727
"2542G","2533A",4.266432,52.03478,4.27865212266017,52.0536330505633
"2533A","2542G",4.27865212266017,52.0536330505633,4.26643166906346,52.0347841515116
"2542V","2672",4.26626571682129,52.0370134256435,4.21614,51.9923
"2672","2542V",4.21614,51.9923,4.266266,52.03701
"2542V","2593",4.266266,52.03701,4.342739,52.08531
"2593","2542V",4.342739,52.08531,4.26626571682129,52.0370134256435
"2548","2512",4.290399,52.02944,4.304762,52.07346
"2542E","2525",4.26738,52.03587,4.303305,52.06238
"2542B","2675",4.2668716246971,52.0380578146185,4.235639,52.00553
"2675","2542B",4.235639,52.00553,4.2668716246971,52.0380578146185
"2542W","2515",4.26189,52.03406,4.321192,52.0727
"2515","2542W",4.321192,52.0727,4.26188960245965,52.0340586164312
"2681","2542N",4.185465,52.03159,4.259759,52.03313
"2295","2542E",4.261795,52.01373,4.26738012750464,52.0358716118828
"2521","2295",4.318427,52.06328,4.261795,52.01373
"2542V","2526",4.26626571682129,52.0370134256435,4.307563,52.06804
"2526","2542V",4.307563,52.06804,4.26626571682129,52.0370134256435
"2533B","2542V",4.28410222266534,52.0486872844722,4.26626571682129,52.0370134256435
"2542V","3068",4.26626571682129,52.0370134256435,4.551728,51.95814
"2517","2525",4.285609,52.08726,4.303305,52.06238
"2295","2512",4.261795,52.01373,4.304762,52.07346
"2547","2542B",4.266762,52.06093,4.266872,52.03806
"2542G","2543S",4.266432,52.03478,4.265859,52.04036
"1101","2512",4.941812,52.3069,4.304762,52.07346
"1118","2542C",4.760595,52.30665,4.2694235333011,52.037562025501
"2553","2252",4.221591,52.04493,4.425454,52.11727
"2542G","2295",4.26643166906346,52.0347841515116,4.261795,52.01373
"2542G","2544N",4.26643166906346,52.0347841515116,4.244986,52.03423
"2544N","2542G",4.244986,52.03423,4.26643166906346,52.0347841515116
"2542G","2533S",4.266432,52.03478,4.28645030227064,52.0553882157222
"2533S","2542G",4.28645030227064,52.0553882157222,4.266432,52.03478
"2291","1075",4.277017,52.01948,4.859065,52.35212
"1075","2511",4.859065,52.35212,4.317539,52.07851
"2542P","2252",4.26804608780532,52.0353382713537,4.425454,52.11727
"2252","2542P",4.425454,52.11727,4.26804608780532,52.0353382713537
"2542C","2542T",4.2694235333011,52.037562025501,4.272844,52.03875
"2542T","2542C",4.27284350266041,52.0387486362612,4.2694235333011,52.037562025501
"2542G","2681",4.26643166906346,52.0347841515116,4.185465,52.03159
"2681","2542G",4.185465,52.03159,4.26643166906346,52.0347841515116
"2491","2511",4.384688,52.06734,4.317539,52.07851
"2291","2533J",4.277017,52.01948,4.29388139893284,52.0509015842679
"2542G","2547",4.26643166906346,52.0347841515116,4.266762,52.06093
"2547","2542G",4.266762,52.06093,4.26643166906346,52.0347841515116
"2542G","2544J",4.26643166906346,52.0347841515116,4.258303,52.04502
"2544J","2542G",4.258303,52.04502,4.26643166906346,52.0347841515116
"2252","2595",4.425454,52.11727,4.334532,52.08087
"2542H","2544N",4.267572,52.03497,4.244986,52.03423
"2544N","2542H",4.244986,52.03423,4.26757165854597,52.0349695854683
"2542A","1118",4.272173,52.0402,4.760595,52.30665
"1118","2542A",4.760595,52.30665,4.272173,52.0402
"2541G","2544L",4.26716988621573,52.0404321380296,4.251908,52.03512
"2544L","2541G",4.251908,52.03512,4.26716988621573,52.0404321380296
"2514","3066",4.308987,52.08523,4.54946,51.93467
"2542P","2533A",4.26804608780532,52.0353382713537,4.27865212266017,52.0536330505633
"2533A","2542P",4.27865212266017,52.0536330505633,4.26804608780532,52.0353382713537
"2542L","2544L",4.26237314949094,52.0321711365312,4.251908,52.03512
"2544L","2542L",4.251908,52.03512,4.26237314949094,52.0321711365312
"2542L","2545A",4.262373,52.03217,4.263082,52.05302
"2545A","2542L",4.263082,52.05302,4.262373,52.03217
"2741","2533L",4.666907,52.03917,4.29612770676405,52.0524663641949
"2542H","2521",4.26757165854597,52.0349695854683,4.318427,52.06328
"2521","2542H",4.318427,52.06328,4.26757165854597,52.0349695854683
"2542P","2713",4.26804608780532,52.0353382713537,4.484199,52.05438
"2713","2542P",4.484199,52.05438,4.26804608780532,52.0353382713537
"2596","2284",4.319509,52.09274,4.313038,52.04115
"2542B","2542C",4.266872,52.03806,4.2694235333011,52.037562025501
"2542C","2542B",4.2694235333011,52.037562025501,4.2668716246971,52.0380578146185
"2542T","2544C",4.27284350266041,52.0387486362612,4.253386,52.04675
"2544C","2542T",4.253386,52.04675,4.27284350266041,52.0387486362612
"2542V","2616",4.26626571682129,52.0370134256435,4.37823,52.01987
"2616","2542V",4.37823,52.01987,4.266266,52.03701
"2542T","2544H",4.27284350266041,52.0387486362612,4.260587,52.0458
"2544H","2542T",4.260587,52.0458,4.27284350266041,52.0387486362612
"2542V","2681",4.26626571682129,52.0370134256435,4.185465,52.03159
"2681","2542V",4.185465,52.03159,4.26626571682129,52.0370134256435
"2295","2542A",4.261795,52.01373,4.27217308405889,52.0402034601915
"4284","2548",5.0086,51.80003,4.290399,52.02944
"2542V","2533C",4.266266,52.03701,4.29328303295384,52.0487353943931
"2533C","2542V",4.29328303295384,52.0487353943931,4.26626571682129,52.0370134256435
"2533S","4284",4.28645030227064,52.0553882157222,5.0086,51.80003
"2542P","2546X",4.268046,52.03534,4.277613,52.06074
"2546X","2542P",4.277613,52.06074,4.268046,52.03534
"2542H","2672",4.26757165854597,52.0349695854683,4.21614,51.9923
"2672","2542H",4.21614,51.9923,4.267572,52.03497
"2542H","2544L",4.26757165854597,52.0349695854683,4.251908,52.03512
"2544L","2542H",4.251908,52.03512,4.26757165854597,52.0349695854683
"2542B","2545N",4.266872,52.03806,4.278895,52.04789
"2545N","2542B",4.278895,52.04789,4.2668716246971,52.0380578146185
"2542N","2533E",4.259759,52.03313,4.29327791722145,52.0527763545566
"2533E","2542N",4.29327791722145,52.0527763545566,4.25975908922716,52.0331301455693
"2542X","2545P",4.25986820953879,52.0334239044573,4.280035,52.0487
"2545P","2542X",4.280035,52.0487,4.25986820953879,52.0334239044573
"2675","2543B",4.235639,52.00553,4.261462,52.04082
"2521","2675",4.318427,52.06328,4.235639,52.00553
"2675","2544H",4.235639,52.00553,4.260587,52.0458
"2542V","2678",4.26626571682129,52.0370134256435,4.255695,51.97477
"2678","2542V",4.255695,51.97477,4.266266,52.03701
"2542W","2553",4.26189,52.03406,4.221591,52.04493
"2545H","2719",4.282732,52.04369,4.471343,52.04267
"2542W","2282",4.26189,52.03406,4.334647,52.0519
"2282","2542W",4.334647,52.0519,4.26189,52.03406
"2542W","2533V",4.26188960245965,52.0340586164312,4.28958147243358,52.0502735545442
"2533V","2542W",4.28958147243358,52.0502735545442,4.26188960245965,52.0340586164312
"2542W","2616",4.26188960245965,52.0340586164312,4.37823,52.01987
"2616","2542W",4.37823,52.01987,4.26189,52.03406
"2542E","2295",4.26738,52.03587,4.261795,52.01373
"2543S","2542X",4.265859,52.04036,4.25986820953879,52.0334239044573
"2542X","2543S",4.25986820953879,52.0334239044573,4.265859,52.04036
"2553","2533H",4.221591,52.04493,4.29070086231003,52.048701215451
"3068","2593",4.551728,51.95814,4.342739,52.08531
"3068","2533S",4.551728,51.95814,4.28645030227064,52.0553882157222
"2545N","2542H",4.278895,52.04789,4.267572,52.03497
"2533V","2542H",4.28958147243358,52.0502735545442,4.267572,52.03497
"2333","2548",4.468049,52.16816,4.290399,52.02944
"2542G","2555",4.266432,52.03478,4.225491,52.061
"2555","2542G",4.225491,52.061,4.266432,52.03478
"2542P","2675",4.26804608780532,52.0353382713537,4.235639,52.00553
"2675","2542P",4.235639,52.00553,4.26804608780532,52.0353382713537
