"departure","arrival","departure_longitude","departure_latitude","arrival_longitude","arrival_latitude"
"2541A","2594","4.273527","4.341788","52.05277","52.09343"
"2525","2541V","4.277712","4.303305","52.05144","52.06238"
"2541A","2641","4.273527","4.434602","52.01597","52.05277"
"2541V","2541X","4.274327","4.277712","52.05144","52.05410"
"2541V","3066","4.277712","4.549460","51.93467","52.05144"
"2545P","2742","4.280035","4.625176","52.04480","52.04870"
"2512","2594","4.304762","4.341788","52.07346","52.09343"
"1951","2541V","4.277712","4.615782","52.05144","52.47484"
"2541H","2541V","4.277712","4.277934","52.04246","52.05144"
"2521","2613","4.318427","4.346741","52.01167","52.06328"
"2541V","2594","4.277712","4.341788","52.05144","52.09343"
"2533A","2545P","4.278652","4.280035","52.04870","52.05363"
"1034","2541A","4.273527","4.916871","52.05277","52.40825"
"2541A","2542E","4.267380","4.273527","52.03587","52.05277"
"2544N","3447","4.244986","4.889647","52.03423","52.07816"
"2544B","2546S","4.267165","4.271055","52.05152","52.05787"
"2546S","2628","4.271055","4.375679","52.00169","52.05787"
"2541V","2685","4.223557","4.277712","52.02624","52.05144"
"2541V","2671","4.208966","4.277712","51.99332","52.05144"
"2514","2541A","4.273527","4.308987","52.05277","52.08523"
"2541A","2542J","4.258106","4.273527","52.03853","52.05277"
"2541A","2545V","4.268400","4.273527","52.05004","52.05277"
"2533V","2545P","4.280035","4.289581","52.04870","52.05027"
"2533A","2541A","4.273527","4.278652","52.05277","52.05363"
"2284","2541A","4.273527","4.313038","52.04115","52.05277"
"2525","2541B","4.273915","4.303305","52.05194","52.06238"
"2541B","3066","4.273915","4.549460","51.93467","52.05194"
"2545P","2678","4.255695","4.280035","51.97477","52.04870"
"2541V","2582","4.276608","4.277712","52.05144","52.09343"
"2533G","2541V","4.277712","4.289047","52.04810","52.05144"
"2541B","2551","4.237327","4.273915","52.05194","52.05899"
"2533J","2541V","4.277712","4.293881","52.05090","52.05144"
"2542N","2572","4.259759","4.293560","52.03313","52.06443"
"2541R","2541V","4.277712","4.280996","52.04303","52.05144"
"1951","2533L","4.296128","4.615782","52.05247","52.47484"
"2541B","2685","4.223557","4.273915","52.02624","52.05194"
"2541A","2543A","4.264118","4.273527","52.04346","52.05277"
"2541A","2582","4.273527","4.276608","52.05277","52.09343"
"2541A","2545C","4.265949","4.273527","52.05277","52.05641"
"2541A","2572","4.273527","4.293560","52.05277","52.06443"
"2541A","2544N","4.244986","4.273527","52.03423","52.05277"
"2541A","3194","4.273527","4.371524","51.87004","52.05277"
"2545P","2555","4.225491","4.280035","52.04870","52.06100"
"2545P","2585","4.280035","4.296964","52.04870","52.09487"
"2541V","3447","4.277712","4.889647","52.05144","52.07816"
"1118","2541A","4.273527","4.760595","52.05277","52.30665"
"2541A","2583","4.256884","4.273527","52.05277","52.09254"
"2545P","2571","4.280035","4.286918","52.04870","52.06937"
"2541X","2544C","4.253386","4.274327","52.04675","52.05410"
"2541A","2541R","4.273527","4.280996","52.04303","52.05277"
"2541B","2544N","4.244986","4.273915","52.03423","52.05194"
"2541V","2545C","4.265949","4.277712","52.05144","52.05641"
"2541B","2545B","4.273915","4.274960","52.04384","52.05194"
"2541A","2548","4.273527","4.290399","52.02944","52.05277"
"2533B","2545P","4.280035","4.284102","52.04869","52.04870"
"1816","2545P","4.280035","4.720214","52.04870","52.63351"
"1951","2541B","4.273915","4.615782","52.05194","52.47484"
"2541B","2594","4.273915","4.341788","52.05194","52.09343"
"2541B","2582","4.273915","4.276608","52.05194","52.09343"
"2582","2594","4.276608","4.341788","52.09343","52.09343"
"2283","2533A","4.278652","4.322106","52.04643","52.05363"
"1012","2545P","4.280035","4.896023","52.04870","52.37454"
"2541B","2541X","4.273915","4.274327","52.05194","52.05410"
"2545P","2572","4.280035","4.293560","52.04870","52.06443"
"2533L","2541A","4.273527","4.296128","52.05247","52.05277"
"2541B","3194","4.273915","4.371524","51.87004","52.05194"
"2541B","2542N","4.259759","4.273915","52.03313","52.05194"
"2026","2525","4.303305","4.658671","52.06238","52.42066"
"2565","2671","4.208966","4.258572","51.99332","52.07543"
"1816","2533V","4.289581","4.720214","52.05027","52.63351"
"2541A","2547","4.266762","4.273527","52.05277","52.06093"
"2541V","2545N","4.277712","4.278895","52.04789","52.05144"
"2026","2533H","4.290701","4.658671","52.04870","52.42066"
"2541A","2543S","4.265859","4.273527","52.04036","52.05277"
"2543R","2545C","4.265949","4.266393","52.04289","52.05641"
"1118","2545P","4.280035","4.760595","52.04870","52.30665"
"2545P","2566","4.252308","4.280035","52.04870","52.08079"
"2545S","3316","4.272197","4.636991","51.77033","52.04742"
"2545P","3171","4.280035","4.399210","51.85498","52.04870"
"2565","2594","4.258572","4.341788","52.07543","52.09343"
"2541V","2562","4.277712","4.281926","52.05144","52.07473"
"2516","2543R","4.266393","4.338401","52.04289","52.06783"
"2545P","3015","4.280035","4.468389","51.91203","52.04870"
"2515","2545P","4.280035","4.321192","52.04870","52.07270"
"2548","3316","4.290399","4.636991","51.77033","52.02944"
"2541A","2541G","4.267170","4.273527","52.04043","52.05277"
"2544H","2562","4.260587","4.281926","52.04580","52.07473"
"2541V","2551","4.237327","4.277712","52.05144","52.05899"
"2533L","2545N","4.278895","4.296128","52.04789","52.05247"
"2541V","2583","4.256884","4.277712","52.05144","52.09254"
"2514","2583","4.256884","4.308987","52.08523","52.09254"
"2541A","2543V","4.259972","4.273527","52.03965","52.05277"
"2541X","2545X","4.267176","4.274327","52.05007","52.05410"
"2541B","2641","4.273915","4.434602","52.01597","52.05194"
"1013","3316","4.636991","4.874555","51.77033","52.39690"
"1013","2545J","4.273905","4.874555","52.05018","52.39690"
"2541A","2562","4.273527","4.281926","52.05277","52.07473"
"2514","2541B","4.273915","4.308987","52.05194","52.08523"
"2541T","2543V","4.259972","4.279343","52.03965","52.04647"
"2541B","2681","4.185465","4.273915","52.03159","52.05194"
"2541B","2547","4.266762","4.273915","52.05194","52.06093"
"2543R","2681","4.185465","4.266393","52.03159","52.04289"
"2533E","2541V","4.277712","4.293278","52.05144","52.05278"
"2545P","2628","4.280035","4.375679","52.00169","52.04870"
"2533A","2616","4.278652","4.378230","52.01987","52.05363"
"2545H","3528","4.282732","5.081760","52.04369","52.06958"
"2541A","2544H","4.260587","4.273527","52.04580","52.05277"
"2291","2546S","4.271055","4.277017","52.01948","52.05787"
"2512","2717","4.304762","4.474270","52.07346","52.07464"
"2544G","2545P","4.259543","4.280035","52.04253","52.04870"
"2517","2541B","4.273915","4.285609","52.05194","52.08726"
"2541B","2545C","4.265949","4.273915","52.05194","52.05641"
"2541A","2544E","4.250288","4.273527","52.04648","52.05277"
"2545P","2681","4.185465","4.280035","52.03159","52.04870"
"1119","2515","4.321192","4.760357","52.07270","52.28216"
"2545A","3447","4.263082","4.889647","52.05302","52.07816"
"1018","2613","4.346741","4.918072","52.01167","52.36790"
"2492","2546B","4.273997","4.409169","52.05912","52.06619"
"2545V","3316","4.268400","4.636991","51.77033","52.05004"
"2491","2545H","4.282732","4.384688","52.04369","52.06734"
"2533H","2543R","4.266393","4.290701","52.04289","52.04870"
"2533G","2565","4.258572","4.289047","52.04810","52.07543"
"2533G","2541A","4.273527","4.289047","52.04810","52.05277"
"2533L","3528","4.296128","5.081760","52.05247","52.06958"
"2541G","2541V","4.267170","4.277712","52.04043","52.05144"
"2541V","2545J","4.273905","4.277712","52.05018","52.05144"
"2541V","2544E","4.250288","4.277712","52.04648","52.05144"
"2408","2533A","4.278652","4.646995","52.05363","52.12016"
"2512","2545P","4.280035","4.304762","52.04870","52.07346"
"2291","2533G","4.277017","4.289047","52.01948","52.04810"
"2542J","3066","4.258106","4.549460","51.93467","52.03853"
"2541B","2545A","4.263082","4.273915","52.05194","52.05302"
"1118","3521","4.760595","5.109406","52.08331","52.30665"
"2284","2533S","4.286450","4.313038","52.04115","52.05539"
"2541A","2545N","4.273527","4.278895","52.04789","52.05277"
"1043","2512","4.304762","4.823093","52.07346","52.38991"
"2541V","2544M","4.251294","4.277712","52.03961","52.05144"
"2513","2555","4.225491","4.302386","52.06100","52.07880"
"2541A","2542N","4.259759","4.273527","52.03313","52.05277"
"2553","2717","4.221591","4.474270","52.04493","52.07464"
"2545P","2545P","4.280035","4.280035","52.04870","52.04870"
"2547","2914","4.266762","4.621772","51.97679","52.06093"
"2533S","2541V","4.277712","4.286450","52.05144","52.05539"
"2533H","2544J","4.258303","4.290701","52.04502","52.04870"
"2545P","2718","4.280035","4.497608","52.03901","52.04870"
"2545P","2627","4.280035","4.371840","51.98532","52.04870"
"2545P","2565","4.258572","4.280035","52.04870","52.07543"
"2533L","2565","4.258572","4.296128","52.05247","52.07543"
"2533L","2545P","4.280035","4.296128","52.04870","52.05247"
"1435","2545P","4.280035","4.702336","52.04870","52.25945"
"2541A","2545P","4.273527","4.280035","52.04870","52.05277"
"2284","2545P","4.280035","4.313038","52.04115","52.04870"
"2583","3061","4.256884","4.504965","51.92704","52.09254"
"1018","2681","4.185465","4.918072","52.03159","52.36790"
"2514","2681","4.185465","4.308987","52.03159","52.08523"
"2541X","2543V","4.259972","4.274327","52.03965","52.05410"
"2253","2545P","4.280035","4.451775","52.04870","52.13857"
"2541V","2544H","4.260587","4.277712","52.04580","52.05144"
"2541V","2542K","4.263124","4.277712","52.03644","52.05144"
"2521","2541R","4.280996","4.318427","52.04303","52.06328"
"2533C","2594","4.293283","4.341788","52.04874","52.09343"
"2253","2543A","4.264118","4.451775","52.04346","52.13857"
"1435","2513","4.302386","4.702336","52.07880","52.25945"
"2533A","2909","4.278652","4.545104","51.91413","52.05363"
"1118","2909","4.545104","4.760595","51.91413","52.30665"
"2521","2545P","4.280035","4.318427","52.04870","52.06328"
"1018","2533H","4.290701","4.918072","52.04870","52.36790"
"2543R","2546S","4.266393","4.271055","52.04289","52.05787"
"1119","2552","4.247789","4.760357","52.05459","52.28216"
"2491","2533L","4.296128","4.384688","52.05247","52.06734"
"2541V","2616","4.277712","4.378230","52.01987","52.05144"
"2491","2543A","4.264118","4.384688","52.04346","52.06734"
"1118","2512","4.304762","4.760595","52.07346","52.30665"
"2533L","2541B","4.273915","4.296128","52.05194","52.05247"
"2511","2718","4.317539","4.497608","52.03901","52.07851"
"2543R","2545S","4.266393","4.272197","52.04289","52.04742"
"2282","2533L","4.296128","4.334647","52.05190","52.05247"
"2491","2541B","4.273915","4.384688","52.05194","52.06734"
"2678","2742","4.255695","4.625176","51.97477","52.04480"
"2026","2545G","4.275293","4.658671","52.04924","52.42066"
"2512","3511","4.304762","5.115988","52.07346","52.08832"
"2533C","2543R","4.266393","4.293283","52.04289","52.04874"
"2533A","2671","4.208966","4.278652","51.99332","52.05363"
"2291","2491","4.277017","4.384688","52.01948","52.06734"
"2491","2681","4.185465","4.384688","52.03159","52.06734"
"1013","2533V","4.289581","4.874555","52.05027","52.39690"
"2408","2545A","4.263082","4.646995","52.05302","52.12016"
"2541V","2545S","4.272197","4.277712","52.04742","52.05144"
"2596","3521","4.319509","5.109406","52.08331","52.09274"
"2541V","3511","4.277712","5.115988","52.05144","52.08832"
"2544M","2554","4.219691","4.251294","52.03961","52.06499"
"2541V","2545V","4.268400","4.277712","52.05004","52.05144"
"2542J","3194","4.258106","4.371524","51.87004","52.03853"
"1435","2544H","4.260587","4.702336","52.04580","52.25945"
"1435","2565","4.258572","4.702336","52.07543","52.25945"
"2541B","2616","4.273915","4.378230","52.01987","52.05194"
"1013","2525","4.303305","4.874555","52.06238","52.39690"
"1018","2533S","4.286450","4.918072","52.05539","52.36790"
"2533L","2681","4.185465","4.296128","52.03159","52.05247"
"2541T","2544E","4.250288","4.279343","52.04647","52.04648"
"2671","2719","4.208966","4.471343","51.99332","52.04267"
"2585","2681","4.185465","4.296964","52.03159","52.09487"
"2525","2562","4.281926","4.303305","52.06238","52.07473"
"2541B","2565","4.258572","4.273915","52.05194","52.07543"
"2544L","2742","4.251908","4.625176","52.03512","52.04480"
"2026","2613","4.346741","4.658671","52.01167","52.42066"
"1118","2541B","4.273915","4.760595","52.05194","52.30665"
"1118","2565","4.258572","4.760595","52.07543","52.30665"
"2544E","2545P","4.250288","4.280035","52.04648","52.04870"
"2513","2546X","4.277613","4.302386","52.06074","52.07880"
"2353","2514","4.308987","4.538550","52.08523","52.16652"
"2541B","3447","4.273915","4.889647","52.05194","52.07816"
"2541B","2562","4.273915","4.281926","52.05194","52.07473"
"2625","4.339376","51.99161","53.21628","6.569368","9711"
"1119","2545P","4.280035","4.760357","52.04870","52.28216"
"2541A","2541E","4.273527","4.277177","52.04403","52.05277"
"2542E","2582","4.267380","4.276608","52.03587","52.09343"
"2541B","2544H","4.260587","4.273915","52.04580","52.05194"
"2543S","3447","4.265859","4.889647","52.04036","52.07816"
"2541V","2543S","4.265859","4.277712","52.04036","52.05144"
"2408","2525","4.303305","4.646995","52.06238","52.12016"
"2533C","2545P","4.280035","4.293283","52.04870","52.04874"
"2542N","2685","4.223557","4.259759","52.02624","52.03313"
"2545A","3194","4.263082","4.371524","51.87004","52.05302"
"2533A","2541B","4.273915","4.278652","52.05194","52.05363"
"2517","3066","4.285609","4.549460","51.93467","52.08726"
"2514","3521","4.308987","5.109406","52.08331","52.08523"
"1018","2525","4.303305","4.918072","52.06238","52.36790"
"2543R","3316","4.266393","4.636991","51.77033","52.04289"
"2541X","2544E","4.250288","4.274327","52.04648","52.05410"
"2565","2583","4.256884","4.258572","52.07543","52.09254"
"2525","3316","4.303305","4.636991","51.77033","52.06238"
"2533V","2641","4.289581","4.434602","52.01597","52.05027"
"1018","2533C","4.293283","4.918072","52.04874","52.36790"
"2541A","2542K","4.263124","4.273527","52.03644","52.05277"
"2282","3316","4.334647","4.636991","51.77033","52.05190"
"2517","2582","4.276608","4.285609","52.08726","52.09343"
"2545P","2564","4.258003","4.280035","52.04870","52.06811"
"2533B","2564","4.258003","4.284102","52.04869","52.06811"
"2289","2533V","4.289581","4.348908","52.03719","52.05027"
"2544J","2742","4.258303","4.625176","52.04480","52.04502"
"2545N","3316","4.278895","4.636991","51.77033","52.04789"
"2613","3316","4.346741","4.636991","51.77033","52.01167"
"2533C","2572","4.293283","4.293560","52.04874","52.06443"
"2541X","2545B","4.274327","4.274960","52.04384","52.05410"
"2382","2652","4.460542","4.522523","51.99096","52.12776"
"2533J","3015","4.293881","4.468389","51.91203","52.05090"
"2681","3316","4.185465","4.636991","51.77033","52.03159"
"2282","2533S","4.286450","4.334647","52.05190","52.05539"
"2541A","3511","4.273527","5.115988","52.05277","52.08832"
"1018","2521","4.318427","4.918072","52.06328","52.36790"
"2541A","2545S","4.272197","4.273527","52.04742","52.05277"
"2533G","2545J","4.273905","4.289047","52.04810","52.05018"
"2541B","2545X","4.267176","4.273915","52.05007","52.05194"
"2514","3015","4.308987","4.468389","51.91203","52.08523"
"2543A","2719","4.264118","4.471343","52.04267","52.04346"
"2541B","2541E","4.273915","4.277177","52.04403","52.05194"
"2492","2533J","4.293881","4.409169","52.05090","52.06619"
"2533S","2541T","4.279343","4.286450","52.04647","52.05539"
"2533H","2909","4.290701","4.545104","51.91413","52.04870"
"2026","2291","4.277017","4.658671","52.01948","52.42066"
"2627","3171","4.371840","4.399210","51.85498","51.98532"
"2541H","2545V","4.268400","4.277934","52.04246","52.05004"
"2533G","2541B","4.273915","4.289047","52.04810","52.05194"
"2533S","2541X","4.274327","4.286450","52.05410","52.05539"
"2541A","2616","4.273527","4.378230","52.01987","52.05277"
"2492","2681","4.185465","4.409169","52.03159","52.06619"
"2545P","3521","4.280035","5.109406","52.04870","52.08331"
"2516","2718","4.338401","4.497608","52.03901","52.06783"
"2533L","2543R","4.266393","4.296128","52.04289","52.05247"
"2541A","2544C","4.253386","4.273527","52.04675","52.05277"
"2613","2681","4.185465","4.346741","52.01167","52.03159"
"2545C","3066","4.265949","4.549460","51.93467","52.05641"
"2541X","2616","4.274327","4.378230","52.01987","52.05410"
"2533C","2613","4.293283","4.346741","52.01167","52.04874"
"2288","2627","4.337166","4.371840","51.98532","52.03277"
"2491","3528","4.384688","5.081760","52.06734","52.06958"
"2545H","2594","4.282732","4.341788","52.04369","52.09343"
"2285","2625","4.302551","4.339376","51.99161","52.03807"
"2541V","2544L","4.251908","4.277712","52.03512","52.05144"
"2541B","2545N","4.273915","4.278895","52.04789","52.05194"
"1034","2583","4.256884","4.916871","52.09254","52.40825"
"2545J","2582","4.273905","4.276608","52.05018","52.09343"
"2545P","3194","4.280035","4.371524","51.87004","52.04870"
"2544J","4.258303","52.04502","53.21628","6.569368","9711"
"2547","2685","4.223557","4.266762","52.02624","52.06093"
"2542N","2582","4.259759","4.276608","52.03313","52.09343"
"2533E","2541A","4.273527","4.293278","52.05277","52.05278"
"2512","2533A","4.278652","4.304762","52.05363","52.07346"
"2511","3194","4.317539","4.371524","51.87004","52.07851"
"2289","2525","4.303305","4.348908","52.03719","52.06238"
"2512","2719","4.304762","4.471343","52.04267","52.07346"
"1034","2681","4.185465","4.916871","52.03159","52.40825"
"2545V","2613","4.268400","4.346741","52.01167","52.05004"
"2541E","2541T","4.277177","4.279343","52.04403","52.04647"
"2613","3528","4.346741","5.081760","52.01167","52.06958"
"2544L","2566","4.251908","4.252308","52.03512","52.08079"
"1018","2533V","4.289581","4.918072","52.05027","52.36790"
"2541V","2543T","4.263678","4.277712","52.03985","52.05144"
"2563","2572","4.270556","4.293560","52.06443","52.07270"
"2541B","2719","4.273915","4.471343","52.04267","52.05194"
"2543R","2613","4.266393","4.346741","52.01167","52.04289"
"2532B","2564","4.258003","4.297921","52.04712","52.06811"
"2593","2718","4.342739","4.497608","52.03901","52.08531"
"2533L","2613","4.296128","4.346741","52.01167","52.05247"
"2541R","2625","4.280996","4.339376","51.99161","52.04303"
"2516","2613","4.338401","4.346741","52.01167","52.06783"
"1013","2291","4.277017","4.874555","52.01948","52.39690"
"2544J","3521","4.258303","5.109406","52.04502","52.08331"
"2521","4.318427","52.06328","53.21628","6.569368","9711"
"2541B","2541G","4.267170","4.273915","52.04043","52.05194"
"2491","2545J","4.273905","4.384688","52.05018","52.06734"
"2545P","2596","4.280035","4.319509","52.04870","52.09274"
"2545H","2613","4.282732","4.346741","52.01167","52.04369"
"1012","2546X","4.277613","4.896023","52.06074","52.37454"
"2491","2542E","4.267380","4.384688","52.03587","52.06734"
"2026","2521","4.318427","4.658671","52.06328","52.42066"
"2525","2551","4.237327","4.303305","52.05899","52.06238"
"2543V","2545N","4.259972","4.278895","52.03965","52.04789"
"2492","2585","4.296964","4.409169","52.06619","52.09487"
"1013","2533L","4.296128","4.874555","52.05247","52.39690"
"2533V","2594","4.289581","4.341788","52.05027","52.09343"
"2132","2665","4.534548","4.706230","52.02257","52.29580"
"2551","2594","4.237327","4.341788","52.05899","52.09343"
"2353","2546S","4.271055","4.538550","52.05787","52.16652"
"2285","2533H","4.290701","4.302551","52.03807","52.04870"
"2545H","3316","4.282732","4.636991","51.77033","52.04369"
"2533J","3316","4.293881","4.636991","51.77033","52.05090"
"2289","2545J","4.273905","4.348908","52.03719","52.05018"
"1013","2548","4.290399","4.874555","52.02944","52.39690"
"1013","2533E","4.293278","4.874555","52.05278","52.39690"
"2541B","2909","4.273915","4.545104","51.91413","52.05194"
"2533G","2555","4.225491","4.289047","52.04810","52.06100"
"2533L","2566","4.252308","4.296128","52.05247","52.08079"
"2545N","2685","4.223557","4.278895","52.02624","52.04789"
"2544G","2909","4.259543","4.545104","51.91413","52.04253"
"2541V","2544C","4.253386","4.277712","52.04675","52.05144"
"2253","2544L","4.251908","4.451775","52.03512","52.13857"
"1013","2545G","4.275293","4.874555","52.04924","52.39690"
"2544N","2565","4.244986","4.258572","52.03423","52.07543"
"1118","2526","4.307563","4.760595","52.06804","52.30665"
"1951","2544N","4.244986","4.615782","52.03423","52.47484"
"2541V","2545B","4.274960","4.277712","52.04384","52.05144"
"1816","4.720214","52.63351","53.21628","6.569368","9711"
"2533E","2543R","4.266393","4.293278","52.04289","52.05278"
"2544N","2594","4.244986","4.341788","52.03423","52.09343"
"2582","2616","4.276608","4.378230","52.01987","52.09343"
"2408","2533S","4.286450","4.646995","52.05539","52.12016"
"1013","2681","4.185465","4.874555","52.03159","52.39690"
"1013","2545H","4.282732","4.874555","52.04369","52.39690"
"2289","2533L","4.296128","4.348908","52.03719","52.05247"
"2491","2533C","4.293283","4.384688","52.04874","52.06734"
"1018","2282","4.334647","4.918072","52.05190","52.36790"
"2531R","3013","4.307111","4.469669","51.92432","52.05062"
"2521","2531R","4.307111","4.318427","52.05062","52.06328"
"2531R","3011","4.307111","4.487522","51.91868","52.05062"
"3011","3013","4.469669","4.487522","51.91868","51.92432"
"2511","2531R","4.307111","4.317539","52.05062","52.07851"
"2531P","3013","4.303440","4.469669","51.92432","52.04921"
"2547","3013","4.266762","4.469669","51.92432","52.06093"
"2531P","2547","4.266762","4.303440","52.04921","52.06093"
"2521","2531P","4.303440","4.318427","52.04921","52.06328"
"2531H","2531H","4.304412","4.304412","52.05060","52.05060"
"2531H","3072","4.304412","4.489101","51.90211","52.05060"
"2531H","2531X","4.297635","4.304412","52.05060","52.05649"
"2531R","2841","4.307111","4.652385","51.99825","52.05062"
"2531R","2542K","4.263124","4.307111","52.03644","52.05062"
"2531R","2545G","4.275293","4.307111","52.04924","52.05062"
"2531R","2531V","4.301649","4.307111","52.05062","52.05486"
"2531R","2541R","4.280996","4.307111","52.04303","52.05062"
"2281","2531R","4.307111","4.341449","52.05062","52.05724"
"2531R","2595","4.307111","4.334532","52.05062","52.08087"
"2523","2531R","4.307111","4.319141","52.05062","52.05678"
"2531R","2611","4.307111","4.358423","52.01263","52.05062"
"2288","2531R","4.307111","4.337166","52.03277","52.05062"
"2514","2531G","4.304220","4.308987","52.05040","52.08523"
"2512","2531G","4.304220","4.304762","52.05040","52.07346"
"2531R","2545H","4.282732","4.307111","52.04369","52.05062"
"2531R","2532C","4.303933","4.307111","52.05062","52.05276"
"2531P","2531R","4.303440","4.307111","52.04921","52.05062"
"2531N","2531X","4.297635","4.306875","52.04931","52.05649"
"2531N","2533B","4.284102","4.306875","52.04869","52.04931"
"2531N","2545C","4.265949","4.306875","52.04931","52.05641"
"2524","2531N","4.306875","4.313358","52.04931","52.05296"
"2515","2531P","4.303440","4.321192","52.04921","52.07270"
"2285","2531P","4.302551","4.303440","52.03807","52.04921"
"2531R","3072","4.307111","4.489101","51.90211","52.05062"
"2531H","2531R","4.304412","4.307111","52.05060","52.05062"
"2531R","2547","4.266762","4.307111","52.05062","52.06093"
"2531R","2531X","4.297635","4.307111","52.05062","52.05649"
"2531R","2566","4.252308","4.307111","52.05062","52.08079"
"2284","2531R","4.307111","4.313038","52.04115","52.05062"
"2531R","2533S","4.286450","4.307111","52.05062","52.05539"
"2531R","2545J","4.273905","4.307111","52.05018","52.05062"
"2531R","2533V","4.289581","4.307111","52.05027","52.05062"
"2531R","2573","4.284134","4.307111","52.05062","52.06537"
"2516","2531N","4.306875","4.338401","52.04931","52.06783"
"2284","2531N","4.306875","4.313038","52.04115","52.04931"
"2531J","2545G","4.275293","4.301341","52.04746","52.04924"
"2291","2531J","4.277017","4.301341","52.01948","52.04746"
"2284","2531J","4.301341","4.313038","52.04115","52.04746"
"2531J","2531X","4.297635","4.301341","52.04746","52.05649"
"2531R","2712","4.307111","4.502329","52.04909","52.05062"
"2531R","2533B","4.284102","4.307111","52.04869","52.05062"
"2531R","2562","4.281926","4.307111","52.05062","52.07473"
"2531R","2564","4.258003","4.307111","52.05062","52.06811"
"2531R","3522","4.307111","5.114623","52.05062","52.07280"
"2531R","2574","4.277853","4.307111","52.05062","52.06384"
"2284","2531H","4.304412","4.313038","52.04115","52.05060"
"2532C","2533L","4.296128","4.303933","52.05247","52.05276"
"1118","2532C","4.303933","4.760595","52.05276","52.30665"
"2532C","2533H","4.290701","4.303933","52.04870","52.05276"
"2532C","2533J","4.293881","4.303933","52.05090","52.05276"
"2525","2531R","4.303305","4.307111","52.05062","52.06238"
"2525","2611","4.303305","4.358423","52.01263","52.06238"
"2288","2531H","4.304412","4.337166","52.03277","52.05060"
"2531H","2532C","4.303933","4.304412","52.05060","52.05276"
"2274","2531H","4.304412","4.350349","52.05060","52.07387"
"2531H","2574","4.277853","4.304412","52.05060","52.06384"
"2531J","4.301341","5.957225","52.04746","52.82541","8375"
"2531J","2531P","4.301341","4.303440","52.04746","52.04921"
"2531J","2712","4.301341","4.502329","52.04746","52.04909"
"2512","2531R","4.304762","4.307111","52.05062","52.07346"
"2512","2574","4.277853","4.304762","52.06384","52.07346"
"2285","2531R","4.302551","4.307111","52.03807","52.05062"
"2531R","2544E","4.250288","4.307111","52.04648","52.05062"
"2491","2531R","4.307111","4.384688","52.05062","52.06734"
"2531R","2533J","4.293881","4.307111","52.05062","52.05090"
"2284","2532C","4.303933","4.313038","52.04115","52.05276"
"2511","2531J","4.301341","4.317539","52.04746","52.07851"
"2288","2531J","4.301341","4.337166","52.03277","52.04746"
"2531R","2544J","4.258303","4.307111","52.04502","52.05062"
"2531P","2531V","4.301649","4.303440","52.04921","52.05486"
"2531N","2544E","4.250288","4.306875","52.04648","52.04931"
"2531N","2533V","4.289581","4.306875","52.04931","52.05027"
"2521","2531N","4.306875","4.318427","52.04931","52.06328"
"2531H","2531P","4.303440","4.304412","52.04921","52.05060"
"2531P","2564","4.258003","4.303440","52.04921","52.06811"
"2531P","2574","4.277853","4.303440","52.04921","52.06384"
"2511","2574","4.277853","4.317539","52.06384","52.07851"
"2511","2531P","4.303440","4.317539","52.04921","52.07851"
"2289","2532E","4.295087","4.348908","52.03719","52.04758"
"2532E","2533V","4.289581","4.295087","52.04758","52.05027"
"2532E","2533S","4.286450","4.295087","52.04758","52.05539"
"2531H","2545H","4.282732","4.304412","52.04369","52.05060"
"2512","2531P","4.303440","4.304762","52.04921","52.07346"
"2531P","2533J","4.293881","4.303440","52.04921","52.05090"
"2532E","2533J","4.293881","4.295087","52.04758","52.05090"
"2517","2531P","4.285609","4.303440","52.04921","52.08726"
"2531P","2533B","4.284102","4.303440","52.04869","52.04921"
"2531J","2532C","4.301341","4.303933","52.04746","52.05276"
"2531J","2533A","4.278652","4.301341","52.04746","52.05363"
"2531J","2611","4.301341","4.358423","52.01263","52.04746"
"2517","2531R","4.285609","4.307111","52.05062","52.08726"
"2532C","2533A","4.278652","4.303933","52.05276","52.05363"
"2532C","2533V","4.289581","4.303933","52.05027","52.05276"
"2531G","2533L","4.296128","4.304220","52.05040","52.05247"
"2521","2531G","4.304220","4.318427","52.05040","52.06328"
"2523","2532E","4.295087","4.319141","52.04758","52.05678"
"2288","2532E","4.295087","4.337166","52.03277","52.04758"
"2531H","2544H","4.260587","4.304412","52.04580","52.05060"
"2531G","2531H","4.304220","4.304412","52.05040","52.05060"
"2531G","2544J","4.258303","4.304220","52.04502","52.05040"
"2531G","2531R","4.304220","4.307111","52.05040","52.05062"
"2284","2531G","4.304220","4.313038","52.04115","52.05040"
"2531G","2533A","4.278652","4.304220","52.05040","52.05363"
"2531G","2595","4.304220","4.334532","52.05040","52.08087"
"2531R","4.307111","5.091089","51.68121","5143","52.05062"
"2531J","2531R","4.301341","4.307111","52.04746","52.05062"
"2515","2531N","4.306875","4.321192","52.04931","52.07270"
"2531N","2574","4.277853","4.306875","52.04931","52.06384"
"2531H","2596","4.304412","4.319509","52.05060","52.09274"
"2531H","3013","4.304412","4.469669","51.92432","52.05060"
"2531H","2533C","4.293283","4.304412","52.04874","52.05060"
"2531H","2533H","4.290701","4.304412","52.04870","52.05060"
"2531R","4.307111","4284","5.008600","51.80003","52.05062"
"2274","2531R","4.307111","4.350349","52.05062","52.07387"
"2524","2531J","4.301341","4.313358","52.04746","52.05296"
"2531H","2531J","4.301341","4.304412","52.04746","52.05060"
