"departure","arrival","departure_y","departure_x","arrival_y","arrival_x","travel_time","distance"
"2545V","2512",52.0500362790353,4.26839997997919,52.07346,4.304762,17.3166666666667,4.20719
"2546A","1171",52.05775,4.275727,52.33033,4.775848,50.15,57.64924
"2566","2544J",52.08079,4.252308,52.0450156297235,4.25830282422894,19.3166666666667,5.78402
"2545C","2681",52.0564072356305,4.26594900581208,52.03159,4.185465,20.85,8.03852
"2542J","2547",52.0385335010829,4.25810585554739,52.06093,4.266762,12.7166666666667,3.78946
"2546A","2562",52.05775,4.275727,52.07473,4.281926,10.75,2.64991
"2546B","2565",52.05912,4.273997,52.07543,4.258572,9.36666666666667,2.65629
"2565","2533J",52.07543,4.258572,52.0509015842924,4.29388139874333,16.1666666666667,4.83737
"2545E","3015",52.0538899879879,4.26506166395777,51.91203,4.468389,41.1333333333333,25.71462
"3015","2545G",51.91203,4.468389,52.04924,4.275293,39,26.90379
"2546X","2584",52.06074,4.277613,52.10258,4.279296,21.4,5.96223
"2516","2533V",52.06783,4.338401,52.0502735545728,4.28958147252202,18.05,9.81078
"2516","2542K",52.06783,4.338401,52.0364390701642,4.26312437750577,16.8833333333333,13.71425
"2909","2546X",51.91413,4.545104,52.06074,4.277613,34.15,34.38232
"2545E","2718",52.0538899879879,4.26506166395777,52.03901,4.497608,32.45,22.22619
"2545C","3511",52.0564072356305,4.26594900581208,52.08832,5.115988,67.6166666666667,68.51899
"2545C","2742",52.05641,4.265949,52.0448,4.625176,43.4333333333333,34.11398
"2545C","2628",52.0564072356305,4.26594900581208,52.00169,4.375679,30.7333333333333,16.17374
"2546T","2571",52.05926,4.276004,52.06937,4.286918,7.98333333333333,2.03739
"2546X","2333",52.06074,4.277613,52.16816,4.468049,42.2333333333333,20.23518
"2541X","2514",52.0541032153245,4.27432718219758,52.08523,4.308987,21.9,6.02491
"2514","2545H",52.08523,4.308987,52.0436878110164,4.28273156391466,24.5666666666667,6.93114
"2541X","2291",52.0541032153245,4.27432718219758,52.01948,4.277017,18.9166666666667,5.61301
"2245","2545G",52.12127,4.399369,52.04924,4.275293,35.6833333333333,22.22466
"2546R","2554",52.05706,4.268876,52.06499,4.219691,16.0666666666667,4.64558
"2554","2533S",52.06499,4.219691,52.0553882189754,4.28645029912797,23.1,7.22153
"2546B","1171",52.05912,4.273997,52.33033,4.775848,50.9,57.89183
"1171","2533V",52.33033,4.775848,52.0502735545728,4.28958147252202,46.5166666666667,54.95908
"2546B","2521",52.05912,4.273997,52.06328,4.318427,12.2666666666667,4.05463
"2541X","2512",52.0541032153245,4.27432718219758,52.07346,4.304762,15.4,3.47062
"2541X","2685",52.0541032153245,4.27432718219758,52.02624,4.223557,15.9666666666667,5.83453
"2685","2545G",52.02624,4.223557,52.0492425239982,4.27529335026369,17.3333333333333,6.03238
"2546X","2565",52.06074,4.277613,52.07543,4.258572,9.63333333333333,2.69976
"2546R","2333",52.05706,4.268876,52.16816,4.468049,44.3833333333333,21.05737
"2555","2545G",52.061,4.225491,52.0492425239982,4.27529335026369,22.6833333333333,6.59355
"2546X","2564",52.06074,4.277613,52.06811,4.258003,8.23333333333333,2.30846
"2546E","2571",52.05806,4.271158,52.06937,4.286918,10.9333333333333,2.46962
"2546E","2512",52.05806,4.271158,52.07346,4.304762,16.2,3.77901
"2546E","2564",52.05806,4.271158,52.06811,4.258003,10.15,2.81118
"2545E","1816",52.0538899879879,4.26506166395777,52.63351,4.720214,76.7,90.36781
"1816","2545N",52.63351,4.720214,52.0478918255789,4.27889515568648,69.9,87.72952
"2546E","2909",52.05806,4.271158,51.91413,4.545104,41.0333333333333,35.7762
"2284","2543B",52.04115,4.313038,52.0408197781465,4.2614617830182,14.65,4.99581
"2546R","3012",52.05706,4.268876,51.91861,4.476193,41.7166666666667,26.57402
"3012","2543B",51.91861,4.476193,52.0408197781465,4.2614617830182,34.5666666666667,27.27348
"2546R","2584",52.05706,4.268876,52.10258,4.279296,23.55,6.78443
"2544H","2547",52.0457978448674,4.26058713725417,52.06093,4.266762,8.81666666666667,2.57595
"2546B","2275",52.05912,4.273997,52.06283,4.352716,21.6666666666667,6.423
"2541X","2671",52.0541032153245,4.27432718219758,51.99332,4.208966,26.2833333333333,10.17556
"2544E","2571",52.0464828004557,4.25028829153627,52.06937,4.286918,15.6,4.50868
"2547","2543B",52.06093,4.266762,52.0408197781465,4.2614617830182,10.4666666666667,3.22539
"2545C","2517",52.05641,4.265949,52.08726,4.285609,18.3,5.21371
