"departure","arrival","departure_y","departure_x","arrival_y","arrival_x","travel_time","distance"
"2722","2545H",52.05349,4.513164,52.0436878110164,4.28273156391466,236.65,18.30664
"2722","2545G",52.05349,4.513164,52.0492425239982,4.27529335026369,-1,-1
"2533H","2562",52.0487012158308,4.29070086181086,52.07473,4.281926,44.8333333333333,3.38243
"3012","2533J",51.91861,4.476193,52.0509015842924,4.29388139874333,-1,-1
"2597","2545N",52.10758,4.313337,52.0478918255789,4.27889515568648,117.033333333333,8.81167
"2571","2533S",52.06937,4.286918,52.0553882189754,4.28645029912797,24.9833333333333,1.89125
"3015","2545H",51.91203,4.468389,52.0436878110164,4.28273156391466,-1,-1
"2544C","2584",52.0467546104116,4.25338619540227,52.10258,4.279296,101.583333333333,7.71213
"2533J","2288",52.0509015842924,4.29388139874333,52.03277,4.337166,59.2666666666667,4.434
"3012","2544N",51.91861,4.476193,52.0342293799336,4.24498616242454,-1,-1
"2571","2543A",52.06937,4.286918,52.0434639733693,4.26411809103701,52.7833333333333,3.96727
"2542E","2711",52.0358716120214,4.26738012702625,52.06161,4.492151,238.216666666667,18.33142
"2563","2543B",52.0727,4.270556,52.0408197781465,4.2614617830182,60.2,4.5231
"2542T","2718",52.0387486365841,4.27284350201484,52.03901,4.497608,235.033333333333,17.97714
"2544N","2511",52.0342293799336,4.24498616242454,52.07851,4.317539,100.416666666667,7.59465
"2571","2544M",52.06937,4.286918,52.0396112782528,4.25129396965672,64.9833333333333,4.90125
"2544N","1171",52.0342293799336,4.24498616242454,52.33033,4.775848,-1,-1
"2544N","2555",52.0342293799336,4.24498616242454,52.061,4.225491,52.15,4.01022
"2566","2545H",52.08079,4.252308,52.04369,4.282732,71.8833333333333,5.36921
"2616","2545G",52.01987,4.37823,52.04924,4.275293,126.233333333333,9.53037
"2718","2545G",52.03901,4.497608,52.0492425239982,4.27529335026369,230.066666666667,17.56562
"2521","2545G",52.06328,4.318427,52.04924,4.275293,52.65,3.93505
"2625","2545G",51.99161,4.339376,52.04924,4.275293,121.533333333333,9.19815
"1118","2544N",52.30665,4.760595,52.0342293799336,4.24498616242454,-1,-1
"2545V","2552",52.0500362790353,4.26839997997919,52.05459,4.247789,24.95,1.8568
"2583","2544J",52.09254,4.256884,52.0450156297235,4.25830282422894,87.9333333333333,6.67524
"2616","2533J",52.01987,4.37823,52.0509015842924,4.29388139874333,109.766666666667,8.27026
"2595","2543A",52.08087,4.334532,52.0434639733693,4.26411809103701,93.4666666666667,6.94374
"2511","2533A",52.07851,4.317539,52.0536330532777,4.27865212084885,57.85,4.33798
"2333","2533A",52.16816,4.468049,52.0536330532777,4.27865212084885,-1,-1
"2285","2533S",52.03807,4.302551,52.0553882189754,4.28645029912797,35.8,2.68843
"2333","2545J",52.16816,4.468049,52.0501761443925,4.27390518499308,-1,-1
"2555","2544G",52.061,4.225491,52.0425265562463,4.25954339365026,55.05,4.06682
"2514","2544N",52.08523,4.308987,52.0342293799336,4.24498616242454,109.566666666667,8.33197
"2541X","3066",52.0541032153245,4.27432718219758,51.93467,4.54946,-1,-1
"2722","2533J",52.05349,4.513164,52.0509015842924,4.29388139874333,222.583333333333,17.20705
"2546S","2288",52.05787,4.271055,52.03277,4.337166,83.7,6.29952
"2544C","2512",52.0467546104116,4.25338619540227,52.07346,4.304762,66.95,5.07356
"2571","2543B",52.06937,4.286918,52.0408197781465,4.2614617830182,58.15,4.37389
"2544C","2552",52.0467546104116,4.25338619540227,52.05459,4.247789,15.35,1.1372
"1171","2545H",52.33033,4.775848,52.04369,4.282732,-1,-1
"2542J","2566",52.0385335010829,4.25810585554739,52.08079,4.252308,79.2333333333333,5.97627
"2533S","2562",52.0553882189754,4.28645029912797,52.07473,4.281926,33.4166666666667,2.54915
"3012","2545H",51.91861,4.476193,52.04369,4.282732,-1,-1
"2288","2545J",52.03277,4.337166,52.05018,4.273905,77.4666666666667,5.82437
"2288","2533S",52.03277,4.337166,52.0553882189754,4.28645029912797,70.95,5.29705
"2625","2543A",51.99161,4.339376,52.0434639733693,4.26411809103701,126.133333333333,9.59515
"2275","2533H",52.06283,4.352716,52.0487012158308,4.29070086181086,68.4333333333333,5.1794
"2542E","2517",52.0358716120214,4.26738012702625,52.08726,4.285609,94.4833333333333,7.1516
"2533H","2909",52.0487012158308,4.29070086181086,51.91413,4.545104,-1,-1
"2909","2545H",51.91413,4.545104,52.0436878110164,4.28273156391466,-1,-1
"2595","2545J",52.08087,4.334532,52.0501761443925,4.27390518499308,78.1,5.78606
"2552","2533H",52.05459,4.247789,52.0487012158308,4.29070086181086,52.7166666666667,3.95287
"2514","2533C",52.08523,4.308987,52.0487353984816,4.29328303683979,-1,-1
"2627","2545G",51.98532,4.37184,52.0492425239982,4.27529335026369,147.8,11.31402
