"departure","arrival","departure_y","departure_x","arrival_y","arrival_x","departure_in_DHZW","arrival_in_DHZW","time_total","time_walk","time_transit","time_waiting","n_changes","distance_total","distance_walk","distance_transit","stop_PC6"
"2521","2544A",52.06328,4.318427,52.0522111888174,4.2663242263552,0,1,29.2,14.8,14.4,0,0,5.6,1.1,4.5,"2533AD"
"2585","2545R",52.09487,4.296964,52.0476784897808,4.2746398538643,0,1,44,16.7,27.3,0,0,10.4,1.2,9.2,"2545NW"
"2545X","2627",52.050072270455,4.26717572129706,51.98532,4.37184,1,0,78.4,34,38.7,5.7,1,15.5,2.5,13,"2541AE"
"2627","2545X",51.98532,4.37184,52.050072270455,4.26717572129706,0,1,72,33.9,32.3,5.8,1,15.8,2.5,13.3,"2541XV"
"2552","2545X",52.05459,4.247789,52.050072270455,4.26717572129706,0,1,19.3,12.8,6.4,0,0,3.1,1,2.1,"2545GN"
"2545X","2547",52.050072270455,4.26717572129706,52.06093,4.266762,1,0,15.7,11.1,4.6,0,0,1.8,0.8,1,"-1"
"2547","2545X",52.06093,4.266762,52.050072270455,4.26717572129706,0,1,16.9,12.4,4.5,0,0,1.8,0.9,0.9,"-1"
"2511","2545K",52.07851,4.317539,52.0481088172448,4.27111535983347,0,1,27.6,11.4,16.2,0,0,6.6,0.9,5.7,"2545NW"
"2545N","9711",52.04789,4.278895,53.21628,6.569368,1,0,508.6,39.2,401,68.3,11,308.4,2.2,306.2,"2545NW"
"9711","2545W",53.21628,6.569368,52.0509524301826,4.27008583948385,0,1,496.6,40.3,372.8,83.6,9,294.5,2.8,291.7,"2541AJ"
"2545R","2627",52.0476784897808,4.2746398538643,51.98532,4.37184,1,0,74,31.6,36.8,5.7,1,14.7,2.3,12.4,"2541VK"
"2545R","2291",52.0476784897808,4.2746398538643,52.01948,4.277017,1,0,32.7,22.9,9.8,0,0,5.9,1.7,4.2,"2545NW"
"2548","2545R",52.02944,4.290399,52.04768,4.27464,0,1,19,12.6,6.4,0,0,3.8,0.9,2.9,"2545NW"
"2627","2545R",51.98532,4.37184,52.0476784897808,4.2746398538643,0,1,66.2,31.7,28.7,5.8,1,14.6,2.3,12.3,"2545GM"
"2545W","2547",52.0509524301826,4.27008583948385,52.06093,4.266762,1,0,13.5,8.8,4.6,0,0,1.6,0.6,1,"-1"
"2547","2545W",52.06093,4.266762,52.0509524301826,4.27008583948385,0,1,14.7,10.2,4.5,0,0,1.6,0.7,0.9,"-1"
"2545W","9711",52.0509524301826,4.27008583948385,53.21628,6.569368,1,0,505.2,43.9,397.5,63.8,10,307.5,2.6,304.9,"2545CZ"
"2545T","2552",52.0467487644711,4.27233530039079,52.05459,4.247789,1,0,21.4,11.5,9.9,0,0,4.1,0.8,3.3,"2545KB"
"2552","2545T",52.05459,4.247789,52.0467487644711,4.27233530039079,0,1,20.8,11.2,9.6,0,0,4,0.8,3.2,"2545JN"
"2545T","2585",52.0467487644711,4.27233530039079,52.09487,4.296964,1,0,46.5,18.1,28.4,0,0,10.8,1.3,9.5,"2545NW"
"2585","2545T",52.09487,4.296964,52.0467487644711,4.27233530039079,0,1,44.8,17.5,27.3,0,0,10.5,1.3,9.2,"2545NW"
"2545T","2742",52.0467487644711,4.27233530039079,52.0448,4.625176,1,0,121.3,34.2,65,22.1,2,37.6,2.5,35.1,"2545NW"
"2742","2545T",52.0448,4.625176,52.0467487644711,4.27233530039079,0,1,95.4,32,52.9,10.5,2,34.3,2.5,31.8,"2545JN"
"2553","2545V",52.04493,4.221591,52.0500362790353,4.26839997997919,0,1,31.3,23.2,8,0,0,5,1.8,3.2,"-1"
"2545J","2566",52.05018,4.273905,52.08079,4.252308,1,0,41.5,13.6,23.1,4.8,1,7.4,1,6.4,"2545JT"
"2545J","2627",52.0501761443925,4.27390518499308,51.98532,4.37184,1,0,74.7,32.2,36.8,5.7,1,14.7,2.4,12.3,"2541VK"
"2627","2545J",51.98532,4.37184,52.05018,4.273905,0,1,67.8,31.6,30.3,5.8,1,15.1,2.3,12.8,"2545NA"
"2545X","2571",52.05007,4.267176,52.06937,4.286918,1,0,24.4,15.5,8.9,0,0,3.9,1.1,2.8,"2545KB"
"2571","2545X",52.06937,4.286918,52.05007,4.267176,0,1,22.9,14.9,8,0,0,3.9,1.1,2.8,"2545JN"
"2545X","2555",52.05007,4.267176,52.061,4.225491,1,0,28.4,19.7,8.8,0,0,4.7,1.5,3.2,"-1"
"2555","2545X",52.061,4.225491,52.05007,4.267176,0,1,28.2,18.5,9.7,0,0,4.8,1.4,3.4,"-1"
"2545X","2742",52.05007,4.267176,52.0448,4.625176,1,0,121.4,39.3,61.5,20.6,2,36.7,2.9,33.8,"2545CZ"
"2742","2545X",52.0448,4.625176,52.05007,4.267176,0,1,91.6,39.1,50.4,2.1,1,34.2,3,31.2,"2545CG"
"2545X","2511",52.05007,4.267176,52.07851,4.317539,1,0,32.6,15.1,17.5,0,0,6.1,1.2,4.9,"2545KB"
"2545X","2515",52.050072270455,4.26717572129706,52.0727,4.321192,1,0,32.9,11,19.5,2.4,1,6.7,0.8,5.9,"2545KB"
"2515","2545X",52.0727,4.321192,52.05007,4.267176,0,1,32.2,9.5,19.2,3.5,1,6.7,0.7,6,"2545JN"
"2544A","2583",52.0522111888174,4.2663242263552,52.09254,4.256884,1,0,48.8,21.6,20.7,6.5,1,7.8,1.6,6.2,"2545CZ"
"2583","2544A",52.09254,4.256884,52.0522111888174,4.2663242263552,0,1,45.1,14.7,24.7,5.8,1,9.7,1.1,8.6,"2545GN"
"2544A","2553",52.0522111888174,4.2663242263552,52.04493,4.221591,1,0,26.8,19.6,7.2,0,0,4.6,1.5,3.1,"-1"
"2553","2544A",52.04493,4.221591,52.0522111888174,4.2663242263552,0,1,28.1,20.1,8,0,0,4.7,1.5,3.2,"-1"
"2544A","2564",52.0522111888174,4.2663242263552,52.06811,4.258003,1,0,19.9,7.6,12.2,0,0,4.4,0.6,3.8,"2541AJ"
"2564","2544A",52.06811,4.258003,52.0522111888174,4.2663242263552,0,1,17.8,6.4,11.4,0,0,4.5,0.5,4,"2545GN"
"2555","2545S",52.061,4.225491,52.0474238438796,4.27219725060486,0,1,32.1,11.6,16.9,3.6,1,6.2,0.9,5.3,"2545CG"
"2545S","1118",52.04742,4.272197,52.30665,4.760595,1,0,149.7,24.4,110.8,14.5,3,65,1.7,63.3,"2545JT"
"1118","2545S",52.30665,4.760595,52.04742,4.272197,0,1,140.2,18.8,105.2,16.2,4,59.8,1.3,58.5,"2545JN"
"2545S","9711",52.04742,4.272197,53.21628,6.569368,1,0,511.2,49.9,397.5,63.8,10,307.9,3.1,304.8,"2545CZ"
"9711","2545S",53.21628,6.569368,52.04742,4.272197,0,1,497,41.8,371.6,83.6,9,294.1,2.9,291.2,"2545JT"
"2545L","2511",52.04732,4.274701,52.07851,4.317539,1,0,23.9,7.7,16.2,0,0,6.6,0.6,6,"2545NW"
"2511","2545L",52.07851,4.317539,52.0473179346973,4.27470088904843,0,1,24.9,8.7,16.2,0,0,6.4,0.6,5.8,"2545NW"
"2545L","2492",52.04732,4.274701,52.06619,4.409169,1,0,48.3,7.7,36.2,4.3,1,13.6,0.6,13,"2545JT"
"2492","2545L",52.06619,4.409169,52.0473179346973,4.27470088904843,0,1,56,14.7,33,8.3,3,14.1,0.8,13.3,"2545JT"
"2545K","2512",52.0481088172448,4.27111535983347,52.07346,4.304762,1,0,21.1,5.4,15.7,0,0,4.8,0.4,4.4,"2545KB"
"2512","2545K",52.07346,4.304762,52.0481088172448,4.27111535983347,0,1,19.8,5.4,14.4,0,0,4.8,0.4,4.4,"2545JN"
"2563","2545S",52.0727,4.270556,52.0474238438796,4.27219725060486,0,1,26.5,9.8,16.7,0,0,6.6,0.7,5.9,"2545JN"
"2545S","2717",52.0474238438796,4.27219725060486,52.07464,4.47427,1,0,76.3,15.4,50.8,10.2,2,21.7,1.1,20.6,"2545JT"
"2717","2545S",52.07464,4.47427,52.0474238438796,4.27219725060486,0,1,73.7,17.8,44.4,11.5,2,22,1.2,20.8,"2545JN"
"2553","2545S",52.04493,4.221591,52.0474238438796,4.27219725060486,0,1,34.7,15.7,14.6,4.4,1,6.2,1.2,5,"2545CZ"
"2545R","2516",52.0476784897808,4.2746398538643,52.06783,4.338401,1,0,35.5,8.3,24.6,2.7,1,8.2,0.6,7.6,"2545JT"
"2516","2545R",52.06783,4.338401,52.0476784897808,4.2746398538643,0,1,35,13.4,19.4,2.2,1,7.6,1,6.6,"2531SK"
"2548","2545V",52.02944,4.290399,52.0500362790353,4.26839997997919,0,1,27.4,20.9,6.4,0,0,4.4,1.5,2.9,"2545NW"
"2545V","2553",52.0500362790353,4.26839997997919,52.04493,4.221591,1,0,30.8,23.6,7.2,0,0,4.9,1.8,3.1,"-1"
"2545J","2492",52.05018,4.273905,52.06619,4.409169,1,0,44,3.4,36.2,4.3,1,13.2,0.2,13,"2545JT"
"2492","2545J",52.06619,4.409169,52.05018,4.273905,0,1,51.7,10.4,33,8.3,3,13.7,0.4,13.3,"2545JT"
"2711","2545N",52.06161,4.492151,52.0478918255789,4.27889515568648,0,1,52.6,10.2,39.1,3.3,1,19.9,0.7,19.2,"2545JT"
"2545T","2548",52.0467487644711,4.27233530039079,52.02944,4.290399,1,0,20.1,15.3,4.8,0,0,3.1,1.1,2,"2545NW"
"2548","2545T",52.02944,4.290399,52.0467487644711,4.27233530039079,0,1,21.6,15.1,6.4,0,0,4,1.1,2.9,"2545NW"
"2545T","2288",52.04675,4.272335,52.03277,4.337166,1,0,41.7,25.9,15.8,0,0,6.4,1.9,4.5,"2545JT"
"2288","2545T",52.03277,4.337166,52.0467487644711,4.27233530039079,0,1,40.1,25.9,14.3,0,0,6.3,1.9,4.4,"2545JT"
"2545T","2572",52.04675,4.272335,52.06443,4.29356,1,0,17.4,7.4,10,0,0,3.6,0.5,3.1,"2545KB"
"2572","2545T",52.06443,4.29356,52.0467487644711,4.27233530039079,0,1,16.9,7.9,9.1,0,0,3.6,0.6,3,"2545JN"
"2544A","3011",52.0522111888174,4.2663242263552,51.91868,4.487522,1,0,82.9,25.3,54.8,2.8,1,33.9,1.5,32.4,"2545CZ"
"3011","2544A",51.91868,4.487522,52.0522111888174,4.2663242263552,0,1,79.5,20.9,53.7,4.9,1,32.8,1.2,31.6,"2545CG"
"2545R","2717",52.04768,4.27464,52.07464,4.47427,1,0,76.4,35.8,36.8,3.8,1,20,2.5,17.5,"2545JT"
"2717","2545R",52.07464,4.47427,52.0476784897808,4.2746398538643,0,1,74.2,19.5,43.2,11.5,2,21.6,1.3,20.3,"2545JT"
"2545R","2553",52.0476784897808,4.2746398538643,52.04493,4.221591,1,0,38.7,15.5,13.5,9.7,1,6.3,1.2,5.1,"2545AA"
"2553","2545R",52.04493,4.221591,52.04768,4.27464,0,1,35.2,16.2,14.6,4.4,1,6.2,1.2,5,"2545CZ"
"2545R","2548",52.04768,4.27464,52.02944,4.290399,1,0,19.3,14.4,4.8,0,0,3.1,1,2.1,"2545NW"
"2545W","2515",52.0509524301826,4.27008583948385,52.0727,4.321192,1,0,32.5,13.7,16.5,2.4,1,5.9,1,4.9,"2541XV"
"2515","2545W",52.0727,4.321192,52.0509524301826,4.27008583948385,0,1,31.5,11.9,16,3.5,1,5.9,0.8,5.1,"2541AE"
"2544A","2584",52.0522111888174,4.2663242263552,52.10258,4.279296,1,0,43.3,13,30.3,0,0,9.7,1,8.7,"2541AJ"
"2584","2544A",52.10258,4.279296,52.0522111888174,4.2663242263552,0,1,39.2,11.8,27.4,0,0,9.6,0.9,8.7,"2545GN"
"2545X","2514",52.050072270455,4.26717572129706,52.08523,4.308987,1,0,43,25.6,17.5,0,0,6.9,1.9,5,"2545KB"
"2514","2545X",52.08523,4.308987,52.050072270455,4.26717572129706,0,1,36.5,15.3,19.1,2.1,1,6.6,1.1,5.5,"2545JN"
"2545K","2555",52.04811,4.271115,52.061,4.225491,1,0,29.1,10.1,15,4,1,6.1,0.7,5.4,"2545CG"
"2555","2545K",52.061,4.225491,52.0481088172448,4.27111535983347,0,1,30.8,10.2,16.9,3.6,1,6.1,0.8,5.3,"2545CG"
"2544B","2353",52.0515159060315,4.26716520923931,52.16652,4.53855,1,0,109.4,33.1,66,10.3,2,29,2.3,26.7,"2545CZ"
"2564","2545V",52.06811,4.258003,52.05004,4.2684,0,1,20.8,6.2,14.5,0,0,5.5,0.5,5,"2545JN"
"2593","2545V",52.08531,4.342739,52.05004,4.2684,0,1,36.6,11.6,22.9,2.2,1,8,0.8,7.2,"2545JN"
"2545V","2711",52.0500362790353,4.26839997997919,52.06161,4.492151,1,0,54.1,8.7,41.6,3.9,1,20.2,0.6,19.6,"2545KB"
"2711","2545V",52.06161,4.492151,52.0500362790353,4.26839997997919,0,1,51.4,7.7,40.4,3.3,1,20.2,0.6,19.6,"2545JN"
"2544A","2284",52.0522111888174,4.2663242263552,52.04115,4.313038,1,0,21.9,9.5,12.4,0,0,4.8,0.7,4.1,"2545GN"
"2284","2544A",52.04115,4.313038,52.0522111888174,4.2663242263552,0,1,22,9.9,12.2,0,0,5,0.7,4.3,"2541AJ"
"2545L","2516",52.0473179346973,4.27470088904843,52.06783,4.338401,1,0,35.2,7.9,24.6,2.7,1,8.1,0.6,7.5,"2545JT"
"2516","2545L",52.06783,4.338401,52.0473179346973,4.27470088904843,0,1,34.6,13,19.4,2.2,1,7.6,0.9,6.7,"2531SK"
"2545W","2571",52.05095,4.270086,52.06937,4.286918,1,0,24,18.1,5.9,0,0,3.1,1.3,1.8,"2541XV"
"2571","2545W",52.06937,4.286918,52.05095,4.270086,0,1,22.3,17.4,4.9,0,0,3,1.3,1.7,"2541AE"
"2517","2545K",52.08726,4.285609,52.0481088172448,4.27111535983347,0,1,35.7,12,23.7,0,0,8.7,0.9,7.8,"2545JN"
"2545W","2555",52.0509524301826,4.27008583948385,52.061,4.225491,1,0,27.7,9.8,13.8,4,1,5.5,0.7,4.8,"2545CG"
"2555","2545W",52.061,4.225491,52.0509524301826,4.27008583948385,0,1,29.3,10.6,15.1,3.6,1,5.6,0.8,4.8,"2545CG"
"2545W","2552",52.0509524301826,4.27008583948385,52.05459,4.247789,1,0,16.6,9.7,6.9,0,0,2.9,0.7,2.2,"2541AJ"
"2552","2545W",52.05459,4.247789,52.0509524301826,4.27008583948385,0,1,17.1,10.6,6.4,0,0,2.9,0.8,2.1,"2545GN"
"2545T","3171",52.04675,4.272335,51.85498,4.39921,1,0,116.2,17.2,81.5,17.4,4,46.6,0.9,45.7,"2545KB"
"3171","2545T",51.85498,4.39921,52.0467487644711,4.27233530039079,0,1,111.4,12.8,77,21.7,4,47.4,0.6,46.8,"2545JN"
"2545N","1012",52.04789,4.278895,52.37454,4.896023,1,0,195.7,23.4,152,20.3,5,83.2,1.6,81.6,"2545NW"
"1012","2545N",52.37454,4.896023,52.04789,4.278895,0,1,197.6,16.4,151,30.2,5,73.5,1.2,72.3,"2545JT"
"2545T","2625",52.0467487644711,4.27233530039079,51.99161,4.339376,1,0,43,13.8,26.2,3,1,12.1,1,11.1,"2541VK"
"2625","2545T",51.99161,4.339376,52.0467487644711,4.27233530039079,0,1,52.1,28.1,24,0,0,11.9,2,9.9,"2545GM"
"2545T","2566",52.0467487644711,4.27233530039079,52.08079,4.252308,1,0,47,34.5,12.5,0,0,6.5,2.6,3.9,"2545JT"
"2566","2545T",52.08079,4.252308,52.04675,4.272335,0,1,41,24.8,13.8,2.3,1,5.9,1.9,4,"2545JT"
"2625","2533S",51.99161,4.339376,52.0553882189754,4.28645029912797,0,1,57.2,31.6,25.6,0,0,12.6,2.3,10.3,"2545NA"
"2545V","1435",52.0500362790353,4.26839997997919,52.25945,4.702336,1,0,155.6,41.5,99.6,14.5,3,58.2,3.1,55.1,"2545KB"
"1435","2545V",52.25945,4.702336,52.0500362790353,4.26839997997919,0,1,165,47.1,100,17.9,3,59.1,3.4,55.7,"2545JN"
"2545V","2517",52.0500362790353,4.26839997997919,52.08726,4.285609,1,0,37.4,13.9,23.4,0,0,7.8,1.1,6.7,"2541AJ"
"2517","2545V",52.08726,4.285609,52.0500362790353,4.26839997997919,0,1,40.6,21.6,16.4,2.6,1,7.2,1.6,5.6,"2545CG"
"2545V","2492",52.0500362790353,4.26839997997919,52.06619,4.409169,1,0,50.3,9.7,36.2,4.3,1,13.7,0.7,13,"2545JT"
"2492","2545V",52.06619,4.409169,52.0500362790353,4.26839997997919,0,1,56.5,13.9,34.2,8.3,3,14.5,0.7,13.8,"2545JN"
"2545T","2597",52.04675,4.272335,52.10758,4.313337,1,0,61.6,33.2,28.4,0,0,12,2.5,9.5,"2545NW"
"2597","2545T",52.10758,4.313337,52.0467487644711,4.27233530039079,0,1,58.1,15.6,38.3,4.2,1,14.5,1.2,13.3,"2545NW"
"2545X","2285",52.05007,4.267176,52.03807,4.302551,1,0,22.3,12.6,9.8,0,0,4.1,0.9,3.2,"2545GN"
"2285","2545X",52.03807,4.302551,52.050072270455,4.26717572129706,0,1,19.7,10.7,9,0,0,3.9,0.8,3.1,"2541AJ"
"2545X","2492",52.05007,4.267176,52.06619,4.409169,1,0,51.3,8.9,38,4.3,1,14.2,0.7,13.5,"2545GN"
"2492","2545X",52.06619,4.409169,52.05007,4.267176,0,1,55.8,13.2,34.2,8.3,3,14.5,0.7,13.8,"2545JN"
"2545X","2552",52.05007,4.267176,52.05459,4.247789,1,0,18.8,11.9,6.9,0,0,3.1,0.9,2.2,"2541AJ"
"3511","2545L",52.08832,5.115988,52.0473179346973,4.27470088904843,0,1,206.7,35.8,151.1,19.8,3,111.3,2.1,109.2,"2545NW"
"2545K","2547",52.0481088172448,4.27111535983347,52.06093,4.266762,1,0,14.8,9.1,5.8,0,0,2.2,0.7,1.5,"-1"
"2547","2545K",52.06093,4.266762,52.0481088172448,4.27111535983347,0,1,16.2,9.9,6.3,0,0,2.1,0.7,1.4,"-1"
"2545K","2552",52.04811,4.271115,52.05459,4.247789,1,0,18.8,8.8,9.9,0,0,4,0.7,3.3,"2545KB"
"2552","2545K",52.05459,4.247789,52.0481088172448,4.27111535983347,0,1,18.3,8.7,9.6,0,0,3.8,0.6,3.2,"2545JN"
"2545R","2571",52.0476784897808,4.2746398538643,52.06937,4.286918,1,0,24.2,17.1,7.2,0,0,3.5,1.3,2.2,"2545JT"
"2571","2545R",52.06937,4.286918,52.0476784897808,4.2746398538643,0,1,23.1,10.6,10,2.5,1,4.2,0.8,3.4,"2545CG"
"2555","2545R",52.061,4.225491,52.04768,4.27464,0,1,32.6,12.1,16.9,3.6,1,6.2,0.9,5.3,"2545CG"
"2545R","2593",52.04768,4.27464,52.08531,4.342739,1,0,36.6,10.1,23.7,2.9,1,7.6,0.7,6.9,"2545JT"
"2593","2545R",52.08531,4.342739,52.0476784897808,4.2746398538643,0,1,37.1,10.3,22.8,4,1,7.7,0.7,7,"2545JT"
"2545R","2742",52.0476784897808,4.2746398538643,52.0448,4.625176,1,0,118.7,31.6,65,22.1,2,37.4,2.3,35.1,"2545NW"
"2742","2545R",52.0448,4.625176,52.0476784897808,4.2746398538643,0,1,90.4,33.8,54.6,2.1,1,35,2.6,32.4,"2545JT"
"2545V","2516",52.05004,4.2684,52.06783,4.338401,1,0,36.4,14.1,22.3,0,0,7.8,1.1,6.7,"2533AD"
"2516","2545V",52.06783,4.338401,52.05004,4.2684,0,1,38.1,15.8,22.4,0,0,8.3,1.2,7.1,"2533AD"
"2288","2545V",52.03277,4.337166,52.05004,4.2684,0,1,40.7,25.3,15.4,0,0,6.8,1.9,4.9,"2541AJ"
"2566","2545V",52.08079,4.252308,52.05004,4.2684,0,1,39.1,24.8,12,2.3,1,5.4,1.9,3.5,"2545GN"
"2571","2545V",52.06937,4.286918,52.05004,4.2684,0,1,23.5,15.5,8,0,0,3.9,1.1,2.8,"2545JN"
"2545V","2563",52.05004,4.2684,52.0727,4.270556,1,0,26.7,12,14.7,0,0,5.6,0.9,4.7,"2541AJ"
"2563","2545V",52.0727,4.270556,52.0500362790353,4.26839997997919,0,1,27,10.3,16.7,0,0,6.6,0.8,5.8,"2545JN"
"2544B","3061",52.0515159060315,4.26716520923931,51.92704,4.504965,1,0,86.8,22,61.8,3,1,37.4,1.2,36.2,"2545AA"
"3061","2544B",51.92704,4.504965,52.0515159060315,4.26716520923931,0,1,85.8,21.3,57.7,6.8,2,34.9,1,33.9,"2545CG"
"2544A","2597",52.0522111888174,4.2663242263552,52.10758,4.313337,1,0,59.3,16.7,32.8,9.8,1,11.5,1.2,10.3,"2545CZ"
"2597","2544A",52.10758,4.313337,52.0522111888174,4.2663242263552,0,1,54.3,11.6,38.5,4.2,1,13.4,0.9,12.5,"2545GN"
"2545K","1118",52.04811,4.271115,52.30665,4.760595,1,0,148.7,15.1,119.8,13.9,3,64.7,1.1,63.6,"2545JT"
"1118","2545K",52.30665,4.760595,52.0481088172448,4.27111535983347,0,1,138.9,17.4,105.2,16.2,4,59.7,1.2,58.5,"2545JN"
"2544B","2284",52.0515159060315,4.26716520923931,52.04115,4.313038,1,0,21.6,9.2,12.4,0,0,4.8,0.7,4.1,"2545GN"
"2284","2544B",52.04115,4.313038,52.0515159060315,4.26716520923931,0,1,21.7,9.5,12.2,0,0,4.9,0.7,4.2,"2541AJ"
"2544A","2641",52.0522111888174,4.2663242263552,52.01597,4.434602,1,0,67.3,29,36,2.2,1,20.3,1.7,18.6,"2545CZ"
"2641","2544A",52.01597,4.434602,52.0522111888174,4.2663242263552,0,1,63,23.8,34.2,4.9,1,19.2,1.4,17.8,"2545CG"
"2511","2545X",52.07851,4.317539,52.05007,4.267176,0,1,35.6,14.2,18.9,2.5,1,7.1,1.1,6,"2545CG"
"2545X","3511",52.05007,4.267176,52.08832,5.115988,1,0,195.2,36.9,144.1,14.2,2,97.6,2.3,95.3,"-1"
"3511","2545X",52.08832,5.115988,52.050072270455,4.26717572129706,0,1,204.4,35,150,19.4,3,110.2,2.1,108.1,"2545CG"
"2545R","2514",52.04768,4.27464,52.08523,4.308987,1,0,37,13.4,23.6,0,0,8.8,1,7.8,"2545NW"
"2514","2545R",52.08523,4.308987,52.04768,4.27464,0,1,36.4,13.8,22.6,0,0,8.6,1,7.6,"2545NW"
"2545T","2285",52.04675,4.272335,52.03807,4.302551,1,0,20.5,12.6,8,0,0,3.7,0.9,2.8,"2545JT"
"2285","2545T",52.03807,4.302551,52.04675,4.272335,0,1,19.1,11.2,7.9,0,0,3.4,0.8,2.6,"2545JT"
"2545X","2711",52.05007,4.267176,52.06161,4.492151,1,0,53.4,8,41.6,3.8,1,20.2,0.6,19.6,"2545KB"
"2711","2545X",52.06161,4.492151,52.050072270455,4.26717572129706,0,1,50.8,7.1,40.4,3.3,1,20.1,0.5,19.6,"2545JN"
"2544B","2573",52.0515159060315,4.26716520923931,52.06537,4.284134,1,0,18.6,15.6,3,0,0,2.2,1.2,1,"2533AD"
"2573","2544B",52.06537,4.284134,52.0515159060315,4.26716520923931,0,1,18.6,14.7,3.9,0,0,2.5,1.1,1.4,"2541AE"
"2544B","2665",52.0515159060315,4.26716520923931,52.02257,4.534548,1,0,77.7,21,52.6,4.1,1,29.5,1.5,28,"2545CZ"
"2665","2544B",52.02257,4.534548,52.0515159060315,4.26716520923931,0,1,84.1,19.9,54.8,9.4,1,30.4,1.4,29,"2545CG"
"2353","2544B",52.16652,4.53855,52.0515159060315,4.26716520923931,0,1,96.8,20,63.1,13.8,3,27.6,1.4,26.2,"2541AE"
"2544B","2914",52.0515159060315,4.26716520923931,51.97679,4.621772,1,0,111.3,28.7,80.3,2.4,1,41.4,2.1,39.3,"2545GN"
"2545W","2566",52.05095,4.270086,52.08079,4.252308,1,0,43.1,29.8,13.3,0,0,6.5,2.2,4.3,"2541AJ"
"2566","2545W",52.08079,4.252308,52.05095,4.270086,0,1,36.9,22.6,12,2.3,1,5.2,1.7,3.5,"2545GN"
"2545V","1119",52.0500362790353,4.26839997997919,52.28216,4.760357,1,0,165.7,18.4,123.6,23.6,4,70.8,1.3,69.5,"2545KB"
"1119","2545V",52.28216,4.760357,52.05004,4.2684,0,1,149.1,29.5,103.7,15.9,4,59.6,2.1,57.5,"2545CG"
"2545L","2515",52.0473179346973,4.27470088904843,52.0727,4.321192,1,0,23.2,11.2,12,0,0,5.4,0.8,4.6,"2545NW"
"2515","2545L",52.0727,4.321192,52.0473179346973,4.27470088904843,0,1,24,13.1,10.9,0,0,5.4,0.9,4.5,"2545NW"
"2545S","2711",52.04742,4.272197,52.06161,4.492151,1,0,53.2,7.8,41.6,3.8,1,20.2,0.6,19.6,"2545KB"
"2711","2545S",52.06161,4.492151,52.0474238438796,4.27219725060486,0,1,51,7.2,40.4,3.3,1,20.2,0.5,19.7,"2545JN"
"2544B","2628",52.0515159060315,4.26716520923931,52.00169,4.375679,1,0,61.6,9.8,36.6,15.3,2,12.7,0.7,12,"2545GN"
"2628","2544B",52.00169,4.375679,52.0515159060315,4.26716520923931,0,1,55.5,13.9,38.6,3,1,15.7,1,14.7,"2541XV"
"2545W","1119",52.0509524301826,4.27008583948385,52.28216,4.760357,1,0,165.6,10,132.6,23,4,70.5,0.7,69.8,"2545GN"
"1119","2545W",52.28216,4.760357,52.05095,4.270086,0,1,147.6,28,103.7,15.9,4,59.5,2,57.5,"2545CG"
"2545W","2627",52.0509524301826,4.27008583948385,51.98532,4.37184,1,0,76.2,31.8,38.7,5.7,1,15.3,2.3,13,"2541AE"
"2572","2545R",52.06443,4.29356,52.0476784897808,4.2746398538643,0,1,16.2,8.4,7.8,0,0,3.2,0.6,2.6,"2545JT"
"2544B","2564",52.0515159060315,4.26716520923931,52.06811,4.258003,1,0,19.5,7.3,12.2,0,0,4.4,0.5,3.9,"2541AJ"
"2545L","3511",52.04732,4.274701,52.08832,5.115988,1,0,197.8,28.5,152.8,16.5,3,99.6,1.6,98,"2545JT"
"2544B","2641",52.0515159060315,4.26716520923931,52.01597,4.434602,1,0,67.8,29.6,36,2.2,1,20.3,1.7,18.6,"2545CZ"
"2641","2544B",52.01597,4.434602,52.0515159060315,4.26716520923931,0,1,63.5,24.4,34.2,4.9,1,19.3,1.5,17.8,"2545CG"
"2564","2544B",52.06811,4.258003,52.0515159060315,4.26716520923931,0,1,17.5,6.1,11.4,0,0,4.5,0.5,4,"2545GN"
"2545T","2516",52.0467487644711,4.27233530039079,52.06783,4.338401,1,0,41.5,19.1,22.3,0,0,8.2,1.5,6.7,"2533AD"
"2545K","2597",52.04811,4.271115,52.10758,4.313337,1,0,59,10.8,34.3,13.9,2,11.4,0.8,10.6,"2545KB"
"2597","2545K",52.10758,4.313337,52.04811,4.271115,0,1,55.4,9.6,41.6,4.2,1,14.2,0.7,13.5,"2545JN"
"2548","2544A",52.02944,4.290399,52.0522111888174,4.2663242263552,0,1,31.1,24.6,6.4,0,0,4.7,1.8,2.9,"2545NW"
"2544A","2628",52.0522111888174,4.2663242263552,52.00169,4.375679,1,0,62,10.1,36.6,15.3,2,12.7,0.7,12,"2545GN"
"2545N","2288",52.0478918255789,4.27889515568648,52.03277,4.337166,1,0,38.9,26.1,12.8,0,0,5.3,1.9,3.4,"2541EA"
"2545K","2516",52.04811,4.271115,52.06783,4.338401,1,0,34.1,5.2,26.3,2.7,1,8.5,0.4,8.1,"2545KB"
"2516","2545K",52.06783,4.338401,52.04811,4.271115,0,1,37.2,15.7,19.4,2.2,1,7.8,1.2,6.6,"2531SK"
"2545K","2718",52.04811,4.271115,52.03901,4.497608,1,0,78.5,23.5,48.1,6.8,2,23.8,1.6,22.2,"2545KB"
"2718","2545K",52.03901,4.497608,52.04811,4.271115,0,1,77.5,20.6,47.5,9.4,2,23.6,1.3,22.3,"2545JN"
