"departure","arrival","departure_y","departure_x","arrival_y","arrival_x","departure_in_DHZW","arrival_in_DHZW","time_total","time_walk","time_transit","time_waiting","n_changes","distance_total","distance_walk","distance_transit","stop_PC6"
"2532X","2676",52.0445182307123,4.29296960419982,51.95702,4.212476,1,0,61,17.7,31.3,12,2,15.2,1.3,13.9,"2532EN"
"2676","2532X",51.95702,4.212476,52.0445182307123,4.29296960419982,0,1,61.1,17,34.3,9.8,2,15.4,1.2,14.2,"2532EN"
"2531K","2522",52.0441343141771,4.29620031203014,52.06038,4.327274,1,0,20.6,10.4,10.2,0,0,3.9,0.8,3.1,"2532EN"
"2522","2531K",52.06038,4.327274,52.0441343141771,4.29620031203014,0,1,18.7,9.2,9.4,0,0,3.8,0.7,3.1,"2532EN"
"2532A","2515",52.0437946031594,4.29258857713425,52.0727,4.321192,1,0,24.3,9.1,15.2,0,0,5,0.7,4.3,"2532EN"
"2515","2532A",52.0727,4.321192,52.0437946031594,4.29258857713425,0,1,23.9,10.2,13.6,0,0,5.4,0.7,4.7,"2532EN"
"2532S","2283",52.0487032768463,4.29887219491031,52.04643,4.322106,1,0,24.6,20.4,4.2,0,0,2.9,1.5,1.4,"2532EA"
"2283","2532S",52.04643,4.322106,52.0487032768463,4.29887219491031,0,1,27.1,22.9,4.2,0,0,3.1,1.6,1.5,"2532RA"
"2532S","2571",52.0487032768463,4.29887219491031,52.06937,4.286918,1,0,25.9,22.6,3.3,0,0,2.9,1.7,1.2,"2532RA"
"2571","2532S",52.06937,4.286918,52.0487032768463,4.29887219491031,0,1,25.8,22,3.9,0,0,2.8,1.6,1.2,"2532RA"
"2532X","2547",52.0445182307123,4.29296960419982,52.06093,4.266762,1,0,18.9,7,11.8,0,0,3.8,0.5,3.3,"-1"
"2547","2532X",52.06093,4.266762,52.0445182307123,4.29296960419982,0,1,20.5,9.2,11.3,0,0,3.6,0.7,2.9,"-1"
"2532X","2548",52.0445182307123,4.29296960419982,52.02944,4.290399,1,0,19.4,11.6,7.8,0,0,4,0.8,3.2,"2532EN"
"2548","2532X",52.02944,4.290399,52.0445182307123,4.29296960419982,0,1,19.9,10.5,9.4,0,0,4.7,0.8,3.9,"2532EN"
"2532A","2572",52.0437946031594,4.29258857713425,52.06443,4.29356,1,0,22.4,3.8,14.3,4.3,1,4.5,0.3,4.2,"2545JT"
"2572","2532A",52.06443,4.29356,52.0437946031594,4.29258857713425,0,1,25.2,20,5.2,0,0,3.3,1.5,1.8,"-1"
"2532B","1118",52.0471157905223,4.29792093747227,52.30665,4.760595,1,0,147,19.5,113.6,13.9,3,62.9,1.4,61.5,"-1"
"1118","2532B",52.30665,4.760595,52.0471157905223,4.29792093747227,0,1,138.4,21,103.4,13.9,4,59.7,1.5,58.2,"-1"
"2531K","2572",52.0441343141771,4.29620031203014,52.06443,4.29356,1,0,22.8,5,15.1,2.7,1,4.9,0.4,4.5,"2545JT"
"2572","2531K",52.06443,4.29356,52.0441343141771,4.29620031203014,0,1,20.9,15.6,5.2,0,0,3,1.2,1.8,"-1"
"2531K","3011",52.0441343141771,4.29620031203014,51.91868,4.487522,1,0,92.7,33,52.3,7.4,1,34.4,2,32.4,"2533SR"
"2531K","2288",52.0441343141771,4.29620031203014,52.03277,4.337166,1,0,32.4,22.8,9.6,0,0,4,1.7,2.3,"-1"
"2288","2531K",52.03277,4.337166,52.0441343141771,4.29620031203014,0,1,29.6,22.1,7.4,0,0,4,1.6,2.4,"-1"
"2532D","2676",52.0459062928883,4.29687393506817,51.95702,4.212476,1,0,64.7,21.4,31.3,12,2,15.4,1.6,13.8,"2532EN"
"2676","2532D",51.95702,4.212476,52.0459062928883,4.29687393506817,0,1,64.7,20.7,34.3,9.8,2,15.7,1.5,14.2,"2532EN"
"2532A","2555",52.0437946031594,4.29258857713425,52.061,4.225491,1,0,32.7,7.7,21,4,1,7.6,0.6,7,"2545CG"
"2555","2532A",52.061,4.225491,52.0437946031594,4.29258857713425,0,1,34.8,9.2,21.9,3.6,1,7.6,0.7,6.9,"2545CG"
"2532B","2571",52.0471157905223,4.29792093747227,52.06937,4.286918,1,0,29.1,24.1,5,0,0,3.5,1.8,1.7,"2531PJ"
"2532S","2333",52.0487032768463,4.29887219491031,52.16816,4.468049,1,0,89.6,15.8,62.6,11.2,1,24.5,1.1,23.4,"2532EA"
"2333","2532S",52.16816,4.468049,52.0487032768463,4.29887219491031,0,1,90.5,19.8,67.4,3.3,1,26.5,1.4,25.1,"2532RP"
"2532S","2511",52.0487032768463,4.29887219491031,52.07851,4.317539,1,0,20.5,3.9,16.6,0,0,5.3,0.3,5,"2532EA"
"2511","2532S",52.07851,4.317539,52.0487032768463,4.29887219491031,0,1,26.8,13.5,13.3,0,0,5.6,1,4.6,"2533SR"
"2532X","1118",52.0445182307123,4.29296960419982,52.30665,4.760595,1,0,142.9,14.3,114.7,13.9,3,63.1,1,62.1,"2533CA"
"1118","2532X",52.30665,4.760595,52.0445182307123,4.29296960419982,0,1,143.2,27.4,101.9,13.9,4,59.6,2,57.6,"2532RA"
"2532A","2595",52.0437946031594,4.29258857713425,52.08087,4.334532,1,0,39.9,11.2,23.8,4.8,2,7.6,0.8,6.8,"2532EN"
"2595","2532A",52.08087,4.334532,52.0437946031594,4.29258857713425,0,1,40,7.6,25.6,6.8,2,8.6,0.5,8.1,"2545JT"
"2532A","2289",52.0437946031594,4.29258857713425,52.03719,4.348908,1,0,58.8,41.4,17.3,0,0,8,3.1,4.9,"2533CA"
"2532A","3584",52.0437946031594,4.29258857713425,52.08607,5.167942,1,0,195.5,20.7,145.4,29.5,4,97.2,0.9,96.3,"2532EN"
"3584","2532A",52.08607,5.167942,52.0437946031594,4.29258857713425,0,1,212.3,14.4,160.1,37.8,5,107.8,0.7,107.1,"2533CK"
"2532B","2547",52.0471157905223,4.29792093747227,52.06093,4.266762,1,0,24.6,12.8,11.8,0,0,4.2,1,3.2,"-1"
"2547","2532B",52.06093,4.266762,52.0471157905223,4.29792093747227,0,1,26.8,14.3,12.5,0,0,4.5,1.1,3.4,"2545CC"
"2532T","2316",52.0474416051998,4.29884757739698,52.16847,4.496156,1,0,89.3,23.7,54.1,11.5,2,21.8,1.7,20.1,"2532EA"
"2316","2532T",52.16847,4.496156,52.0474416051998,4.29884757739698,0,1,89,32.1,50.8,6,1,23.4,2.3,21.1,"2531SK"
"2532A","3454",52.0437946031594,4.29258857713425,52.07694,5.030995,1,0,185.2,23.2,126,35.9,2,69.2,1.6,67.6,"2532EN"
"3454","2532A",52.07694,5.030995,52.0437946031594,4.29258857713425,0,1,202.1,16.7,151.2,34.2,5,107.8,0.9,106.9,"2533CK"
"2532B","2515",52.0471157905223,4.29792093747227,52.0727,4.321192,1,0,22.7,10.3,12.4,0,0,4.3,0.8,3.5,"2532EA"
"2515","2532B",52.0727,4.321192,52.0471157905223,4.29792093747227,0,1,24.8,12.1,12.7,0,0,5.2,0.9,4.3,"2532RP"
"2532X","2595",52.0445182307123,4.29296960419982,52.08087,4.334532,1,0,40.3,11.6,23.8,4.8,2,7.6,0.8,6.8,"2532EN"
"2532X","2288",52.0445182307123,4.29296960419982,52.03277,4.337166,1,0,38.5,21.4,12,5.1,1,4.9,1.6,3.3,"-1"
"2288","2532X",52.03277,4.337166,52.0445182307123,4.29296960419982,0,1,29.5,21.3,8.2,0,0,4.2,1.6,2.6,"2533CK"
"2532B","2316",52.0471157905223,4.29792093747227,52.16847,4.496156,1,0,89.3,23.8,54.1,11.5,2,21.9,1.7,20.2,"2532EA"
"2316","2532B",52.16847,4.496156,52.0471157905223,4.29792093747227,0,1,89.2,32.4,50.8,6,1,23.4,2.3,21.1,"2531SK"
"2532T","2512",52.0474416051998,4.29884757739698,52.07346,4.304762,1,0,24.6,8.7,15.9,0,0,4.7,0.6,4.1,"2531PJ"
"2532D","2333",52.0459062928883,4.29687393506817,52.16816,4.468049,1,0,90.4,27.7,59.3,3.4,1,25.5,1.9,23.6,"2533SR"
"2333","2532D",52.16816,4.468049,52.0459062928883,4.29687393506817,0,1,91.9,21.1,67.4,3.3,1,26.6,1.5,25.1,"2532RP"
"2511","2532D",52.07851,4.317539,52.0459062928883,4.29687393506817,0,1,29.6,16.3,13.3,0,0,5.8,1.2,4.6,"2533SR"
"2532T","2495",52.0474416051998,4.29884757739698,52.05549,4.359042,1,0,57.2,34.3,14.7,8.2,1,7,2.6,4.4,"2532EA"
"2495","2532T",52.05549,4.359042,52.0474416051998,4.29884757739698,0,1,56.8,35.7,16.1,5,1,7.8,2.7,5.1,"2532RP"
"2532V","2316",52.045154884928,4.29465346898307,52.16847,4.496156,1,0,93.7,25.3,56.9,11.5,2,22.7,1.8,20.9,"2532EN"
"2316","2532V",52.16847,4.496156,52.045154884928,4.29465346898307,0,1,86.7,25.3,54.6,6.8,2,25.3,1.8,23.5,"-1"
"2545C","2316",52.0564072356305,4.26594900581208,52.16847,4.496156,1,0,81.2,19.1,58.1,4,1,24.4,1.3,23.1,"2545CZ"
"2532S","2289",52.0487032768463,4.29887219491031,52.03719,4.348908,1,0,57.2,37.5,12.1,7.7,1,7,2.6,4.4,"2532EA"
"2289","2532S",52.03719,4.348908,52.0487032768463,4.29887219491031,0,1,59.1,41,13.3,4.8,1,7.7,2.9,4.8,"2532RP"
"2532S","2525",52.0487032768463,4.29887219491031,52.06238,4.303305,1,0,14.9,9.6,5.3,0,0,2.5,0.7,1.8,"2532RA"
"2525","2532S",52.06238,4.303305,52.0487032768463,4.29887219491031,0,1,14.3,9.1,5.2,0,0,2.4,0.6,1.8,"2532RA"
"2532X","2511",52.0445182307123,4.29296960419982,52.07851,4.317539,1,0,25.4,6,19.4,0,0,6.2,0.4,5.8,"2532EN"
"2532X","2671",52.0445182307123,4.29296960419982,51.99332,4.208966,1,0,46.8,12.8,30.2,3.8,1,11.9,0.9,11,"2532EN"
"2532B","2572",52.0471157905223,4.29792093747227,52.06443,4.29356,1,0,20.4,14.3,6.1,0,0,3.1,1,2.1,"2531PJ"
"2572","2532B",52.06443,4.29356,52.0471157905223,4.29792093747227,0,1,18.2,14.8,3.4,0,0,2.3,1.1,1.2,"2532RA"
"2532D","2671",52.0459062928883,4.29687393506817,51.99332,4.208966,1,0,50,21.6,24.8,3.5,1,10.4,1.6,8.8,"-1"
"2671","2532D",51.99332,4.208966,52.0459062928883,4.29687393506817,0,1,46.6,12,30,4.7,1,13.3,0.9,12.4,"2545CG"
"2532D","2516",52.0459062928883,4.29687393506817,52.06783,4.338401,1,0,33.3,14.5,13.5,5.2,1,5.3,1.1,4.2,"-1"
"2516","2532D",52.06783,4.338401,52.0459062928883,4.29687393506817,0,1,31.5,13.8,15.5,2.2,1,6.2,1,5.2,"2531SK"
"2532B","2512",52.0471157905223,4.29792093747227,52.07346,4.304762,1,0,25.6,9.7,15.9,0,0,4.8,0.7,4.1,"2531PJ"
"2532T","3313",52.0474416051998,4.29884757739698,51.81026,4.787754,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3313","2532T",51.81026,4.787754,52.0474416051998,4.29884757739698,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2532X","2512",52.0445182307123,4.29296960419982,52.07346,4.304762,1,0,29.1,4.8,20,4.3,1,6,0.3,5.7,"2545JT"
"2512","2532X",52.07346,4.304762,52.0445182307123,4.29296960419982,0,1,31.8,6.6,18.1,7.1,1,6,0.5,5.5,"2545JT"
"2532X","3454",52.0445182307123,4.29296960419982,52.07694,5.030995,1,0,185.6,23.6,126,35.9,2,69.2,1.7,67.5,"2532EN"
"3313","2532V",51.81026,4.787754,52.045154884928,4.29465346898307,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2595","2532X",52.08087,4.334532,52.0445182307123,4.29296960419982,0,1,40.4,8,25.6,6.8,2,8.6,0.6,8,"2545JT"
"2531R","2548",52.0506225328425,4.30711094944945,52.02944,4.290399,1,0,25.9,13.5,12.4,0,0,5.7,1,4.7,"2532CP"
"2532S","2512",52.0487032768463,4.29887219491031,52.07346,4.304762,1,0,22.3,8.1,14.2,0,0,4.1,0.6,3.5,"2532RA"
"2512","2532S",52.07346,4.304762,52.0487032768463,4.29887219491031,0,1,22,7.8,14.3,0,0,4,0.5,3.5,"2532RA"
"2676","2532S",51.95702,4.212476,52.0487032768463,4.29887219491031,0,1,61.7,14.9,37,9.8,2,16,1.1,14.9,"2532EA"
"2532S","2288",52.0487032768463,4.29887219491031,52.03277,4.337166,1,0,34.9,24,10.8,0,0,4.4,1.8,2.6,"2532RA"
"2288","2532S",52.03277,4.337166,52.0487032768463,4.29887219491031,0,1,33.6,24.9,8.7,0,0,4.7,1.8,2.9,"2532RA"
"1118","2532S",52.30665,4.760595,52.0487032768463,4.29887219491031,0,1,135.6,19.8,101.9,13.9,4,59,1.4,57.6,"2532RA"
"2532X","3584",52.0445182307123,4.29296960419982,52.08607,5.167942,1,0,195.9,21.1,145.4,29.5,4,97.2,0.9,96.3,"2532EN"
"3584","2532X",52.08607,5.167942,52.0445182307123,4.29296960419982,0,1,212.6,14.7,160.1,37.8,5,107.8,0.7,107.1,"2533CK"
"2532D","2495",52.0459062928883,4.29687393506817,52.05549,4.359042,1,0,60.3,37.4,14.7,8.2,1,7.2,2.9,4.3,"2532EA"
"2495","2532D",52.05549,4.359042,52.0459062928883,4.29687393506817,0,1,55.7,32.9,22.8,0,0,9,2.5,6.5,"-1"
"2671","2532X",51.99332,4.208966,52.0445182307123,4.29296960419982,0,1,42.9,9.3,28.9,4.7,1,12.6,0.7,11.9,"2545CZ"
"2532A","2523",52.0437946031594,4.29258857713425,52.05678,4.319141,1,0,15.7,8.6,7,0,0,2.8,0.6,2.2,"2532EN"
"2523","2532A",52.05678,4.319141,52.0437946031594,4.29258857713425,0,1,15.1,8.2,6.9,0,0,2.8,0.6,2.2,"2532EN"
"2532A","2511",52.0437946031594,4.29258857713425,52.07851,4.317539,1,0,25,5.6,19.4,0,0,6.2,0.4,5.8,"2532EN"
"2511","2532A",52.07851,4.317539,52.0437946031594,4.29258857713425,0,1,28.9,12.1,16.8,0,0,6.3,0.9,5.4,"2532EN"
"2532V","2495",52.045154884928,4.29465346898307,52.05549,4.359042,1,0,61.5,35.8,17.5,8.2,1,7.9,2.7,5.2,"2532EN"
"2495","2532V",52.05549,4.359042,52.045154884928,4.29465346898307,0,1,55.3,31.8,23.6,0,0,9.2,2.4,6.8,"2533CK"
"2516","2532T",52.06783,4.338401,52.0474416051998,4.29884757739698,0,1,32.6,20.8,11.8,0,0,5.5,1.5,4,"2531SK"
"2532T","2516",52.0474416051998,4.29884757739698,52.06783,4.338401,1,0,30.1,11.4,13.5,5.2,1,5,0.8,4.2,"-1"
"2532X","2523",52.0445182307123,4.29296960419982,52.05678,4.319141,1,0,16.1,9.1,7,0,0,2.8,0.7,2.1,"2532EN"
"2523","2532X",52.05678,4.319141,52.0445182307123,4.29296960419982,0,1,15.5,8.6,6.9,0,0,2.9,0.6,2.3,"2532EN"
"2532V","2547",52.045154884928,4.29465346898307,52.06093,4.266762,1,0,21.1,9.2,11.8,0,0,3.9,0.7,3.2,"-1"
"2547","2532V",52.06093,4.266762,52.045154884928,4.29465346898307,0,1,22.7,11.4,11.3,0,0,3.7,0.8,2.9,"-1"
"3313","2545N",51.81026,4.787754,52.04789,4.278895,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2288","2533J",52.03277,4.337166,52.0509015842924,4.29388139874333,0,1,34,25.2,8.7,0,0,4.7,1.9,2.8,"2532RA"
"2288","2546S",52.03277,4.337166,52.05787,4.271055,0,1,45.5,26.8,18.7,0,0,7.5,2,5.5,"2545CG"
"2532X","2333",52.0445182307123,4.29296960419982,52.16816,4.468049,1,0,92.6,29.8,59.3,3.4,1,25.6,2.1,23.5,"2533SR"
"2333","2532X",52.16816,4.468049,52.0445182307123,4.29296960419982,0,1,89.6,17.8,68.4,3.3,1,26.7,1.2,25.5,"2532EN"
"2532T","2547",52.0474416051998,4.29884757739698,52.06093,4.266762,1,0,25.5,13.7,11.8,0,0,4.3,1,3.3,"-1"
"2547","2532T",52.06093,4.266762,52.0474416051998,4.29884757739698,0,1,27.7,15.2,12.5,0,0,4.5,1.1,3.4,"2545CC"
"2532T","2595",52.0474416051998,4.29884757739698,52.08087,4.334532,1,0,38.2,12.3,21,4.8,2,6.9,0.9,6,"2532EA"
"2595","2532T",52.08087,4.334532,52.0474416051998,4.29884757739698,0,1,42.6,23.5,16.4,2.7,1,6.7,1.6,5.1,"2532RP"
"2532D","2525",52.0459062928883,4.29687393506817,52.06238,4.303305,1,0,19.4,12.4,7,0,0,3.3,0.9,2.4,"2531PJ"
"2525","2532D",52.06238,4.303305,52.0459062928883,4.29687393506817,0,1,18.4,11.4,7,0,0,3.2,0.9,2.3,"-1"
"2532D","3313",52.0459062928883,4.29687393506817,51.81026,4.787754,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3313","2532D",51.81026,4.787754,52.0459062928883,4.29687393506817,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2532S","2555",52.0487032768463,4.29887219491031,52.061,4.225491,1,0,41.5,11.4,26.4,3.8,1,9.7,0.8,8.9,"2531SK"
"2555","2532S",52.061,4.225491,52.0487032768463,4.29887219491031,0,1,47.6,20.9,26.7,0,0,10.2,1.6,8.6,"-1"
"2532D","3584",52.0459062928883,4.29687393506817,52.08607,5.167942,1,0,197,24.9,142.6,29.5,4,96.7,1.2,95.5,"2532EA"
"3584","2545G",52.08607,5.167942,52.04924,4.275293,0,1,209.7,14.3,162.9,32.5,5,110,0.7,109.3,"2545JT"
"3584","2532D",52.08607,5.167942,52.0459062928883,4.29687393506817,0,1,207.5,21.1,158.9,27.4,5,107.9,1.2,106.7,"2531PJ"
"2533T","2676",52.0486750626026,4.29372754294905,51.95702,4.212476,1,0,63.4,20.3,31.8,11.3,2,15.7,1.5,14.2,"2532RP"
"2532T","3584",52.0474416051998,4.29884757739698,52.08607,5.167942,1,0,193.8,21.8,142.6,29.5,4,96.4,0.9,95.5,"2532EA"
"3584","2532T",52.08607,5.167942,52.0474416051998,4.29884757739698,0,1,205.2,18.9,158.9,27.4,5,107.8,1,106.8,"2531PJ"
"2532V","2333",52.045154884928,4.29465346898307,52.16816,4.468049,1,0,96.8,20.2,65.4,11.2,1,25.6,1.4,24.2,"2532EN"
"2333","2532V",52.16816,4.468049,52.045154884928,4.29465346898307,0,1,91.8,20.1,68.4,3.3,1,26.8,1.4,25.4,"2532EN"
"2531K","2284",52.0441343141771,4.29620031203014,52.04115,4.313038,1,0,12.9,8.6,4.4,0,0,2.2,0.6,1.6,"-1"
"2284","2531K",52.04115,4.313038,52.0441343141771,4.29620031203014,0,1,11.3,7.1,4.2,0,0,2.2,0.5,1.7,"-1"
"2531K","2571",52.0441343141771,4.29620031203014,52.06937,4.286918,1,0,31.4,26.4,5,0,0,3.7,2,1.7,"2531PJ"
"2571","2531K",52.06937,4.286918,52.0441343141771,4.29620031203014,0,1,31.2,25.2,6,0,0,3.7,1.9,1.8,"-1"
"2531K","2595",52.0441343141771,4.29620031203014,52.08087,4.334532,1,0,43.2,14.1,23.9,5.1,1,7.6,1,6.6,"2531PJ"
"2595","2531K",52.08087,4.334532,52.0441343141771,4.29620031203014,0,1,41.7,8.1,26.8,6.8,2,9.1,0.6,8.5,"2545JT"
"2495","2545C",52.05549,4.359042,52.05641,4.265949,0,1,63.4,29.4,34,0,0,11.9,2.2,9.7,"2545CG"
"2541R","2571",52.0430329074203,4.28099566871628,52.06937,4.286918,1,0,31.6,24.4,7.2,0,0,4,1.8,2.2,"2545JT"
"2532T","2572",52.0474416051998,4.29884757739698,52.06443,4.29356,1,0,19.5,13.3,6.1,0,0,3.1,1,2.1,"2531PJ"
"2572","2532T",52.06443,4.29356,52.0474416051998,4.29884757739698,0,1,17.9,12.7,5.2,0,0,2.7,1,1.7,"-1"
"2289","2532A",52.03719,4.348908,52.0437946031594,4.29258857713425,0,1,55.3,40.2,15.1,0,0,7.9,3,4.9,"2533CK"
"2512","2532B",52.07346,4.304762,52.0471157905223,4.29792093747227,0,1,37.1,30.7,6.4,0,0,4,2.3,1.7,"-1"
"2333","2532T",52.16816,4.468049,52.0474416051998,4.29884757739698,0,1,91,20.2,67.4,3.3,1,26.5,1.4,25.1,"2532RP"
"2512","2532T",52.07346,4.304762,52.0474416051998,4.29884757739698,0,1,21.7,8,13.7,0,0,4.7,0.6,4.1,"-1"
"2532D","2289",52.0459062928883,4.29687393506817,52.03719,4.348908,1,0,57.4,39.8,13.8,3.8,1,6.4,2.8,3.6,"-1"
"2289","2532D",52.03719,4.348908,52.0459062928883,4.29687393506817,0,1,60.5,42.3,13.3,4.8,1,7.8,3,4.8,"2532RP"
"2532T","2555",52.0474416051998,4.29884757739698,52.061,4.225491,1,0,42.6,14.7,21,6.8,1,8.1,1.1,7,"2545CG"
"2555","2532T",52.061,4.225491,52.0474416051998,4.29884757739698,0,1,42.3,15.6,23.1,3.6,1,8.6,1.2,7.4,"2545CG"
"2532X","2572",52.0445182307123,4.29296960419982,52.06443,4.29356,1,0,22.8,4.1,14.3,4.3,1,4.6,0.3,4.3,"2545JT"
"2572","2532X",52.06443,4.29356,52.0445182307123,4.29296960419982,0,1,23.8,18.6,5.2,0,0,3.2,1.4,1.8,"-1"
"2532S","2523",52.0487032768463,4.29887219491031,52.05678,4.319141,1,0,11.2,7,4.2,0,0,1.9,0.5,1.4,"2532EA"
"2523","2532S",52.05678,4.319141,52.0487032768463,4.29887219491031,0,1,16.5,10.5,6,0,0,2.7,0.8,1.9,"2532RP"
"2532S","3584",52.0487032768463,4.29887219491031,52.08607,5.167942,1,0,191,19,142.6,29.5,4,96.3,0.7,95.6,"2532EA"
"3584","2532S",52.08607,5.167942,52.0487032768463,4.29887219491031,0,1,206.2,18.4,160.4,27.4,5,108.3,1,107.3,"2532RA"
"3454","2532X",52.07694,5.030995,52.0445182307123,4.29296960419982,0,1,202.4,17,151.2,34.2,5,107.8,0.9,106.9,"2533CK"
"2532T","2333",52.0474416051998,4.29884757739698,52.16816,4.468049,1,0,92.4,18.7,62.6,11.2,1,24.6,1.2,23.4,"2532EA"
"2532X","2289",52.0445182307123,4.29296960419982,52.03719,4.348908,1,0,59.1,41.8,17.3,0,0,8.1,3.2,4.9,"2533CA"
"2289","2532X",52.03719,4.348908,52.0445182307123,4.29296960419982,0,1,55.7,40.5,15.1,0,0,7.9,3.1,4.8,"2533CK"
"2533S","3313",52.0553882189754,4.28645029912797,51.81026,4.787754,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2532D","2547",52.0459062928883,4.29687393506817,52.06093,4.266762,1,0,23,10.4,12.6,0,0,4.3,0.8,3.5,"2545CS"
"2547","2532D",52.06093,4.266762,52.0459062928883,4.29687393506817,0,1,24.3,11.8,12.5,0,0,4.3,0.9,3.4,"2545CC"
"2532S","2547",52.0487032768463,4.29887219491031,52.06093,4.266762,1,0,27.4,15.6,11.8,0,0,4.4,1.2,3.2,"-1"
"2547","2532S",52.06093,4.266762,52.0487032768463,4.29887219491031,0,1,28.1,16.7,11.3,0,0,4.2,1.3,2.9,"-1"
"2532V","2515",52.045154884928,4.29465346898307,52.0727,4.321192,1,0,27,11.8,15.2,0,0,5.2,0.8,4.4,"2532EN"
"2515","2532V",52.0727,4.321192,52.045154884928,4.29465346898307,0,1,26.5,12.9,13.6,0,0,5.6,0.9,4.7,"2532EN"
"2532T","3454",52.0474416051998,4.29884757739698,52.07694,5.030995,1,0,183.5,24.3,123.2,35.9,2,68.5,1.7,66.8,"2532EA"
"3454","2532T",52.07694,5.030995,52.0474416051998,4.29884757739698,0,1,195.1,21.2,150,23.8,5,107.8,1.2,106.6,"2531PJ"
"2532B","2676",52.0471157905223,4.29792093747227,51.95702,4.212476,1,0,62.3,19.2,31.8,11.3,2,15.6,1.4,14.2,"2532RP"
"2676","2532B",51.95702,4.212476,52.0471157905223,4.29792093747227,0,1,64.5,17.7,37,9.8,2,16.3,1.3,15,"2532EA"
"2531K","2274",52.0441343141771,4.29620031203014,52.07387,4.350349,1,0,45.7,12.9,28,4.8,2,9,0.9,8.1,"2532EN"
"2274","2531K",52.07387,4.350349,52.0441343141771,4.29620031203014,0,1,43.7,10.2,33.5,0,0,10.2,0.7,9.5,"-1"
"2548","2531R",52.02944,4.290399,52.0506225328425,4.30711094944945,0,1,28.6,14.3,14.2,0,0,6.6,1,5.6,"2532CP"
"2316","2533L",52.16847,4.496156,52.0524663644024,4.29612770686802,0,1,78,19.1,52.1,6.8,2,23.8,1.4,22.4,"2531BJ"
"2532X","2283",52.0445182307123,4.29296960419982,52.04643,4.322106,1,0,29.5,22.5,7,0,0,3.8,1.7,2.1,"2532EN"
"2283","2532X",52.04643,4.322106,52.0445182307123,4.29296960419982,0,1,26.2,14.1,12.1,0,0,4.6,1,3.6,"2533CK"
"2532V","3584",52.045154884928,4.29465346898307,52.08607,5.167942,1,0,198.2,23.3,145.4,29.5,4,97.4,1.1,96.3,"2532EN"
"3584","2532V",52.08607,5.167942,52.045154884928,4.29465346898307,0,1,214.8,16.9,160.1,37.8,5,108,0.9,107.1,"2533CK"
"2532T","2671",52.0474416051998,4.29884757739698,51.99332,4.208966,1,0,53.4,25,24.8,3.5,1,10.7,1.8,8.9,"-1"
"2671","2532T",51.99332,4.208966,52.0474416051998,4.29884757739698,0,1,50.1,15.4,30,4.7,1,13.6,1.1,12.5,"2545CG"
"2532T","2525",52.0474416051998,4.29884757739698,52.06238,4.303305,1,0,17.2,10.2,7,0,0,3.1,0.7,2.4,"2531PJ"
"2525","2532T",52.06238,4.303305,52.0474416051998,4.29884757739698,0,1,16.4,9.4,7,0,0,3.1,0.7,2.4,"-1"
"3313","2545H",51.81026,4.787754,52.0436878110164,4.28273156391466,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2531K","3087",52.0441343141771,4.29620031203014,51.89189,4.450622,1,0,132.3,41.9,71.8,18.6,2,42.3,2.7,39.6,"2533SR"
"3087","2531K",51.89189,4.450622,52.0441343141771,4.29620031203014,0,1,118.2,24,70.6,23.6,3,37.8,1.5,36.3,"-1"
"2531K","2611",52.0441343141771,4.29620031203014,52.01263,4.358423,1,0,39.2,13.2,18.7,7.3,2,10.4,1,9.4,"-1"
"2611","2531K",52.01263,4.358423,52.0441343141771,4.29620031203014,0,1,43.1,10,19.4,13.6,1,7.6,0.7,6.9,"-1"
"2532D","3454",52.0459062928883,4.29687393506817,52.07694,5.030995,1,0,185.9,27.2,124.8,33.9,2,67.3,2,65.3,"-1"
"3454","2532D",52.07694,5.030995,52.0459062928883,4.29687393506817,0,1,197.3,23.5,150,23.8,5,107.9,1.4,106.5,"2531PJ"
"2532E","2515",52.0475791507598,4.29508668389784,52.0727,4.321192,1,0,22.1,9.7,12.4,0,0,4.3,0.7,3.6,"2532EA"
"2515","2532E",52.0727,4.321192,52.0475791507598,4.29508668389784,0,1,22.9,10.2,12.7,0,0,5.1,0.7,4.4,"2532RP"
"2532T","1118",52.0474416051998,4.29884757739698,52.30665,4.760595,1,0,148.7,17,113,18.6,3,62.4,1.2,61.2,"-1"
"1118","2532T",52.30665,4.760595,52.0474416051998,4.29884757739698,0,1,137.4,20.1,103.4,13.9,4,59.6,1.4,58.2,"-1"
"2532B","2555",52.0471157905223,4.29792093747227,52.061,4.225491,1,0,41.6,13.8,21,6.8,1,8.1,1,7.1,"2545CG"
"2555","2532B",52.061,4.225491,52.0471157905223,4.29792093747227,0,1,41.4,14.7,23.1,3.6,1,8.5,1.1,7.4,"2545CG"
"2495","2533C",52.05549,4.359042,52.0487353984816,4.29328303683979,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
