"departure","arrival","departure_y","departure_x","arrival_y","arrival_x","departure_in_DHZW","arrival_in_DHZW","time_total","time_walk","time_transit","time_waiting","n_changes","distance_total","distance_walk","distance_transit","stop_PC6"
"2722","2545H",52.05349,4.513164,52.0436878110164,4.28273156391466,0,1,71.8,27.8,40.7,3.3,1,22.1,2,20.1,"2545JT"
"3072","2546X",51.90211,4.489101,52.06074,4.277613,0,1,82,22.3,55.6,4.2,1,34.7,1.4,33.3,"-1"
"2548","2545N",52.02944,4.290399,52.04789,4.278895,0,1,15.8,9.3,6.4,0,0,3.6,0.7,2.9,"2545NW"
"2722","2545G",52.05349,4.513164,52.0492425239982,4.27529335026369,0,1,60.6,16.6,40.7,3.3,1,21.3,1.1,20.2,"2545JT"
"2533H","2518",52.0487012158308,4.29070086181086,52.08114,4.294222,1,0,43,18.3,17.9,6.7,1,6.1,1.4,4.7,"2532RA"
"2545J","2565",52.0501761443925,4.27390518499308,52.07543,4.258572,1,0,29.2,14.6,14.6,0,0,6,1.1,4.9,"2545JT"
"2533H","2562",52.0487012158308,4.29070086181086,52.07473,4.281926,1,0,34,10.8,17.1,6.1,1,6.7,0.8,5.9,"2533SR"
"3012","2533J",51.91861,4.476193,52.0509015842924,4.29388139874333,0,1,77.4,18,53.7,5.7,2,31.8,1,30.8,"2531BJ"
"2533J","3012",52.0509015842924,4.29388139874333,51.91861,4.476193,1,0,75.1,20.4,52.3,2.4,1,33.4,1.1,32.3,"2533SR"
"2616","2533V",52.01987,4.37823,52.0502735545728,4.28958147252202,0,1,65.7,47.8,11.6,6.3,1,10.9,3.6,7.3,"2531BT"
"2597","2545N",52.10758,4.313337,52.0478918255789,4.27889515568648,0,1,54.2,11.7,38.3,4.2,1,14.2,0.8,13.4,"2545NW"
"2545N","2597",52.0478918255789,4.27889515568648,52.10758,4.313337,1,0,55.2,13.9,37.8,3.5,1,14,1,13,"2545NW"
"2571","2533S",52.06937,4.286918,52.0553882189754,4.28645029912797,0,1,-1,-1,-1,-1,-1,-1,-1,-1,"-1"
"3015","2545H",51.91203,4.468389,52.0436878110164,4.28273156391466,0,1,81.1,12.5,63,5.7,2,35.6,0.6,35,"2545CZ"
"2545H","3015",52.0436878110164,4.28273156391466,51.91203,4.468389,1,0,87.7,21.5,58.5,7.8,2,35.8,0.9,34.9,"2545NW"
"2544C","2584",52.0467546104116,4.25338619540227,52.10258,4.279296,1,0,45.1,13.9,26.1,5.1,1,10,1,9,"2544WB"
"2533J","2288",52.0509015842924,4.29388139874333,52.03277,4.337166,1,0,35.8,24.9,10.8,0,0,4.5,1.9,2.6,"2532RA"
"2545G","2553",52.0492425239982,4.27529335026369,52.04493,4.221591,1,0,34.1,10.9,13.5,9.7,1,5.9,0.8,5.1,"2545AA"
"3012","2544N",51.91861,4.476193,52.0342293799336,4.24498616242454,0,1,82.4,28.1,51.1,3.3,1,32.5,1.7,30.8,"2544NL"
"2571","2543A",52.06937,4.286918,52.0434639733693,4.26411809103701,0,1,23.8,14.8,9.1,0,0,4.3,1.1,3.2,"2544GA"
"2542E","2711",52.0358716120214,4.26738012702625,52.06161,4.492151,1,0,61.5,15.4,43.8,2.3,1,22.7,1,21.7,"2543SW"
"2563","2543B",52.0727,4.270556,52.0408197781465,4.2614617830182,0,1,27.4,8.4,19,0,0,7.4,0.6,6.8,"2543SK"
"2742","2545H",52.0448,4.625176,52.04369,4.282732,0,1,90.3,36.7,51.5,2.1,1,34.1,2.8,31.3,"2533XV"
"2547","2544H",52.06093,4.266762,52.0457978448674,4.26058713725417,0,1,19.1,13.2,5.8,0,0,2.9,1,1.9,"-1"
"2542T","2718",52.0387486365841,4.27284350201484,52.03901,4.497608,1,0,83.7,23.5,50.8,9.5,2,26.3,1.4,24.9,"2543SW"
"2544N","2511",52.0342293799336,4.24498616242454,52.07851,4.317539,1,0,44,22,22.1,0,0,8.2,1.7,6.5,"2543EB"
"2571","2544M",52.06937,4.286918,52.0396112782528,4.25129396965672,0,1,24.3,11.1,13.2,0,0,6.1,0.8,5.3,"2544CX"
"2544N","1171",52.0342293799336,4.24498616242454,52.33033,4.775848,1,0,161.9,19.5,124.4,18,4,67.9,1.3,66.6,"2544NL"
"1171","2544N",52.33033,4.775848,52.0342293799336,4.24498616242454,0,1,161.3,19.1,119.7,22.4,5,68.6,1.4,67.2,"2544NL"
"2544N","2555",52.0342293799336,4.24498616242454,52.061,4.225491,1,0,40.8,17.1,19.9,3.8,1,8.2,1.2,7,"2545CG"
"2544N","2547",52.0342293799336,4.24498616242454,52.06093,4.266762,1,0,26.3,14.9,11.3,0,0,4.7,1.1,3.6,"2544NL"
"2543B","2511",52.0408197781465,4.2614617830182,52.07851,4.317539,1,0,29,9.3,19.8,0,0,7.9,0.7,7.2,"2543SW"
"2566","2545H",52.08079,4.252308,52.04369,4.282732,0,1,45.8,26.8,16.8,2.3,1,7.1,2,5.1,"2541EA"
"2616","2545G",52.01987,4.37823,52.04924,4.275293,0,1,63.8,23.1,37.3,3.4,1,16.1,1.7,14.4,"2545NA"
"2718","2545G",52.03901,4.497608,52.0492425239982,4.27529335026369,0,1,74.7,19,46.3,9.4,2,23,1.2,21.8,"2545JT"
"2521","2545G",52.06328,4.318427,52.04924,4.275293,0,1,28.1,13.3,14.8,0,0,5.9,1,4.9,"2545NW"
"2545G","2521",52.04924,4.275293,52.06328,4.318427,1,0,27.6,18.4,9.2,0,0,5.1,1.4,3.7,"2545NW"
"2533A","2547",52.0536330532777,4.27865212084885,52.06093,4.266762,1,0,16.9,9,7.9,0,0,2.8,0.7,2.1,"-1"
"2625","2545G",51.99161,4.339376,52.04924,4.275293,0,1,48.8,23.1,25.6,0,0,12,1.6,10.4,"2545NA"
"1118","2544N",52.30665,4.760595,52.0342293799336,4.24498616242454,0,1,146.2,23.8,110.7,11.7,3,63,1.7,61.3,"2544NL"
"2545V","2552",52.0500362790353,4.26839997997919,52.05459,4.247789,1,0,18.7,11.8,6.9,0,0,3.1,0.9,2.2,"2541AJ"
"2583","2544J",52.09254,4.256884,52.0450156297235,4.25830282422894,0,1,51.3,16.7,28.8,5.8,1,11.2,1.2,10,"2544GA"
"2616","2533J",52.01987,4.37823,52.0509015842924,4.29388139874333,0,1,55.7,21.3,24.5,9.9,2,10.3,1.6,8.7,"2532RA"
"2533J","2547",52.0509015842924,4.29388139874333,52.06093,4.266762,1,0,24.7,15.6,9.1,0,0,3.8,1.2,2.6,"-1"
"2555","2542K",52.061,4.225491,52.0364390701642,4.26312437750577,0,1,36.4,12.1,21.9,2.4,1,8.2,0.9,7.3,"2543SN"
"2545G","2718",52.04924,4.275293,52.03901,4.497608,1,0,75.3,22.1,46.4,6.8,2,23.2,1.5,21.7,"2545JT"
"2595","2543A",52.08087,4.334532,52.0434639733693,4.26411809103701,0,1,34,7.8,22.9,3.2,1,7.9,0.5,7.4,"2544GA"
"2511","2533A",52.07851,4.317539,52.0536330532777,4.27865212084885,0,1,29.4,17.1,12.3,0,0,5,1.3,3.7,"2541AE"
"2333","2533A",52.16816,4.468049,52.0536330532777,4.27865212084885,0,1,91.1,14.1,61.7,15.3,3,26.2,1,25.2,"2541AE"
"2285","2533S",52.03807,4.302551,52.0553882189754,4.28645029912797,0,1,20.3,14.6,5.7,0,0,3,1.1,1.9,"2533BA"
"2333","2545J",52.16816,4.468049,52.0501761443925,4.27390518499308,0,1,86.6,16.6,60.1,9.8,2,24.2,1.2,23,"2545JT"
"2533S","2548",52.0553882189754,4.28645029912797,52.02944,4.290399,1,0,25.3,15.2,7.8,2.4,1,4.3,1.1,3.2,"2545NZ"
"2555","2544G",52.061,4.225491,52.0425265562463,4.25954339365026,0,1,34.1,7.3,21.8,5.1,1,8,0.5,7.5,"2533AD"
"2514","2544N",52.08523,4.308987,52.0342293799336,4.24498616242454,0,1,47.9,22.3,23.5,2.1,1,8.7,1.7,7,"2544RM"
"2541X","3066",52.0541032153245,4.27432718219758,51.93467,4.54946,1,0,110,27.4,70.5,12.1,3,41.6,1.4,40.2,"2541XV"
"3066","2541X",51.93467,4.54946,52.0541032153245,4.27432718219758,0,1,111.1,30.2,65.2,15.6,3,40.4,1.6,38.8,"2541AE"
"2722","2533J",52.05349,4.513164,52.0509015842924,4.29388139874333,0,1,63,21.3,38.4,3.3,1,20.9,1.5,19.4,"2531BJ"
"2546S","2288",52.05787,4.271055,52.03277,4.337166,1,0,45.5,25.9,19.6,0,0,7.3,1.9,5.4,"2545CG"
"2544C","2512",52.0467546104116,4.25338619540227,52.07346,4.304762,1,0,23.2,5.4,17.8,0,0,6,0.4,5.6,"2544WB"
"2571","2543B",52.06937,4.286918,52.0408197781465,4.2614617830182,0,1,23.5,7.4,13.6,2.5,1,5.4,0.5,4.9,"2545CG"
"2544C","2552",52.0467546104116,4.25338619540227,52.05459,4.247789,1,0,-1,-1,-1,-1,-1,-1,-1,-1,"-1"
"2552","2544C",52.05459,4.247789,52.0467546104116,4.25338619540227,0,1,-1,-1,-1,-1,-1,-1,-1,-1,"-1"
"2562","2545J",52.07473,4.281926,52.0501761443925,4.27390518499308,0,1,25.8,6.5,15.1,4.2,1,4.9,0.4,4.5,"2545JT"
"1171","2545H",52.33033,4.775848,52.04369,4.282732,0,1,162.6,19.6,117.9,25.1,6,67.3,1.4,65.9,"2545CG"
"2542J","2566",52.0385335010829,4.25810585554739,52.08079,4.252308,1,0,51.5,21.1,22.3,8.1,2,8.8,1.6,7.2,"2545JT"
"2533S","2562",52.0553882189754,4.28645029912797,52.07473,4.281926,1,0,29.6,25.1,4.4,0,0,3.1,1.9,1.2,"-1"
"3012","2545H",51.91861,4.476193,52.04369,4.282732,0,1,81,15,62.6,3.4,1,28.2,1.1,27.1,"2545HD"
"2288","2545J",52.03277,4.337166,52.05018,4.273905,0,1,34.7,20.4,14.3,0,0,5.9,1.5,4.4,"2545JT"
"2288","2533S",52.03277,4.337166,52.0553882189754,4.28645029912797,0,1,39.9,28.7,11.2,0,0,5.8,2.1,3.7,"2531BT"
"2625","2543A",51.99161,4.339376,52.0434639733693,4.26411809103701,0,1,57.9,23.1,31.6,3.1,1,13.9,1.6,12.3,"2541XV"
"2616","2544G",52.01987,4.37823,52.0425265562463,4.25954339365026,0,1,70.8,20,44.4,6.5,2,18.2,1.5,16.7,"2541XV"
"2545J","2547",52.05018,4.273905,52.06093,4.266762,1,0,11.9,6.1,5.8,0,0,2,0.4,1.6,"-1"
"2533J","2518",52.0509015842924,4.29388139874333,52.08114,4.294222,1,0,37.7,13.1,17.9,6.7,1,5.7,1,4.7,"2532RA"
"2275","2533H",52.06283,4.352716,52.0487012158308,4.29070086181086,0,1,36.1,9.8,26.3,0,0,8.1,0.7,7.4,"2533XV"
"2542E","2517",52.0358716120214,4.26738012702625,52.08726,4.285609,1,0,45.4,12.2,33.2,0,0,11,0.9,10.1,"2542KG"
"2533H","2909",52.0487012158308,4.29070086181086,51.91413,4.545104,1,0,112.6,34.2,64.6,13.8,3,39.5,1.7,37.8,"2533SR"
"2909","2545H",51.91413,4.545104,52.0436878110164,4.28273156391466,0,1,106.7,20.9,75.2,10.6,3,43.1,1.1,42,"2545CZ"
"2543A","2518",52.0434639733693,4.26411809103701,52.08114,4.294222,1,0,33.9,10.4,20.6,2.9,1,6.8,0.7,6.1,"2543AA"
"2545C","2518",52.05641,4.265949,52.08114,4.294222,1,0,27.3,18.5,8.8,0,0,4.3,1.4,2.9,"2545CZ"
"2595","2545J",52.08087,4.334532,52.0501761443925,4.27390518499308,0,1,28.8,5,20.6,3.2,1,6.8,0.3,6.5,"2545JT"
"2544J","2555",52.0450156297235,4.25830282422894,52.061,4.225491,1,0,32,12.1,16.2,3.8,1,6.8,0.9,5.9,"2545CG"
"2545G","1118",52.04924,4.275293,52.30665,4.760595,1,0,145.6,20.2,110.8,14.5,3,64.7,1.4,63.3,"2545JT"
"2552","2533H",52.05459,4.247789,52.0487012158308,4.29070086181086,0,1,28.2,14.2,11.1,2.9,1,4.6,1.1,3.5,"2545CZ"
"2514","2533C",52.08523,4.308987,52.0487353984816,4.29328303683979,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2627","2545G",51.98532,4.37184,52.0492425239982,4.27529335026369,0,1,65.7,29.6,30.3,5.8,1,14.9,2.2,12.7,"2545NA"
"3012","2545G",51.91861,4.476193,52.04924,4.275293,0,1,76.7,13.3,55.4,8,2,32.2,0.7,31.5,"2545JT"
"2546B","9711",52.05912,4.273997,53.21628,6.569368,1,0,497.3,38,395.4,63.8,10,306.3,2.2,304.1,"-1"
"2545N","2512",52.04789,4.278895,52.07346,4.304762,1,0,23.8,9.9,13.9,0,0,4.6,0.7,3.9,"2545JT"
"2542E","2562",52.0358716120214,4.26738012702625,52.07473,4.281926,1,0,40.6,10.9,23.5,6.1,1,9.1,0.8,8.3,"2543SW"
"2543B","2291",52.0408197781465,4.2614617830182,52.01948,4.277017,1,0,33.2,29.4,3.8,0,0,3.6,2.2,1.4,"-1"
"2541X","2616",52.0541032153245,4.27432718219758,52.01987,4.37823,1,0,55.4,19,25.3,11,2,12.8,1.4,11.4,"2545GN"
"2616","2545H",52.01987,4.37823,52.04369,4.282732,0,1,55.8,18.4,34,3.4,1,14.8,1.4,13.4,"2545HD"
"2566","2545J",52.08079,4.252308,52.05018,4.273905,0,1,35.5,19.4,13.8,2.3,1,5.4,1.4,4,"2545JT"
"2518","2542J",52.08114,4.294222,52.0385335010829,4.25810585554739,0,1,39,13.6,21.6,3.9,1,7.7,1,6.7,"2544GH"
"2533S","2593",52.0553882189754,4.28645029912797,52.08531,4.342739,1,0,36.7,13.9,19.9,2.9,1,6.5,1,5.5,"2533SW"
"2545G","2595",52.0492425239982,4.27529335026369,52.08087,4.334532,1,0,32,6.2,22,3.8,1,6.8,0.5,6.3,"2545JT"
"2542C","2547",52.0375620253995,4.26942353312512,52.06093,4.266762,1,0,21.6,11.3,10.3,0,0,3.9,0.8,3.1,"-1"
"2521","2544G",52.06328,4.318427,52.0425265562463,4.25954339365026,0,1,35.5,14.8,17.3,3.5,1,7,1.1,5.9,"2543BG"
"2284","2545H",52.04115,4.313038,52.04369,4.282732,0,1,20.8,13.1,7.7,0,0,3.5,1,2.5,"2533XV"
"2545A","1012",52.0530226817073,4.26308177456596,52.37454,4.896023,1,0,186,24.5,142.2,19.3,5,75.6,1.7,73.9,"2545CZ"
"1012","2545A",52.37454,4.896023,52.0530226817073,4.26308177456596,0,1,191.6,15.9,149.7,26,4,73.5,1.1,72.4,"2545CG"
"2545H","2722",52.04369,4.282732,52.05349,4.513164,1,0,66.6,23.1,37.8,5.7,2,22.3,1.6,20.7,"2545NW"
"2542N","2517",52.0331301458607,4.25975908904229,52.08726,4.285609,1,0,45.1,12.8,28.9,3.4,1,9.8,0.9,8.9,"2543GR"
"2546S","2548",52.05787,4.271055,52.02944,4.290399,1,0,24.8,14.7,10.2,0,0,4.2,1.1,3.1,"2541AE"
"2546B","2548",52.05912,4.273997,52.02944,4.290399,1,0,26.5,16.3,10.2,0,0,4.3,1.2,3.1,"2541AE"
"2545H","2564",52.04369,4.282732,52.06811,4.258003,1,0,28.3,14.7,13.6,0,0,5.5,1.1,4.4,"2545JT"
"2544C","2521",52.0467546104116,4.25338619540227,52.06328,4.318427,1,0,38.8,11.7,22.9,4.3,1,8.1,0.8,7.3,"2545CG"
"2515","2544N",52.0727,4.321192,52.0342293799336,4.24498616242454,0,1,36.5,20.1,16.4,0,0,7.8,1.5,6.3,"2543GB"
"1171","2533C",52.33033,4.775848,52.0487353984816,4.29328303683979,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2545H","2526",52.04369,4.282732,52.06804,4.307563,1,0,24.8,15.5,9.2,0,0,4.9,1.1,3.8,"2545NW"
"9711","2545N",53.21628,6.569368,52.04789,4.278895,0,1,495.4,46,365.8,83.6,9,294.6,3.2,291.4,"2545NW"
"2543A","2514",52.0434639733693,4.26411809103701,52.08523,4.308987,1,0,41.6,14.4,27.1,0,0,10.1,1.1,9,"2543SW"
"2572","2541X",52.06443,4.29356,52.0541032153245,4.27432718219758,0,1,9.5,3.6,5.9,0,0,2.3,0.3,2,"2541AE"
"2547","2542J",52.06093,4.266762,52.0385335010829,4.25810585554739,0,1,23.8,11,10.5,2.3,1,3.8,0.8,3,"-1"
"2555","2544H",52.061,4.225491,52.0457978448674,4.26058713725417,0,1,31.1,9.9,18.9,2.4,1,7,0.7,6.3,"2544GA"
"2533C","2562",52.0487353984816,4.29328303683979,52.07473,4.281926,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2542T","2616",52.0387486365841,4.27284350201484,52.01987,4.37823,1,0,65.5,19.2,29.5,16.8,3,14.3,1.5,12.8,"2545JT"
"2533V","2562",52.0502735545728,4.28958147252202,52.07473,4.281926,1,0,39.9,19.8,14.3,5.7,1,6,1.5,4.5,"2545CZ"
"2547","2533L",52.06093,4.266762,52.0524663644024,4.29612770686802,0,1,29.7,20.4,9.3,0,0,3.9,1.5,2.4,"-1"
"2545A","2596",52.05302,4.263082,52.09274,4.319509,1,0,43.6,12.1,26.4,5.1,1,8.1,0.9,7.2,"2545CZ"
"2596","2545A",52.09274,4.319509,52.05302,4.263082,0,1,50.6,30.7,19.9,0,0,8.8,2.3,6.5,"2545CG"
"2555","2543V",52.061,4.225491,52.039653035803,4.25997191228478,0,1,39.9,12.1,22.6,5.1,1,8.6,0.9,7.7,"2533AD"
"2543V","2555",52.039653035803,4.25997191228478,52.061,4.225491,1,0,37.5,11.2,19.5,6.8,1,7.6,0.8,6.8,"2543AV"
"2552","2545J",52.05459,4.247789,52.0501761443925,4.27390518499308,0,1,15.2,7,8.3,0,0,3.2,0.5,2.7,"2545JT"
"2573","2544J",52.06537,4.284134,52.0450156297235,4.25830282422894,0,1,20,11,9,0,0,4,0.8,3.2,"2543BG"
"2552","2542T",52.05459,4.247789,52.0387486365841,4.27284350201484,0,1,24.4,10.7,13.6,0,0,5.4,0.8,4.6,"2543SN"
"2533S","2514",52.0553882189754,4.28645029912797,52.08523,4.308987,1,0,36,15.3,20.7,0,0,7.8,1.1,6.7,"2533SR"
"2512","2544J",52.07346,4.304762,52.0450156297235,4.25830282422894,0,1,23.3,6.9,16.4,0,0,5.7,0.5,5.2,"2543BG"
"1171","2533J",52.33033,4.775848,52.0509015842924,4.29388139874333,0,1,157.3,15.6,117.7,24,5,70,1,69,"2531BJ"
"2518","2544N",52.08114,4.294222,52.0342293799336,4.24498616242454,0,1,43.8,25.6,18.2,0,0,8.7,1.9,6.8,"2544NL"
"2543A","2742",52.0434639733693,4.26411809103701,52.0448,4.625176,1,0,123.3,32.7,68.5,22.1,2,38.8,2.4,36.4,"2543SW"
"2547","2545N",52.06093,4.266762,52.04789,4.278895,0,1,19.2,12.9,6.3,0,0,2.3,1,1.3,"-1"
"2624","2546C",51.99516,4.355772,52.05666,4.273469,0,1,44.1,16.9,27.3,0,0,13.1,1.3,11.8,"2541XV"
"2593","2533J",52.08531,4.342739,52.0509015842924,4.29388139874333,0,1,40.2,10.5,20.7,9,1,6.9,0.8,6.1,"2531BJ"
"2514","2533A",52.08523,4.308987,52.0536330532777,4.27865212084885,0,1,35.9,17.8,16,2.1,1,5.7,1.3,4.4,"2541AE"
"2544G","2552",52.0425265562463,4.25954339365026,52.05459,4.247789,1,0,22.4,11.3,11.1,0,0,4.6,0.8,3.8,"2543AA"
"2547","2542E",52.06093,4.266762,52.0358716120214,4.26738012702625,0,1,24,14.1,9.9,0,0,4.4,1,3.4,"-1"
"2533H","2333",52.0487012158308,4.29070086181086,52.16816,4.468049,1,0,84.6,21.8,59.3,3.4,1,25,1.5,23.5,"2533SR"
"2542J","2681",52.0385335010829,4.25810585554739,52.03159,4.185465,1,0,43.1,16.1,24.9,2.1,1,11.8,1.2,10.6,"2543AV"
"2544H","2511",52.0457978448674,4.26058713725417,52.07851,4.317539,1,0,33.5,13.8,19.8,0,0,8.3,1,7.3,"2543SW"
"2542J","2616",52.0385335010829,4.25810585554739,52.01987,4.37823,1,0,64.7,18.9,28.6,17.2,3,14,1.4,12.6,"2545JT"
"2616","2542J",52.01987,4.37823,52.0385335010829,4.25810585554739,0,1,76.1,24.4,45.2,6.5,2,18.8,1.8,17,"2541XV"
"2711","2544J",52.06161,4.492151,52.0450156297235,4.25830282422894,0,1,53.2,7.4,42.5,3.3,1,21,0.5,20.5,"2543BG"
"2245","2542C",52.12127,4.399369,52.0375620253995,4.26942353312512,0,1,98.1,48.2,37.9,12,2,18.5,3.6,14.9,"2545CG"
"2546E","3072",52.05806,4.271158,51.90211,4.489101,1,0,87.5,25.2,59.5,2.8,1,36.3,1.5,34.8,"2545CZ"
"3072","2546E",51.90211,4.489101,52.05806,4.271158,0,1,84.6,22.8,57.7,4.2,1,35.6,1.4,34.2,"2545CG"
"1012","2544J",52.37454,4.896023,52.0450156297235,4.25830282422894,0,1,201.2,16.8,159.9,24.5,6,80.1,1.2,78.9,"2543BG"
"2573","2533A",52.06537,4.284134,52.0536330532777,4.27865212084885,0,1,17,13.2,3.9,0,0,2.3,1,1.3,"2541AE"
"2533A","2573",52.0536330532777,4.27865212084885,52.06537,4.284134,1,0,16.2,12.2,4,0,0,2.3,0.9,1.4,"2541XV"
"2722","2533H",52.05349,4.513164,52.0487012158308,4.29070086181086,0,1,67.8,25.1,39.5,3.3,1,21.5,1.8,19.7,"2532RA"
"2585","2545H",52.09487,4.296964,52.04369,4.282732,0,1,42.7,15.4,27.3,0,0,10.3,1.1,9.2,"2545NW"
"2544N","2571",52.0342293799336,4.24498616242454,52.06937,4.286918,1,0,31.9,15.5,16.4,0,0,6.3,1.1,5.2,"2544NL"
"2545N","2552",52.04789,4.278895,52.05459,4.247789,1,0,21.5,13.3,8.2,0,0,3.7,1,2.7,"2545JT"
"3012","2542J",51.91861,4.476193,52.0385335010829,4.25810585554739,0,1,84.8,17.2,59.5,8,2,34.2,1,33.2,"2544GH"
"2542J","3012",52.0385335010829,4.25810585554739,51.91861,4.476193,1,0,88.8,17.5,61.9,9.4,2,34.5,1,33.5,"2542JH"
"2681","2543B",52.03159,4.185465,52.0408197781465,4.2614617830182,0,1,43.7,11.1,26.7,5.9,1,11.4,0.8,10.6,"2543SK"
"2546S","9711",52.05787,4.271055,53.21628,6.569368,1,0,499.8,38.4,397.5,63.8,10,307.1,2.2,304.9,"2545CZ"
"2541X","2582",52.0541032153245,4.27432718219758,52.09343,4.276608,1,0,33.2,11.3,19.5,2.4,1,6.7,0.8,5.9,"2541XV"
"2582","2541X",52.09343,4.276608,52.0541032153245,4.27432718219758,0,1,34.3,8.2,26.1,0,0,8.9,0.6,8.3,"2545GN"
"2545G","2722",52.04924,4.275293,52.05349,4.513164,1,0,61.7,16.4,41.5,3.8,1,21.2,1.1,20.1,"2545JT"
"2533S","2722",52.0553882189754,4.28645029912797,52.05349,4.513164,1,0,66.2,24.7,37.7,3.8,1,20.5,1.8,18.7,"2533SW"
"2584","2533H",52.10258,4.279296,52.0487012158308,4.29070086181086,0,1,40.2,10.9,25,4.2,1,9.3,0.7,8.6,"2533SR"
"2543B","2564",52.0408197781465,4.2614617830182,52.06811,4.258003,1,0,22.4,4.5,17.9,0,0,6.2,0.3,5.9,"2543AV"
"2552","2544G",52.05459,4.247789,52.0425265562463,4.25954339365026,0,1,22.4,11.8,10.6,0,0,4.5,0.9,3.6,"2544GA"
"2526","2544N",52.06804,4.307563,52.0342293799336,4.24498616242454,0,1,39.3,22.9,16.4,0,0,7.1,1.7,5.4,"2544RM"
"2544G","2573",52.0425265562463,4.25954339365026,52.06537,4.284134,1,0,18.1,9.1,9,0,0,3.7,0.7,3,"2543BG"
"2245","2533A",52.12127,4.399369,52.0536330532777,4.27865212084885,0,1,88,49.6,28.6,9.8,2,14.9,3.7,11.2,"2541AE"
"2546T","2624",52.05926,4.276004,51.99516,4.355772,1,0,58,23.1,34.9,0,0,13.1,1.7,11.4,"2541AE"
"2624","2546T",51.99516,4.355772,52.05926,4.276004,0,1,53,22.7,30.3,0,0,13.5,1.7,11.8,"2541XV"
"1816","2545J",52.63351,4.720214,52.05018,4.273905,0,1,303,50.6,212.7,39.7,6,131.7,3.6,128.1,"2545NW"
"2518","2542N",52.08114,4.294222,52.0331301458607,4.25975908904229,0,1,43.4,15.8,23.7,3.9,1,8.8,1.2,7.6,"2544LS"
"2333","2542E",52.16816,4.468049,52.0358716120214,4.26738012702625,0,1,103.2,20.8,69.9,12.5,2,28.1,1.5,26.6,"2545CG"
"2593","2533H",52.08531,4.342739,52.0487012158308,4.29070086181086,0,1,44.6,19.1,21.9,3.6,1,8.7,1.4,7.3,"2533SR"
"2512","2542N",52.07346,4.304762,52.0331301458607,4.25975908904229,0,1,29.4,10,19.5,0,0,7.2,0.7,6.5,"2544LS"
"2722","2533A",52.05349,4.513164,52.0536330532777,4.27865212084885,0,1,64,21.8,38.9,3.3,1,21.1,1.5,19.6,"2541AE"
"2284","2545G",52.04115,4.313038,52.04924,4.275293,0,1,16.5,5.5,11,0,0,4.1,0.4,3.7,"2545JT"
"2566","2543B",52.08079,4.252308,52.0408197781465,4.2614617830182,0,1,44.9,22,17.2,5.7,2,7,1.7,5.3,"2545JT"
"2554","2543B",52.06499,4.219691,52.0408197781465,4.2614617830182,0,1,37.3,7.5,24.7,5.1,1,8.7,0.6,8.1,"2533AD"
"2533S","2511",52.0553882189754,4.28645029912797,52.07851,4.317539,1,0,23.3,10,13.3,0,0,5.6,0.7,4.9,"2533SR"
"2542J","2562",52.0385335010829,4.25810585554739,52.07473,4.281926,1,0,35.6,21.5,14.1,0,0,6.3,1.6,4.7,"2544CM"
"2542E","2554",52.0358716120214,4.26738012702625,52.06499,4.219691,1,0,41.1,7.2,27,6.8,1,9.4,0.5,8.9,"2542KG"
"2545H","2517",52.04369,4.282732,52.08726,4.285609,1,0,38.9,11.2,25.5,2.2,1,9.5,0.8,8.7,"2545NW"
"2571","2544J",52.06937,4.286918,52.0450156297235,4.25830282422894,0,1,25.3,15.2,10.1,0,0,4.7,1.1,3.6,"2543BG"
"2562","2533A",52.07473,4.281926,52.0536330532777,4.27865212084885,0,1,29.4,11.9,13.3,4.2,1,4.8,0.9,3.9,"2541AE"
"2909","2544J",51.91413,4.545104,52.0450156297235,4.25830282422894,0,1,103,31.2,63.6,8.2,2,39.6,1.9,37.7,"2544EB"
"2533S","3012",52.0553882189754,4.28645029912797,51.91861,4.476193,1,0,81.8,24.6,52.8,4.3,1,33.8,1.4,32.4,"2533SR"
"2511","2542K",52.07851,4.317539,52.0364390701642,4.26312437750577,0,1,30.6,9,21.7,0,0,8.3,0.7,7.6,"2543GB"
"2542K","2511",52.0364390701642,4.26312437750577,52.07851,4.317539,1,0,28.9,9.1,19.8,0,0,7.9,0.7,7.2,"2543SW"
"2517","2544J",52.08726,4.285609,52.0450156297235,4.25830282422894,0,1,43.5,13.2,24.2,6.1,1,8.8,1,7.8,"2543BG"
"2553","2543A",52.04493,4.221591,52.0434639733693,4.26411809103701,0,1,38.9,13.4,18.3,7.2,2,7.8,1,6.8,"2533AD"
"2563","2533B",52.0727,4.270556,52.0486872890598,4.28410221908171,0,1,30,6.7,18.3,5,1,6.9,0.5,6.4,"2545GN"
"2544G","2512",52.0425265562463,4.25954339365026,52.07346,4.304762,1,0,22.2,4.6,17.6,0,0,5.5,0.3,5.2,"2543BG"
"2596","2544M",52.09274,4.319509,52.0396112782528,4.25129396965672,0,1,49.5,20.4,29.1,0,0,11.2,1.5,9.7,"2543GB"
"2542E","2515",52.0358716120214,4.26738012702625,52.0727,4.321192,1,0,29.2,13.7,15.6,0,0,6.8,1,5.8,"2543SW"
